ID,Urne,QR-Code,Categorie,1 - Proteger les pietons et reduire les nuisances sonores,2 - Developper le commerce de proximite dans le quartier de l Europe,3 - Poursuivre le renouveau du parc Monceau,4 - Renover les grilles de l avenue Ruysdael et les allees du parc Monceau,5 - Restaurer la facade ouest de l eglise de la Madeleine et ses statues,6 - Restaurer le patrimoine de la place de la Concorde,7 - Restaurer les grilles emblematiques du parc Monceau - avenue Van Dyck,8 - Restaurer les grilles emblematiques du parc Monceau - avenue Velasquez,9 - Restaurer les grilles emblematiques du parc Monceau - Bd de Courcelles,"10 - Apaiser, vegetaliser des rues et places de l arrondissement",11 - Renover le marche aux fleurs de la Madeleine et le gymnase Condorcet,Nombre de mentions,Mention 1,Mention 2,Mention 3,Mention 4,Pas de Mention
66949,U08-004,2022AR08A,Valide,1,1,4,4,4,4,4,4,4,1,1,11,4,0,0,7,0
66951,U08-001,2022AR08A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,11
66961,U08-004,2022AR08A,Valide,novote,novote,1,novote,1,novote,1,novote,1,novote,novote,4,4,0,0,0,7
66962,U08-002,2022AR08B,Valide,1,3,1,3,3,3,2,2,1,1,1,11,5,2,4,0,0
66970,U08-002,2022AR08B,Valide,1,1,1,novote,novote,novote,novote,novote,novote,1,novote,4,4,0,0,0,7
66971,U08-004,2022AR08A,Valide,novote,1,1,novote,novote,novote,novote,novote,novote,1,1,4,4,0,0,0,7
66984,U08-002,2022AR08B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,11
66985,U08-001,2022AR08B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,11
66989,U08-004,2022AR08A,Valide,1,1,novote,novote,novote,novote,novote,novote,novote,1,1,4,4,0,0,0,7
67009,U08-002,2022AR08A,Valide,1,2,2,2,3,2,2,2,2,1,2,11,2,8,1,0,0
67011,U08-001,2022AR08B,Nul,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,10
67018,U08-002,2022AR08B,Valide,1,1,4,4,1,4,4,4,4,2,1,11,4,1,0,6,0
67029,U08-002,2022AR08B,Valide,1,novote,novote,4,4,4,4,4,4,1,4,9,2,0,0,7,2
67031,U08-002,2022AR08A,Valide,novote,novote,novote,novote,1,2,1,2,2,novote,novote,5,2,3,0,0,6
67054,U08-002,2022AR08A,Valide,novote,2,3,4,3,2,novote,novote,novote,1,novote,6,1,2,2,1,5
67065,U08-004,2022AR08A,Valide,novote,novote,1,novote,1,novote,novote,novote,novote,1,1,4,4,0,0,0,7
67067,U08-002,2022AR08A,Valide,1,1,1,3,3,3,3,4,4,1,1,11,5,0,4,2,0
67078,U08-002,2022AR08A,Valide,1,2,novote,novote,novote,novote,novote,novote,novote,1,1,4,3,1,0,0,7
67081,U08-006,2022AR08B,Valide,1,1,novote,novote,novote,novote,novote,1,novote,1,novote,4,4,0,0,0,7
67087,U08-002,2022AR08B,Valide,1,1,novote,novote,novote,novote,novote,novote,2,novote,2,4,2,2,0,0,7
67095,U08-002,2022AR08B,Nul,1 2,2,2,3,2,1 2,2,2,2,2,2,9,0,8,1,0,0
67097,U08-001,2022AR08B,Valide,2,3,1,1,2,3,1,1,1,2,2,11,5,4,2,0,0
67098,U08-002,2022AR08B,Valide,1,4,4,4,4,2,4,4,4,novote,novote,9,1,1,0,7,2
67100,U08-005,2022AR08A,Valide,3,3,1,3,3,2,3,1,3,2,3,11,2,2,7,0,0
67102,U08-004,2022AR08A,Valide,1,novote,1,novote,novote,novote,novote,novote,novote,1,1,4,4,0,0,0,7
67109,U08-002,2022AR08B,Valide,novote,2,1,novote,2,novote,novote,novote,novote,novote,3,4,1,2,1,0,7
67110,U08-001,2022AR08B,Valide,novote,1,novote,novote,novote,1,novote,1,novote,novote,1,4,4,0,0,0,7
67112,U08-001,2022AR08B,Valide,1,1,2,2,2,2,2,2,2,1,4,11,3,7,0,1,0
67121,U08-002,2022AR08B,Valide,2,1,2,3,3,1,3,2,2,1,1,11,4,4,3,0,0
67131,U08-004,2022AR08A,Valide,1,novote,1,novote,novote,novote,novote,novote,novote,1,1,4,4,0,0,0,7
67141,U08-004,2022AR08A,Valide,1,1,2,2,1,2,2,2,2,1,2,11,4,7,0,0,0
67145,U08-002,2022AR08B,Valide,novote,1,1,1,1,novote,1,1,1,novote,1,8,8,0,0,0,3
67146,U08-001,2022AR08A,Valide,novote,novote,1,novote,1,novote,novote,1,novote,novote,1,4,4,0,0,0,7
67149,U08-002,2022AR08B,Blanc,novote,novote,novote,novote,1,1,1,1,novote,novote,1 2,4,4,0,0,0,6
67152,U08-004,2022AR08A,Valide,2,novote,1,novote,novote,novote,novote,novote,novote,1,1,4,3,1,0,0,7
67157,U08-002,2022AR08B,Valide,1,1,1,1,1,1,1,1,1,2,1,11,10,1,0,0,0
67166,U08-004,2022AR08A,Valide,1,1,1,novote,1,1,novote,novote,novote,1,novote,6,6,0,0,0,5
67170,U08-002,2022AR08B,Valide,2,1,2,4,4,4,4,4,4,1,2,11,2,3,0,6,0
67181,U08-003,2022AR08B,Valide,1,novote,novote,novote,1,1,1,1,1,2,1,8,7,1,0,0,3
67184,U08-002,2022AR08B,Valide,2,2,2,2,2,2,2,novote,2,1,2,10,1,9,0,0,1
67190,U08-004,2022AR08A,Valide,1,1,3,3,4,4,4,4,4,3,4,11,2,0,3,6,0
67205,U08-001,2022AR08A,Valide,1,1,1,2,2,3,1,1,1,4,1,11,7,2,1,1,0
67231,U08-002,2022AR08B,Valide,3,3,2,2,2,3,2,2,2,2,1,11,1,7,3,0,0
