ID,Urne,QR-Code,Categorie,1 - Renover le terrain du stade de la Muette,2 - Acquerir un kiosque mobile d informations sociales pour Auteuil-Sud,3 - Nettoyer le mur des rampes du Pont de Bir-Hakeim,4 - Nettoyer les murs exterieurs du cimetiere de Passy,5 - Apaiser la circulation automobile dans le 16e,6 - Installer des preaux dans deux ecoles du 16e,7 - Aider a la renovation du domaine de Bagatelle,8 - Restaurer le monument Claude Debussy,9 - Ameliorer le cadre de vie dans le Bois de Boulogne,10 - Restaurer la Fontaine Victor Hugo,Nombre de mentions,Mention 1,Mention 2,Mention 3,Mention 4,Pas de Mention
 9a965bnzz0zz8450ff-zz5f4-4c965bn5-9d1zz-ff93069cedf6                     ,numerique,75016,Valide,novote,4,2,novote,2,2,2,novote,1,3,7,1,4,1,1,3
 99a965bnb9965bn304-0zz965bn1-4965bnfc-98458454-965bnebc9a965bn0bzz65bzz                     ,numerique,75016,Valide,2,1,3,novote,novote,2,novote,novote,novote,novote,4,1,2,1,0,6
 b59f845431-845fb9-4c54-845469a965bn-4004f845c143f845                     ,numerique,75016,Valide,novote,4,1,2,1,4,4,novote,1,2,8,3,2,0,3,2
 15845c09a965bnb965bn-dd8451-4ebzz-9f34-965bnzzzz0845634c3d5                     ,numerique,75016,Valide,novote,1,2,novote,2,2,novote,novote,novote,novote,4,1,3,0,0,6
 e5c965bnd8454d-3d00-4bf0-9a965bn6df-1d965bn8455zz54965bn8454e                     ,numerique,75016,Valide,1,3,3,novote,novote,novote,novote,novote,4,novote,4,1,0,2,1,6
 53zzbcc6965bn-569zz-4f9a965bnzz-84569a965bn845-0czz5zzezz9a965bn9a965bn6zz3                     ,numerique,75016,Valide,novote,novote,2,3,novote,novote,1,novote,1,novote,4,2,1,1,0,6
 9bc549b4-1fzz9-453b-91965bn965bn*y845edf6965bnb9a965bn1e3                     ,numerique,75016,Valide,1,novote,1,1,novote,novote,novote,novote,1,1,5,5,0,0,0,5
 c9c96bcd-553f-4965bn0zz-919a965bn6-5f43ffcf1c8451                     ,numerique,75016,Valide,novote,novote,3,novote,novote,novote,2,novote,2,1,4,1,2,1,0,6
 00366fe9-6dbf-4649*yf9845-c038453965bnb303965bn1                     ,numerique,75016,Valide,1,1,1,novote,4,1,1,novote,1,novote,7,6,0,0,1,3
 ee965bn03cb5-6e8450-43ed*yef4*y0c965bn9dcf965bnzz40                     ,numerique,75016,Valide,novote,novote,2,novote,3,2,novote,novote,3,novote,4,0,2,2,0,6
 zzbzz845ezzzzd-eefe-4199a965bn-9a965bne1e*yefc33f965bn33965bn845                     ,numerique,75016,Valide,3,novote,4,3,2,2,3,novote,2,4,8,0,3,3,2,2
 9e6zzcczze-965bnzzf9-4965bnzz6*yzz5zz-d14845zzcb1fd965bnb                     ,numerique,75016,Valide,2,novote,2,4,4,novote,3,novote,4,novote,6,0,2,1,3,4
 845f9a965bnf40cf-3zzf0-49a965bn8456-9cb9-8450e619a965bnd0984569                     ,numerique,75016,Valide,1,3,4,novote,novote,novote,novote,novote,novote,novote,3,1,0,1,1,7
 114f9a965bn6965bnc-845930-4cf9-91e5-845b6zz84518458459919a965bn                     ,numerique,75016,Valide,1,4,4,novote,novote,novote,novote,novote,novote,4,4,1,0,0,3,6
 11e61516-c661-4c8456-9a965bnzzzz9-99a965bn8453e30zz16zzzz                     ,numerique,75016,Valide,2,novote,2,novote,4,1,2,novote,novote,1,6,2,3,0,1,4
 9a965bn3b0d155-zz30965bn-4965bnzz845*y965bn845c-d5845c6965bnbe1cdf                     ,numerique,75016,Valide,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,9
 zze8459965bn965bnzzd-d9a965bn9a965bn0-439a965bn5-8450d3-czzc965bnd6b19a965bn49f                     ,numerique,75016,Valide,1,novote,1,1,4,1,1,novote,1,1,8,7,0,0,1,2
 845965bn1845965bn9d1-9a965bn3zz4-4f845b-99a965bn9zz-84553f19a965bn9a965bn605bc                     ,numerique,75016,Valide,1,novote,2,novote,novote,novote,2,novote,2,novote,4,1,3,0,0,6
 15c845bdf1-65965bn845-49a965bnbf-9a965bnb04-f9845cb34e965bn1b965bn                     ,numerique,75016,Valide,1,novote,1,1,novote,novote,novote,novote,1,novote,4,4,0,0,0,6
 845908450465-8459a965bn8451-4c5d-9a965bnc9a965bn845-06d845zze5e331f                     ,numerique,75016,Valide,1,2,2,novote,4,1,novote,novote,1,novote,6,3,2,0,1,4
 ymnlzwuzn965bnyzmthhnjbimtjkztnlmti5nt9a965bnyngfkndi1y965bnzjyji965bnyq== ,numerique,75016,Valide,novote,novote,1,3,novote,1,2,novote,novote,novote,4,2,1,1,0,6
 mju5odrlnz9a965bn3yzvlnmuwotixmjq0yzu965bnmmfkngu3zgq3n965bnfhoddjmw== ,numerique,75016,Valide,novote,novote,1,2,novote,novote,novote,novote,novote,novote,2,1,1,0,0,8
 bece46bf*y3d6-4de5-9bc845-51b1e403460c                     ,numerique,75016,Valide,1,novote,2,novote,novote,novote,3,novote,novote,3,4,1,1,2,0,6
 845b6c3zz36-c9b1-45eb-845650-eed3czz5bd4e965bn                     ,numerique,75016,Valide,novote,novote,3,novote,1,4,novote,novote,novote,2,4,1,1,1,1,6
 d9a965bneb5ed9a965bn-d9c1-4fe6-96b6-965bn9a965bn31bedzz0fb965bn                     ,numerique,75016,Valide,2,novote,2,novote,1,novote,novote,novote,3,novote,4,1,2,1,0,6
 b3f965bnb6e0-e845c3-406845-9a965bn310-d845d459ffd845czz                     ,numerique,75016,Valide,1,novote,1,novote,1,1,novote,novote,novote,novote,4,4,0,0,0,6
 5e4845dzz4845-6de845-41de-9de5*y039a965bn5845d845b39a965bnc                     ,numerique,75016,Valide,2,novote,2,3,2,2,novote,novote,2,novote,6,0,5,1,0,4
 6965bn965bn93zzc5-845bf9-4d845d-9a965bn6965bnd-0d6e9a965bn69a965bn069b0                     ,numerique,75016,Valide,1,novote,2,3,2,novote,1,novote,1,3,7,3,2,2,0,3
 zz04e845dd1-5e965bnd-4519a965bn-9643-5zz845e5db360cf                     ,numerique,75016,Valide,1,novote,2,2,novote,novote,1,novote,novote,novote,4,2,2,0,0,6
 9a965bn9845114d0-fd965bn9a965bn-449zz*y534-8459a965bn4959a965bn968451ef                     ,numerique,75016,Valide,novote,4,4,4,novote,4,1,novote,1,novote,6,2,0,0,4,4
 9a965bncb0368450-91f3-4c5d*yzz93-9f3d64db5845eb                     ,numerique,75016,Valide,novote,novote,1,novote,novote,1,novote,novote,novote,novote,2,2,0,0,0,8
 50zzc5e93-dzzde-4145*y9a965bn4e-6845845zz4b845b090845                     ,numerique,75016,Valide,1,novote,2,2,novote,novote,novote,novote,1,novote,4,2,2,0,0,6
 4b5de3b3-965bnf845965bn-410c*y3b6-cdbzz9a965bne965bn1d1d1                     ,numerique,75016,Valide,1,novote,1,novote,1,2,novote,novote,novote,novote,4,3,1,0,0,6
 6b93zz1f6-d99a965bne-40cf-9a965bn996-1c965bn965bn06ec15zzc                     ,numerique,75016,Valide,novote,4,4,4,novote,novote,novote,novote,1,novote,4,1,0,0,3,6
 n965bnyxnjnkywy1mzg3nzvkogvkyjnkzdrjodvintjhzmflzte4mzrinq== ,numerique,75016,Valide,novote,novote,1,novote,1,novote,novote,novote,1,1,4,4,0,0,0,6
 fzz0zzbczzzz-6bfc-433zz-845054-ff0965bn6f3d845zzfe                     ,numerique,75016,Valide,novote,novote,3,novote,novote,1,novote,novote,3,novote,3,1,0,2,0,7
 e401965bn0e845-5eb6-4zz91-9a965bnc9a965bne-43zz965bn1965bn9a965bn9a965bn84506845                     ,numerique,75016,Valide,1,novote,4,4,novote,4,novote,novote,novote,novote,4,1,0,0,3,6
 zz3b9a965bn9a965bn45b-360965bn-49a965bned-9a965bn9a965bn3b-8459a965bn09eb9e6bf5                     ,numerique,75016,Valide,2,novote,2,novote,novote,1,3,novote,novote,novote,4,1,2,1,0,6
 8454bdzz6965bnf-408459a965bn-4d60-9zz845zz-fzz9a965bnb99a965bn005ecf                     ,numerique,75016,Valide,novote,novote,1,1,novote,novote,2,novote,1,novote,4,3,1,0,0,6
 3663965bnfe0-0c63-495f-845fbe-10b9a965bnczz6zzc945                     ,numerique,75016,Valide,novote,4,3,1,2,novote,novote,novote,2,2,6,1,3,1,1,4
 900e09a965bn04-5430-4d60-9a965bn845b965bn-ef84509a965bn09a965bn965bnb3eb                     ,numerique,75016,Valide,2,4,2,2,4,novote,2,novote,2,3,8,0,5,1,2,2
 13965bn19ff0-5060-495d*y039a965bn-9a965bne09a965bnc30845d3d6                     ,numerique,75016,Valide,3,novote,3,novote,novote,2,4,novote,1,novote,5,1,1,2,1,5
 845dzz146b4-965bn1df-49a965bnf9-845965bnfd-ezzzzb99a965bnfc69a965bn6b                     ,numerique,75016,Valide,novote,novote,2,novote,novote,3,2,novote,2,novote,4,0,3,1,0,6
 d965bn11635b-99a965bn965bnd-40df-9b965bnb-f84500403113ezz                     ,numerique,75016,Valide,3,novote,3,2,novote,novote,novote,novote,novote,novote,3,0,1,2,0,7
 ntdjotcxnmu5ngizowy965bnm965bnyyztg5ywe1mzgymdu1mwqwndiyyze0m9a965bn== ,numerique,75016,Valide,novote,1,3,3,novote,novote,novote,novote,4,novote,4,1,0,2,1,6
 5965bn1c8459a965bnfe-505965bn-4965bne965bn-9a965bn5bzz-91c0zz4965bn4845c01                     ,numerique,75016,Valide,novote,novote,3,3,1,3,novote,novote,3,novote,5,1,0,4,0,5
 cezzzze9ce-c98450-4f9a965bne-9b05-965bn09a965bn968451d4845fe                     ,numerique,75016,Valide,1,novote,2,2,novote,novote,3,novote,novote,novote,4,1,2,1,0,6
 0845439a965bnff6-965bn96845-491f*y99c-fcd965bne965bn5341b9a965bn                     ,numerique,75016,Valide,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,9
 e5965bnd0ef5-1845e1-4163*y965bnzz0-9c0zz400c9a965bned3                     ,numerique,75016,Valide,novote,novote,3,novote,2,3,3,novote,3,novote,5,0,1,4,0,5
 141cf46965bn-965bn61f-484514-9a965bnzz19-0cf15845d41d1b                     ,numerique,75016,Valide,novote,novote,1,novote,1,novote,novote,novote,novote,novote,2,2,0,0,0,8
 ywezntkznznkmdmxndjly965bnjjmz9a965bnzzgnmmjc965bnymvknmjlzdc5ztkymg== ,numerique,75016,Valide,2,novote,2,novote,1,2,novote,novote,2,novote,5,1,4,0,0,5
 900e010965bn-dzzzzf-40ec-9a965bnc4zz-e031fbd04zz69a965bn                     ,numerique,75016,Valide,novote,novote,2,novote,novote,novote,1,novote,1,1,4,3,1,0,0,6
 f6845965bn03fb-4d04-4e50*y4zz5-dec6e4cbdd51                     ,numerique,75016,Valide,novote,4,2,3,4,novote,novote,novote,1,novote,5,1,1,1,2,5
 zzf30190e-3zzzz1-4009a965bn-9a965bnzz1845-e5965bn15663593e                     ,numerique,75016,Valide,1,4,4,4,novote,novote,4,novote,novote,4,6,1,0,0,5,4
 be399a965bn169-965bn434-4366-845965bn3b-84544959a965bnf9a965bnezzzz4                     ,numerique,75016,Valide,1,novote,1,novote,1,novote,1,novote,novote,1,5,5,0,0,0,5
 ffc96d9a965bn845-9a965bn845b1-415e*yzzde-00zzzz09cc4640                     ,numerique,75016,Valide,1,novote,3,novote,4,novote,novote,novote,3,novote,4,1,0,2,1,6
 845d9945zzb-6f965bn0-4965bne9-9a965bn949-f165c9a965bnf4f845e1                     ,numerique,75016,Valide,1,2,2,novote,2,novote,novote,novote,novote,novote,4,1,3,0,0,6
 d3e384595e-9a965bnc1e-4f35-9a965bn31965bn-1f9bzz3zz3zz9a965bn965bn6                     ,numerique,75016,Valide,novote,novote,3,1,novote,novote,1,novote,3,novote,4,2,0,2,0,6
 09139690-143845-40ed-9a965bn9a965bn31-c9965bnzz6965bnc9a965bnzzcee                     ,numerique,75016,Valide,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,9
 9b9ccdc4*yd50-406c-8456d9a965bn-593e9a965bn8450ezze3845                     ,numerique,75016,Valide,1,2,3,novote,novote,novote,novote,novote,3,novote,4,1,1,2,0,6
 mme1mzjjyj9a965bn1mzgwmtk965bnzwm4owe3odcwytewndbinjrhodc5zgzmnq== ,numerique,75016,Valide,novote,novote,novote,1,novote,1,1,novote,novote,1,4,4,0,0,0,6
 ec845965bn3zz6c-d4e9-484534-845965bn49-dc145366d5d3                     ,numerique,75016,Valide,1,novote,novote,1,1,novote,1,novote,1,1,6,6,0,0,0,4
 44fzzec8453-965bn9965bnc-4910-9a965bn9a965bnf6-4348459914zz6zz5                     ,numerique,75016,Valide,1,novote,novote,1,1,novote,novote,novote,novote,1,4,4,0,0,0,6
 56zz3e154*y44965bn-43e9*y91845-4zz965bn8450b38459a965bn8459d                     ,numerique,75016,Valide,novote,novote,novote,1,1,novote,novote,novote,1,1,4,4,0,0,0,6
 9001965bne6b-0d8453-4b49a965bn*y1zzb-84555f999a965bn965bn59a965bnzzzz                     ,numerique,75016,Valide,novote,novote,novote,3,novote,novote,novote,novote,1,2,3,1,1,1,0,7
 c9zzf1b3845-c9a965bn0b-49f3-9bfc*y6649a965bn9d965bn6bb6                     ,numerique,75016,Valide,1,novote,novote,1,novote,1,1,novote,1,1,6,6,0,0,0,4
 9a965bnc00034d-111f-40965bn965bn*ye0b-zz39a965bn49a965bnzz9a965bn00edzz                     ,numerique,75016,Valide,1,1,novote,3,2,2,novote,novote,novote,novote,5,2,2,1,0,5
 zz0845ec9a965bne5-ffczz-40845e*y096-965bnee965bned9a965bneb43b                     ,numerique,75016,Valide,3,novote,novote,2,novote,2,2,novote,1,1,6,2,3,1,0,4
 9zze4845694-d965bn9a965bnzz-4c965bn5*y9a965bnf4-f4db1d9a965bn5f84540                     ,numerique,75016,Valide,1,novote,novote,4,novote,3,novote,novote,novote,4,4,1,0,1,2,6
 9a965bnbzz1949a965bn965bn-965bnf3c-4cd3*y613-5be54961fb9a965bne                     ,numerique,75016,Valide,novote,novote,novote,1,1,novote,1,novote,1,novote,4,4,0,0,0,6
 69c69zzec-8459b0-4eb9*y0df-965bne39a965bn05dfzz19a965bnd                     ,numerique,75016,Valide,novote,novote,novote,1,novote,novote,novote,novote,novote,1,2,2,0,0,0,8
 d0845c59a965bnc3-d9a965bncf-4965bnbe-9a965bn609a965bn-13b845845c506845ec                     ,numerique,75016,Valide,1,novote,novote,4,3,3,novote,novote,novote,novote,4,1,0,2,1,6
 3965bn845czz8456d-965bn8459e-44d6*yzz9a965bnc-1405845445965bn1e5                     ,numerique,75016,Valide,novote,novote,novote,1,1,novote,1,novote,novote,1,4,4,0,0,0,6
 odzlmmm965bnm965bnfimzhizwuxmgq1y965bnq4zjvkymzhmwflnjg1n965bnrhytezyg== ,numerique,75016,Valide,1,novote,novote,2,1,novote,novote,novote,novote,2,4,2,2,0,0,6
 99bczzd6845-845c965bn3-4e09*y965bn8453-399a965bn09a965bnd9a965bnd9a965bnc96                     ,numerique,75016,Valide,1,novote,novote,1,novote,novote,novote,novote,novote,novote,2,2,0,0,0,8
 d4ef3df965bn-dezzf-4df3-9965bn54-dfdde1965bn965bncc965bn845                     ,numerique,75016,Valide,1,novote,novote,1,1,novote,novote,novote,novote,1,4,4,0,0,0,6
 9a965bnd039e8459*y6b1-45eb-94f3-9zzezz9c5c5cbb                     ,numerique,75016,Valide,2,novote,novote,3,1,3,1,novote,2,2,7,2,3,2,0,3
 ztfmmmqwmtiyyz9a965bn0zwvinzblntmzmzg965bnmj9a965bnwnwfmmz9a965bnwntqynjq4z9a965bn== ,numerique,75016,Valide,novote,novote,novote,1,1,1,novote,novote,1,1,5,5,0,0,0,5
 owfindlmodu965bnndy3yznmndbkyjexmty4nthimdfhyznkyzhmmdy965bnmq== ,numerique,75016,Valide,novote,4,novote,4,3,1,4,novote,novote,4,6,1,0,1,4,4
 zt9a965bn3ntfkmzbhodiwmwnhotixodczytu0otk5mzeynwrhm965bnvkzwzlzg== ,numerique,75016,Valide,2,novote,novote,3,3,3,2,novote,3,2,7,0,3,4,0,3
 f965bn845845zz00965bn-9fe965bn-40cb*y9f965bn-f44zzb965bn0ee0845d                     ,numerique,75016,Valide,novote,novote,novote,1,novote,novote,1,novote,1,1,4,4,0,0,0,6
 d660b9a965bn1c-fb9a965bn1-43zze-84564f-4c965bn46zz6ezz1fe                     ,numerique,75016,Valide,1,1,novote,1,novote,novote,1,novote,novote,novote,4,4,0,0,0,6
 fd49a965bn51965bn3-965bn5845965bn-4845b1*y3zz3-8456965bnzz16d4b4zze                     ,numerique,75016,Valide,novote,novote,novote,2,2,2,novote,novote,2,novote,4,0,4,0,0,6
 596cbf6e-0db9a965bn-46ed-845d9845-6ffc6561f965bn0f                     ,numerique,75016,Valide,novote,2,novote,2,2,novote,novote,novote,novote,2,4,0,4,0,0,6
 zze5bc965bn8454-3313-4965bnf0-9b09-c390d15b6f9a965bn9a965bn                     ,numerique,75016,Valide,2,novote,novote,2,1,novote,novote,novote,1,2,5,2,3,0,0,5
 9a965bn1965bn984504f-55ec-4f9a965bnc-8453e4-4e845bd9a965bnbzz3845e9a965bn                     ,numerique,75016,Valide,1,novote,novote,1,1,novote,novote,novote,1,novote,4,4,0,0,0,6
 845d9zz410c-138455-48459d-845169a965bn-965bnzzbc9a965bn4d965bn3965bn1965bn                     ,numerique,75016,Valide,novote,novote,novote,4,novote,novote,novote,novote,novote,novote,1,0,0,0,1,9
 965bn8451f9zz965bnb-645c-49a965bn5845-9a965bnb3d-5ec965bne46845c965bn965bn845                     ,numerique,75016,Valide,1,novote,novote,4,novote,novote,4,novote,novote,4,4,1,0,0,3,6
 e9a965bnd3450b-0f9d-4f845845-949965bn-4d69a965bnfc91f9a965bn1b                     ,numerique,75016,Valide,1,1,novote,1,novote,1,1,novote,novote,novote,5,5,0,0,0,5
 845584511e5d-3e39a965bn-4cd965bn-845c06-c44c05ce9413                     ,numerique,75016,Valide,1,novote,novote,4,4,novote,4,novote,novote,novote,4,1,0,0,3,6
 9a965bn1d94db965bn-8456e3-4bb4*y5zz845-d30550d399ezz                     ,numerique,75016,Valide,1,novote,novote,4,2,4,novote,novote,novote,4,5,1,1,0,3,5
 3ed4965bnzzzz6-4f19a965bn-4cbe-951f-3e0f1f69a965bn0c45                     ,numerique,75016,Valide,1,novote,novote,4,novote,3,4,novote,novote,novote,4,1,0,1,2,6
 84551099a965bn99-1965bnb0-4f0d-845f845zz-9a965bn13965bn0d4e0zz31                     ,numerique,75016,Valide,1,3,novote,novote,novote,2,3,novote,novote,novote,4,1,1,2,0,6
 5b4cdb9a965bnb-1561-49a965bn9d-8459a965bnfb-ee35019965bn965bn419                     ,numerique,75016,Valide,1,novote,novote,novote,novote,1,1,novote,novote,novote,3,3,0,0,0,7
 09a965bn965bn6ebb9-f90b-4zz90*yeezz-d4zz0f3f4845699a965bn                     ,numerique,75016,Valide,1,novote,novote,novote,novote,novote,4,novote,4,4,4,1,0,0,3,6
 e9f94965bn965bnc*yfc9a965bn-4b5845-9965bn845f-6965bn0dzz31d3zz0c                     ,numerique,75016,Valide,1,2,novote,novote,novote,1,novote,novote,1,novote,4,3,1,0,0,6
 e9a965bn4965bn84519a965bnb-8450965bn845-4c00-845f11-cb5fd965bn3e1zz965bn3                     ,numerique,75016,Valide,2,novote,novote,novote,1,1,novote,novote,1,novote,4,3,1,0,0,6
 1c59a965bn549a965bn3-dd845845-49a965bnc0-9f4e-845965bn15e84539a965bnd845b845                     ,numerique,75016,Valide,1,novote,novote,novote,1,novote,1,novote,novote,novote,3,3,0,0,0,7
 0195845430-1530-49zz3-845965bn845b-19a965bn14c3zzzz4fcd                     ,numerique,75016,Valide,1,novote,novote,novote,novote,novote,4,novote,4,4,4,1,0,0,3,6
 31zzzz9e965bn1-zz35c-49a965bn03*y5965bn5-965bn84538459a965bnf05965bn351                     ,numerique,75016,Valide,1,novote,novote,novote,1,novote,1,novote,1,novote,4,4,0,0,0,6
 9965bnd59bzz6-965bn0dc-4965bn53-9d14-zze0b9a965bn55960c9                     ,numerique,75016,Valide,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,9
 0zz845965bnf36845-9e4zz-4c5d-9c5c-0bb0d6zzc965bn965bn36                     ,numerique,75016,Valide,2,2,novote,novote,2,2,novote,novote,novote,novote,4,0,4,0,0,6
 144fzz9a965bn965bn3-16965bnf-44e5*yfb1-eff9a965bn66df69a965bn965bnzz                     ,numerique,75016,Valide,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,9
 845d5084539d-965bn965bn965bnd-49a965bn46-9950-9415zz1dd3dzzzz                     ,numerique,75016,Valide,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,9
 eb130003-53f0-4zz39a965bn-9a965bnf96-5001434ddd19a965bn                     ,numerique,75016,Valide,1,2,novote,novote,1,novote,novote,novote,novote,1,4,3,1,0,0,6
 e9zz3b6c0-fzzfzz-4zz9a965bn9*ycb965bn-zz68459efe845ec9f                     ,numerique,75016,Valide,1,3,novote,novote,3,novote,2,novote,2,novote,5,1,2,2,0,5
 nzq4ogu1ztkznjiynddkmdyymdzmnzu3odu5mgm1njbhnjfkzmy965bnyg== ,numerique,75016,Valide,2,novote,novote,novote,1,2,2,novote,2,novote,5,1,4,0,0,5
 845845845zzzzzz5zz-9a965bnd9e-4d4e*y6fzz-zzezz8453cb19965bn5f                     ,numerique,75016,Valide,1,novote,novote,novote,novote,4,4,novote,3,novote,4,1,0,1,2,6
 m965bnjjotkyyte4nthhyjuwndjlyzyxnjflmmq1yzjhytm965bnmdu1ndu4oq== ,numerique,75016,Valide,1,novote,novote,novote,1,1,novote,novote,1,novote,4,4,0,0,0,6
 1f1940d0-zz335-4949a965bn-99fb-d60e4zz9e9a965bn30965bn                     ,numerique,75016,Valide,2,2,novote,novote,3,novote,novote,novote,2,novote,4,0,3,1,0,6
 d965bn0de00845-965bnb64-403e*y6ef-9eb39a965bn6e5dbc5                     ,numerique,75016,Valide,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,9
 9a965bn96845fdf4-6305-4d0965bn*ye9a965bn1-4965bn1cc8459a965bn6b8453f                     ,numerique,75016,Valide,1,novote,novote,novote,1,novote,1,novote,1,novote,4,4,0,0,0,6
 d0965bnzz39a965bn91-c9a965bn9a965bnzz-4eb965bn-8455845c*y6c1c9zz14646                     ,numerique,75016,Valide,1,novote,novote,novote,1,1,1,novote,novote,novote,4,4,0,0,0,6
 5czzfzzcc4*y9a965bn46-4f9a965bnc-845965bn33-663f4d6cde0f                     ,numerique,75016,Valide,1,novote,novote,novote,2,3,novote,novote,novote,4,4,1,1,1,1,6
 3zz6c34eb-d54b-4010-9411-5df3965bn965bn84519a965bne8453                     ,numerique,75016,Valide,1,novote,novote,novote,novote,novote,novote,novote,novote,1,2,2,0,0,0,8
 njcyzjhhmmy1otyxywe0mzllzji5odiyngfmnjczn965bnmxmmy1mgm965bnnq== ,numerique,75016,Valide,1,novote,novote,novote,1,novote,novote,novote,1,1,4,4,0,0,0,6
 mwixzjfjndbhztu3zju5yjjhytm5md9a965bn5oguwytfhmzi1zde0zmzlzq== ,numerique,75016,Valide,2,novote,novote,novote,2,2,2,novote,2,novote,5,0,5,0,0,5
 95c845f04f-5845b965bn-43c1-845463-1b68459bedb965bnf1                     ,numerique,75016,Valide,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,9
 584598456d6b-965bn1d3-4zzfb-9a965bnzz5e-4zzf1965bneezz09a965bn33                     ,numerique,75016,Valide,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,9
 c965bn965bn965bn59a965bnb3-39e3-4306-99a965bn05-dce536c6fc9965bn                     ,numerique,75016,Valide,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,9
 f49a965bn45965bn6b-fb965bn5-405e-845666-f333dbc3845965bn4965bn                     ,numerique,75016,Valide,1,novote,novote,novote,1,novote,1,novote,2,novote,4,3,1,0,0,6
 cd4604965bn0-9a965bn845c4-4zzzz3-9b6b-zzcc965bnzzdzz845fd43                     ,numerique,75016,Valide,2,novote,novote,novote,novote,novote,novote,novote,2,novote,2,0,2,0,0,8
 3f4zzfe3f-0c0845-4315-99d845-99a965bnd8451965bnd36cee                     ,numerique,75016,Valide,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,9
 845965bn010ce9a965bn-6e965bn5-4159a965bn-9a965bn366-9e04ffb965bn9a965bn9a965bn9a965bn6                     ,numerique,75016,Valide,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,9
 5zz115zzf965bn-965bn6965bn845-43fd*yzz0f-3965bn965bn0e0efezz44                     ,numerique,75016,Valide,2,novote,novote,novote,2,novote,novote,novote,2,2,4,0,4,0,0,6
 e451c66e-99a965bn06-4114-99a965bn0d-0bezz39a965bn84534zzdb                     ,numerique,75016,Valide,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,9
 1845965bn9f613-965bn1b0-4b4845-93bd-9a965bn594dbczz3569a965bn                     ,numerique,75016,Valide,1,4,novote,novote,novote,2,novote,novote,3,novote,4,1,1,1,1,6
 ef4zz10e9-49a965bn4d-4bzz6-9a965bndf6*y4ff965bnd49a965bnbb35                     ,numerique,75016,Valide,2,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,0,1,0,0,9
 3f845965bnecc6-5bfb-4d965bnzz-9a965bn39a965bnc-965bn845eb04zz19a965bnzz9845                     ,numerique,75016,Valide,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,9
 9394b9a965bnzzf-36965bn5-4bzz9a965bn-9a965bnf9a965bn1-9a965bnfcb464e69zzb                     ,numerique,75016,Valide,2,novote,novote,novote,1,novote,novote,novote,1,2,4,2,2,0,0,6
 d965bn115c99a965bn-965bn39a965bn6-4b5f-9a965bnd69a965bn-845cc659965bnzz1f55                     ,numerique,75016,Valide,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,9
 9bf5fzz845e*y6f965bn-4b66-9413-9a965bn50c6b965bn45196                     ,numerique,75016,Valide,1,4,novote,novote,3,4,novote,novote,novote,novote,4,1,0,1,2,6
 4c1f5f96-e1c0-4506-845965bn1845-84584555bf9a965bnzze0c3                     ,numerique,75016,Valide,1,novote,novote,novote,novote,novote,novote,novote,novote,3,2,1,0,1,0,8
 4d49a965bn3fec-dzzzz845-469845-8459a965bncc-039a965bn0965bn99a965bn9a965bnf39845                     ,numerique,75016,Valide,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,9
 e49a965bnd9965bn19-fc3b-4zz3d-9a965bn9a965bn9a965bnzz-fdbzz00fb4669a965bn                     ,numerique,75016,Valide,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,9
 1zzzzd1906-cce5-4965bn4c-9a965bn09a965bnzz-def369a965bnb4965bn906                     ,numerique,75016,Valide,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,9
