ID,Urne,QR-Code,Categorie,1 - Ameliorer l accueil des sportifs dans le 12e arrondissement,2 - Renover nos Terrains d’Education Physique (TEP),3 - Faire du 12e un arrondissement plus solidaire,4 - Realiser deux amenagements ponctuels et mesurer la pollution sonore,"5 - Sublimer nos squares, parcs et jardins",6 - Ameliorer le quotidien des eleves du 12e,7 - Faisons du 12e un arrondissement toujours plus culturel !,8 - Renovons notre Patrimoine,9 - Restaurer la facade de l eglise du Rendez vous,10 - Ameliorer le quotidien des habitant·e·s du quartier Bel-Air Nord,11 - Renforcer l accessibilite et l inclusivite dans le 12e arrondissement,12 - Valoriser les squares du quartier Erard-Rozanoff,Nombre de mentions,Mention 1,Mention 2,Mention 3,Mention 4,Pas de Mention
205118,U12-010,2022AR12A,Valide,3,2,1,1,1,3,2,2,2,2,1,2,12,4,6,2,0,0
205124,U12-010,2022AR12B,Valide,1,1,3,2,1,novote,novote,novote,novote,2,novote,3,7,3,2,2,0,5
205141,U12-010,2022AR12A,Valide,4,1,4,4,4,4,1,1,4,3,1,1,12,5,0,1,6,0
205143,U12-008,2022AR12B,Valide,novote,novote,3,novote,1,novote,novote,1,1,novote,novote,1,5,4,0,1,0,7
205144,U12-003,2022AR12A,Valide,4,3,2,2,1,1,1,2,2,3,3,1,12,4,4,3,1,0
205157,U12-010,2022AR12A,Valide,4,1,1,2,1,1,1,3,3,2,2,4,12,5,3,2,2,0
205160,U12-008,2022AR12B,Valide,4,4,1,2,3,1,2,2,4,4,1,4,12,3,3,1,5,0
205164,U12-008,2022AR12B,Valide,novote,novote,novote,novote,1,novote,1,novote,novote,1,1,novote,4,4,0,0,0,8
205170,U12-008,2022AR12A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
205173,U12-005,2022AR12B,Valide,1,novote,novote,novote,1,novote,1,novote,4,novote,novote,novote,4,3,0,0,1,8
205175,U12-008,2022AR12A,Valide,2,2,2,1,1,1,1,2,2,3,3,3,12,4,5,3,0,0
205176,U12-010,2022AR12B,Valide,4,novote,novote,novote,1,3,novote,novote,novote,novote,1,novote,4,2,0,1,1,8
205177,U12-005,2022AR12B,Nul,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,1,1,0,0,0,11
205181,U12-008,2022AR12B,Valide,1,1,3,2,1,2,3,2,3,3,3,2,12,3,4,5,0,0
205191,U12-016,2022AR12A,Valide,1,2,4,4,novote,novote,novote,novote,novote,novote,novote,novote,4,1,1,0,2,8
205193,U12-008,2022AR12B,Valide,1,1,1,1,1,1,1,2,2,2,2,1,12,8,4,0,0,0
205212,U12-008,2022AR12A,Valide,novote,2,novote,novote,novote,1,2,2,3,novote,1,2,7,2,4,1,0,5
205221,U12-016,2022AR12A,Valide,1,1,novote,novote,novote,novote,novote,novote,novote,1,1,1,5,5,0,0,0,7
205222,U12-008,2022AR12B,Valide,2,1,2,2,1,1,2,1,4,4,1,2,12,5,5,0,2,0
205224,U12-016,2022AR12A,Valide,1,novote,1,1,novote,novote,novote,novote,novote,1,novote,novote,4,4,0,0,0,8
205226,U12-008,2022AR12B,Nul,novote,novote,novote,novote,1,novote,novote,1,novote,novote,1,novote,3,3,0,0,0,9
205240,U12-008,2022AR12B,Valide,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,0,0,0
205244,U12-005,2022AR12B,Valide,1,novote,novote,novote,2,2,novote,novote,1,novote,1,novote,5,3,2,0,0,7
205257,U12-008,2022AR12A,Valide,2,novote,novote,1,4,novote,4,2,novote,1,novote,novote,6,2,2,0,2,6
205263,U12-008,2022AR12A,Nul,novote,2,novote,novote,2,2,novote,novote,novote,novote,novote,novote,3,0,3,0,0,9
205267,U12-005,2022AR12B,Valide,3,2,2,2,2,2,3,3,3,3,3,3,12,0,5,7,0,0
205281,U12-016,2022AR12A,Valide,1,novote,novote,novote,novote,2,1,novote,novote,1,novote,novote,4,3,1,0,0,8
205289,U12-008,2022AR12B,Valide,1,1,1,1,1,1,1,1,4,4,1,1,12,10,0,0,2,0
205291,U12-005,2022AR12B,Valide,3,2,2,1,1,1,1,1,2,4,2,1,12,6,4,1,1,0
205297,U12-016,2022AR12A,Valide,2,2,novote,novote,novote,2,novote,novote,novote,1,novote,novote,4,1,3,0,0,8
205313,U12-008,2022AR12B,Valide,novote,novote,novote,novote,1,1,novote,novote,4,novote,1,novote,4,3,0,0,1,8
205324,U12-008,2022AR12B,Valide,2,2,2,2,1,1,2,2,1,1,1,1,12,6,6,0,0,0
205327,U12-016,2022AR12A,Valide,novote,novote,novote,novote,1,novote,1,novote,novote,1,1,novote,4,4,0,0,0,8
205328,U12-008,2022AR12A,Valide,novote,novote,2,1,novote,1,novote,novote,4,novote,1,novote,5,3,1,0,1,7
205338,U12-003,2022AR12A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
205339,U12-010,2022AR12A,Valide,1,1,1,1,1,1,1,1,novote,novote,novote,novote,8,8,0,0,0,4
205340,U12-008,2022AR12B,Valide,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,0,0,0
205346,U12-008,2022AR12A,Valide,2,novote,1,novote,novote,1,1,novote,4,novote,novote,2,6,3,2,0,1,6
205360,U12-008,2022AR12B,Nul,novote,novote,novote,1,novote,novote,1,novote,novote,novote,novote,novote,2,2,0,0,0,10
205368,U12-003,2022AR12B,Valide,4,4,2,4,4,1,1,novote,1,1,1,2,11,5,2,0,4,1
205372,U12-008,2022AR12A,Valide,1,1,1,3,2,2,3,3,4,1,2,3,12,4,3,4,1,0
205373,U12-003,2022AR12A,Valide,novote,novote,novote,novote,1,novote,novote,novote,novote,1,1,1,4,4,0,0,0,8
205376,U12-010,2022AR12A,Valide,1,novote,novote,3,novote,novote,2,novote,novote,1,novote,novote,4,2,1,1,0,8
205378,U12-003,2022AR12B,Valide,1,novote,novote,novote,1,1,novote,novote,2,novote,novote,novote,4,3,1,0,0,8
205382,U12-010,2022AR12A,Valide,1,1,1,1,1,1,1,1,4,1,1,1,12,11,0,0,1,0
205390,U12-003,2022AR12A,Valide,novote,3,3,4,3,4,2,2,3,novote,3,novote,9,0,2,5,2,3
205401,U12-010,2022AR12B,Valide,1,1,novote,novote,novote,novote,novote,novote,novote,novote,1,2,4,3,1,0,0,8
205404,U12-008,2022AR12B,Nul,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,1,1,0,0,0,11
205419,U12-003,2022AR12B,Valide,novote,novote,1,novote,2,novote,novote,2,2,novote,novote,novote,4,1,3,0,0,8
205422,U12-008,2022AR12A,Valide,4,4,4,4,4,4,4,4,1,4,4,1,12,2,0,0,10,0
205425,U12-007,2022AR12B,Valide,2,4,4,2,3,4,4,2,1,3,1,2,12,2,4,2,4,0
205429,U12-008,2022AR12B,Valide,3,3,3,1,1,3,1,1,3,3,3,1,12,5,0,7,0,0
205436,U12-010,2022AR12B,Valide,novote,1,novote,novote,novote,1,novote,novote,novote,1,novote,1,4,4,0,0,0,8
205444,U12-010,2022AR12A,Valide,3,3,3,2,2,3,2,1,2,3,3,3,12,1,4,7,0,0
205446,U10-014,2022AR12B,Valide,1,1,1,novote,novote,1,1,novote,novote,novote,novote,novote,5,5,0,0,0,7
205448,U12-008,2022AR12B,Valide,3,3,3,1,2,1,3,1,2,3,3,1,12,4,2,6,0,0
205455,U12-008,2022AR12B,Valide,novote,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
205462,U12-008,2022AR12B,Valide,1,1,1,2,novote,1,1,2,2,2,1,2,11,6,5,0,0,1
205478,U12-008,2022AR12B,Valide,3,2,2,3,3,2,3,4,3,2,3,3,12,0,4,7,1,0
205485,U12-008,2022AR12B,Valide,1,4,1,1,2,1,1,4,2,2,1,2,12,6,4,0,2,0
205486,U12-008,2022AR12B,Valide,novote,1,novote,novote,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
205490,U12-010,2022AR12B,Valide,novote,1,1,novote,1,novote,1,novote,novote,novote,novote,novote,4,4,0,0,0,8
205505,U12-008,2022AR12B,Valide,3,3,2,2,2,1,2,3,2,novote,novote,2,10,1,6,3,0,2
205517,U12-008,2022AR12A,Valide,novote,novote,novote,1,1,1,novote,novote,3,novote,1,novote,5,4,0,1,0,7
205520,U12-008,2022AR12B,Valide,3,3,3,4,2,1,2,2,3,3,3,3,12,1,3,7,1,0
205531,U12-010,2022AR12A,Valide,novote,1,novote,novote,1,2,novote,novote,novote,novote,2,novote,4,2,2,0,0,8
205545,U12-010,2022AR12A,Valide,1,1,4,4,2,1,2,2,1,4,4,4,12,4,3,0,5,0
205554,U12-008,2022AR12A,Valide,1,novote,novote,1,novote,1,novote,novote,novote,novote,novote,1,4,4,0,0,0,8
205557,U12-010,2022AR12B,Valide,novote,novote,1,1,novote,novote,novote,novote,3,novote,1,novote,4,3,0,1,0,8
205558,U12-016,2022AR12A,Valide,4,4,1,1,1,1,2,3,1,1,1,novote,11,7,1,1,2,1
205559,U12-008,2022AR12A,Valide,novote,novote,novote,1,1,1,2,novote,novote,novote,novote,novote,4,3,1,0,0,8
205563,U12-008,2022AR12A,Nul,3,2,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,2,0,1,1,0,10
205570,U12-008,2022AR12A,Valide,novote,novote,novote,novote,novote,1,1,novote,4,novote,1,novote,4,3,0,0,1,8
205572,U12-003,2022AR12A,Valide,1,1,2,1,2,2,2,2,2,2,2,2,12,3,9,0,0,0
205585,U12-003,2022AR12A,Valide,1,novote,1,novote,1,novote,novote,novote,novote,novote,1,1,5,5,0,0,0,7
205592,U12-005,2022AR12B,Nul,novote,novote,novote,2,novote,novote,novote,novote,novote,novote,2,novote,2,0,2,0,0,10
205596,U12-007,2022AR12B,Nul,novote,novote,novote,novote,novote,novote,1,novote,novote,2,novote,novote,2,1,1,0,0,10
205599,U12-016,2022AR12A,Valide,novote,novote,novote,2,2,2,novote,novote,novote,1,novote,novote,4,1,3,0,0,8
205601,U12-007,2022AR12B,Valide,2,2,2,1,1,1,1,1,1,1,3,1,12,8,3,1,0,0
205612,U12-007,2022AR12B,Valide,novote,1,1,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
205615,U12-008,2022AR12B,Valide,1,1,1,1,1,1,1,1,1,2,1,novote,11,10,1,0,0,1
205621,U12-010,2022AR12B,Valide,2,3,1,3,novote,1,1,4,4,1,1,2,11,5,2,2,2,1
205630,U12-007,2022AR12B,Valide,novote,novote,novote,1,1,1,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
205635,U12-003,2022AR12A,Valide,2,3,1,2,1,1,1,1,3,3,2,1,12,6,3,3,0,0
205636,U12-008,2022AR12B,Valide,novote,2,novote,1,novote,1,novote,novote,novote,novote,1,1,5,4,1,0,0,7
205649,U12-010,2022AR12B,Valide,3,3,1,2,2,2,2,1,4,1,1,2,12,4,5,2,1,0
205652,U12-008,2022AR12B,Valide,2,2,1,2,1,1,2,3,3,1,2,2,12,4,6,2,0,0
205658,U12-008,2022AR12A,Valide,1,1,1,1,1,2,1,1,1,4,1,1,12,10,1,0,1,0
205661,U12-005,2022AR12B,Valide,1,1,1,1,1,1,1,1,4,4,3,4,12,8,0,1,3,0
205665,U12-008,2022AR12A,Valide,2,2,2,2,1,2,2,2,2,3,2,3,12,1,9,2,0,0
205669,U12-007,2022AR12B,Valide,1,1,2,2,2,2,3,4,4,3,2,1,12,3,5,2,2,0
205678,U12-008,2022AR12B,Valide,novote,novote,novote,1,1,novote,1,novote,novote,1,novote,novote,4,4,0,0,0,8
205684,U12-010,2022AR12B,Valide,novote,2,2,2,1,novote,novote,novote,novote,novote,novote,novote,4,1,3,0,0,8
205687,U12-008,2022AR12B,Valide,3,2,2,3,1,1,1,2,2,2,2,2,12,3,7,2,0,0
205700,U12-010,2022AR12B,Valide,1,novote,1,1,1,1,1,novote,novote,novote,1,novote,7,7,0,0,0,5
205706,U12-010,2022AR12B,Valide,novote,novote,2,novote,2,novote,2,novote,novote,novote,2,novote,4,0,4,0,0,8
205717,U12-008,2022AR12A,Valide,1,novote,novote,novote,1,1,novote,novote,novote,1,novote,novote,4,4,0,0,0,8
205722,U12-008,2022AR12B,Valide,2,novote,novote,novote,2,novote,2,2,novote,novote,novote,novote,4,0,4,0,0,8
205733,U12-016,2022AR12A,Valide,1,novote,novote,1,2,novote,novote,novote,novote,1,novote,novote,4,3,1,0,0,8
205734,U10-014,2022AR12A,Valide,3,3,1,4,novote,1,novote,novote,novote,1,novote,novote,6,3,0,2,1,6
205739,U12-010,2022AR12B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
205744,U12-010,2022AR12B,Valide,novote,novote,2,novote,novote,2,3,novote,novote,novote,2,novote,4,0,3,1,0,8
205753,U12-008,2022AR12B,Valide,novote,1,novote,novote,1,1,novote,novote,novote,novote,1,1,5,5,0,0,0,7
205754,U12-010,2022AR12A,Valide,3,3,2,3,2,3,3,3,3,2,2,3,12,0,4,8,0,0
205761,U12-008,2022AR12A,Valide,novote,novote,novote,1,1,1,novote,novote,4,2,1,novote,6,4,1,0,1,6
205768,U12-008,2022AR12B,Valide,novote,novote,novote,novote,novote,1,1,novote,4,novote,1,novote,4,3,0,0,1,8
205786,U12-010,2022AR12B,Valide,2,1,2,3,2,novote,novote,novote,novote,novote,2,novote,6,1,4,1,0,6
205789,U12-008,2022AR12A,Valide,novote,novote,2,2,2,1,novote,novote,novote,novote,1,novote,5,2,3,0,0,7
205808,U12-010,2022AR12B,Valide,1,1,novote,novote,2,2,novote,novote,novote,novote,novote,2,5,2,3,0,0,7
205809,U12-008,2022AR12A,Valide,1,1,2,2,1,1,2,2,2,1,1,1,12,7,5,0,0,0
205821,U12-005,2022AR12B,Valide,1,2,1,3,2,1,1,4,4,3,1,3,12,5,2,3,2,0
205829,U12-007,2022AR12B,Nul,4,4,4,2,4,2,2 4,4,4,4,4,2,11,0,3,0,8,0
205838,U12-010,2022AR12B,Nul,1,2,3,2,3,1 2,2,2,3,2,2,4,11,1,6,3,1,0
205843,U12-008,2022AR12B,Valide,novote,novote,2,novote,novote,2,1,2,3,novote,2,novote,6,1,4,1,0,6
205847,U12-007,2022AR12A,Valide,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,0,0,0
205853,U12-007,2022AR12B,Valide,1,1,2,2,2,2,2,4,1,4,4,4,12,3,5,0,4,0
205857,U12-008,2022AR12B,Valide,1,4,4,2,4,4,1,1,1,4,3,4,12,4,1,1,6,0
205861,U12-010,2022AR12B,Valide,novote,novote,novote,novote,novote,3,2,2,4,1,2,3,7,1,3,2,1,5
205863,U12-008,2022AR12B,Valide,4,4,2,1,1,3,1,1,4,2,4,3,12,4,2,2,4,0
205865,U12-007,2022AR12A,Valide,novote,novote,2,novote,2,novote,2,novote,novote,novote,2,novote,4,0,4,0,0,8
205867,U12-010,2022AR12B,Valide,1,3,novote,novote,2,1,3,1,novote,1,2,3,9,4,2,3,0,3
205870,U12-008,2022AR12B,Valide,4,2,3,2,3,2,2,3,4,1,2,3,12,1,5,4,2,0
205878,U10-014,2022AR12B,Nul,novote,novote,novote,novote,novote,novote,2,novote,novote,novote,novote,novote,1,0,1,0,0,11
205883,U12-005,2022AR12B,Valide,novote,novote,novote,4,novote,novote,novote,1,2,novote,novote,3,4,1,1,1,1,8
205886,U12-008,2022AR12B,Valide,novote,1,novote,novote,novote,novote,novote,novote,2,1,2,3,5,2,2,1,0,7
205894,U12-008,2022AR12B,Valide,novote,novote,novote,novote,1,novote,1,1,1,novote,novote,novote,4,4,0,0,0,8
205905,U12-008,2022AR12B,Valide,1,1,1,2,novote,1,1,2,3,3,2,1,11,6,3,2,0,1
205906,U10-014,2022AR12B,Valide,2,1,2,2,2,1,2,1,3,2,2,3,12,3,7,2,0,0
205907,U12-010,2022AR12A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
205923,U12-010,2022AR12A,Nul,1,novote,novote,novote,novote,novote,4,novote,novote,novote,novote,novote,2,1,0,0,1,10
205926,U12-007,2022AR12B,Valide,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,0,0,0
205940,U12-008,2022AR12B,Valide,novote,1,1,novote,novote,1,novote,novote,novote,novote,novote,1,4,4,0,0,0,8
205943,U12-010,2022AR12A,Valide,1,novote,1,novote,novote,1,novote,novote,novote,1,novote,novote,4,4,0,0,0,8
205947,U12-008,2022AR12B,Valide,novote,novote,novote,novote,1,1,novote,novote,4,novote,3,novote,4,2,0,1,1,8
205956,U12-010,2022AR12B,Nul,novote,novote,novote,novote,1,1,1,novote,novote,novote,novote,novote,3,3,0,0,0,9
205960,U12-008,2022AR12B,Valide,novote,2,novote,2,novote,2,2,novote,novote,novote,novote,novote,4,0,4,0,0,8
205975,U12-007,2022AR12B,Valide,1,1,3,2,2,1,2,2,2,2,1,2,12,4,7,1,0,0
205985,U12-003,2022AR12B,Valide,2,3,1,1,1,1,3,2,4,2,1,3,12,5,3,3,1,0
205990,U12-005,2022AR12B,Nul,novote,novote,novote,novote,novote,novote,novote,1,1,novote,novote,novote,2,2,0,0,0,10
205994,U10-014,2022AR12B,Valide,2,2,2,1,2,1,2,2,1,1,2,1,12,5,7,0,0,0
205995,U12-010,2022AR12A,Valide,2,2,1,2,2,1,2,1,2,1,2,2,12,4,8,0,0,0
206003,U12-005,2022AR12B,Nul,novote,novote,novote,novote,novote,novote,3,novote,4,novote,novote,2,3,0,1,1,1,9
206007,U12-010,2022AR12B,Valide,1,3,3,1,1,1,2,3,3,3,3,3,12,4,1,7,0,0
206009,U12-005,2022AR12B,Valide,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,0,0,0
206015,U10-014,2022AR12A,Valide,1,novote,novote,1,novote,1,novote,2,novote,2,2,3,7,3,3,1,0,5
206025,U12-008,2022AR12A,Valide,1,novote,2,2,novote,1,novote,novote,novote,novote,novote,novote,4,2,2,0,0,8
206038,U12-008,2022AR12B,Valide,novote,1,novote,1,novote,1,novote,novote,1,novote,novote,novote,4,4,0,0,0,8
206040,U12-010,2022AR12B,Valide,novote,1,novote,1,1,2,novote,novote,novote,novote,1,novote,5,4,1,0,0,7
206041,U10-014,2022AR12B,Valide,novote,novote,1,1,1,novote,1,novote,1,novote,1,1,7,7,0,0,0,5
206045,U12-008,2022AR12A,Valide,1,2,2,2,2,2,1,1,2,1,1,1,12,6,6,0,0,0
206053,U12-010,2022AR12B,Valide,1,novote,1,novote,1,novote,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
206058,U12-008,2022AR12A,Valide,1,2,1,2,1,2,1,2,3,3,2,1,12,5,5,2,0,0
206061,U12-003,2022AR12A,Valide,1,novote,2,novote,2,1,novote,novote,novote,novote,novote,novote,4,2,2,0,0,8
206067,U12-008,2022AR12B,Valide,2,1,1,novote,2,1,1,1,2,3,1,2,11,6,4,1,0,1
206069,U12-010,2022AR12A,Valide,novote,novote,novote,1,1,novote,1,1,novote,novote,novote,novote,4,4,0,0,0,8
206072,U12-008,2022AR12B,Valide,novote,novote,novote,novote,novote,1,1,novote,4,novote,1,novote,4,3,0,0,1,8
206073,U12-007,2022AR12B,Valide,novote,novote,1,novote,2,novote,novote,2,novote,novote,1,novote,4,2,2,0,0,8
206079,U12-008,2022AR12B,Valide,3,3,2,3,1,1,1,3,4,2,2,2,12,3,4,4,1,0
206086,U10-014,2022AR12A,Valide,1,2,1,1,2,3,1,3,3,3,2,3,12,4,3,5,0,0
206087,U12-008,2022AR12B,Valide,novote,2,novote,novote,2,1,novote,novote,novote,novote,novote,1,4,2,2,0,0,8
206089,U12-010,2022AR12B,Valide,3,2,1,4,1,3,2,3,3,1,1,1,12,5,2,4,1,0
206091,U12-005,2022AR12B,Valide,novote,novote,novote,novote,2,2,2,novote,novote,novote,1,novote,4,1,3,0,0,8
206092,U12-008,2022AR12A,Valide,novote,novote,novote,1,1,1,novote,novote,4,novote,1,novote,5,4,0,0,1,7
206093,U12-007,2022AR12A,Nul,2,novote,novote,novote,2,1,novote,novote,novote,novote,novote,novote,3,1,2,0,0,9
206099,U12-008,2022AR12B,Nul,novote,novote,1,novote,1,novote,novote,novote,novote,novote,novote,novote,2,2,0,0,0,10
206103,U12-010,2022AR12A,Valide,1,4,4,4,1,3,3,3,4,4,4,4,12,2,0,3,7,0
206106,U12-008,2022AR12A,Valide,2,2,2,2,2,2,1,2,3,2,2,2,12,1,10,1,0,0
206110,U12-010,2022AR12B,Valide,novote,novote,novote,2,1,1,novote,novote,2,novote,novote,novote,4,2,2,0,0,8
206113,U12-007,2022AR12A,Valide,1,novote,novote,novote,novote,1,2,novote,novote,1,novote,novote,4,3,1,0,0,8
206123,U12-008,2022AR12B,Valide,2,3,3,2,2,2,2,novote,2,novote,novote,2,9,0,7,2,0,3
206124,U12-007,2022AR12A,Valide,3,4,1,2,2,3,3,4,4,4,1,4,12,2,2,3,5,0
206129,U12-008,2022AR12B,Valide,3,3,1,1,2,1,2,4,4,1,1,1,12,6,2,2,2,0
206136,U12-008,2022AR12B,Valide,novote,novote,2,novote,2,1,novote,novote,novote,novote,novote,1,4,2,2,0,0,8
206141,U10-014,2022AR12A,Valide,1,1,novote,novote,novote,1,novote,novote,novote,novote,1,novote,4,4,0,0,0,8
206153,U12-008,2022AR12B,Valide,3,2,3,3,3,1,2,3,3,3,novote,2,11,1,3,7,0,1
206155,U12-003,2022AR12A,Nul,2,novote,novote,2,2,1,2 3,novote,3,3,1,novote,7,2,3,2,0,4
206166,U12-010,2022AR12B,Valide,novote,novote,novote,novote,novote,2,2,novote,novote,novote,1,1,4,2,2,0,0,8
206169,U12-003,2022AR12A,Valide,novote,4,1,novote,novote,novote,novote,novote,4,novote,novote,2,4,1,1,0,2,8
206175,U12-008,2022AR12A,Valide,3,4,novote,novote,novote,1,1,1,4,2,1,novote,8,4,1,1,2,4
206182,U12-008,2022AR12B,Valide,2,1,novote,novote,novote,1,novote,novote,novote,novote,1,novote,4,3,1,0,0,8
206188,U12-010,2022AR12B,Valide,novote,novote,1,4,novote,novote,novote,4,4,novote,1,novote,5,2,0,0,3,7
206196,U12-008,2022AR12B,Valide,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,0,0,0
206197,U12-010,2022AR12B,Valide,novote,1,novote,novote,1,1,novote,novote,novote,novote,novote,1,4,4,0,0,0,8
206203,U12-008,2022AR12A,Valide,1,1,2,1,2,1,2,2,3,1,1,1,12,7,4,1,0,0
206212,U12-007,2022AR12B,Valide,4,4,4,4,4,4,4,4,4,4,4,4,12,0,0,0,12,0
206217,U12-008,2022AR12A,Valide,2,2,novote,3,2,2,novote,novote,novote,novote,2,novote,6,0,5,1,0,6
206224,U12-008,2022AR12B,Nul,novote,novote,novote,novote,1,1,novote,1,novote,novote,novote,novote,3,3,0,0,0,9
206230,U12-008,2022AR12B,Nul,novote,novote,2,novote,2,novote,novote,novote,novote,novote,2,novote,3,0,3,0,0,9
206234,U12-008,2022AR12B,Valide,1,1,3,1,2,1,1,1,1,2,1,novote,11,8,2,1,0,1
206240,U12-008,2022AR12B,Valide,2,2,2,1,1,2,1,1,1,3,2,2,12,5,6,1,0,0
206263,U10-014,2022AR12B,Valide,1,1,novote,novote,1,1,novote,novote,novote,novote,1,novote,5,5,0,0,0,7
206264,U12-010,2022AR12B,Valide,4,4,2,4,2,1,3,3,4,2,2,4,12,1,4,2,5,0
206265,U12-008,2022AR12B,Valide,novote,2,3,1,1,novote,novote,novote,novote,novote,novote,novote,4,2,1,1,0,8
206270,U12-005,2022AR12B,Valide,1,novote,1,2,1,1,novote,novote,novote,novote,1,novote,6,5,1,0,0,6
206271,U12-010,2022AR12B,Valide,1,novote,1,novote,1,4,novote,novote,novote,1,novote,novote,5,4,0,0,1,7
206274,U12-008,2022AR12A,Valide,3,3,4,4,3,2,3,1,1,3,3,3,12,2,1,7,2,0
206288,U12-008,2022AR12A,Valide,novote,novote,2,1,novote,1,novote,novote,4,novote,1,novote,5,3,1,0,1,7
206295,U12-008,2022AR12B,Valide,1,1,novote,novote,novote,1,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
206301,U12-008,2022AR12B,Valide,novote,2,novote,novote,1,1,novote,novote,novote,novote,novote,1,4,3,1,0,0,8
206306,U12-010,2022AR12B,Valide,novote,1,novote,novote,1,novote,1,novote,novote,1,novote,novote,4,4,0,0,0,8
206319,U12-010,2022AR12B,Valide,1,1,1,novote,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
206323,U12-008,2022AR12A,Valide,3,novote,2,1,1,2,2,1,2,2,3,3,11,3,5,3,0,1
206327,U12-007,2022AR12B,Valide,2,2,1,3,2,1,2,3,4,3,1,3,12,3,4,4,1,0
206330,U12-008,2022AR12B,Valide,1,novote,novote,2,2,1,novote,novote,novote,novote,novote,novote,4,2,2,0,0,8
206335,U12-008,2022AR12A,Valide,2,2,3,1,1,2,2,3,3,3,3,2,12,2,5,5,0,0
206347,U12-010,2022AR12B,Valide,2,2,2,2,2,2,2,2,2,2,2,2,12,0,12,0,0,0
206351,U12-010,2022AR12A,Valide,3,2,2,1,1,2,2,1,1,2,2,2,12,4,7,1,0,0
206357,U12-003,2022AR12B,Valide,2,2,1,2,1,2,2,novote,3,2,3,2,11,2,7,2,0,1
206367,U12-007,2022AR12A,Valide,1,2,2,3,1,1,novote,2,2,3,1,2,11,4,5,2,0,1
206370,U12-008,2022AR12B,Valide,novote,1,novote,novote,1,1,novote,novote,novote,novote,1,1,5,5,0,0,0,7
206382,U12-010,2022AR12B,Valide,2,2,1,1,1,2,1,2,3,3,1,2,12,5,5,2,0,0
206385,U12-008,2022AR12A,Nul,1,novote,novote,1,novote,novote,novote,novote,novote,novote,1,novote,3,3,0,0,0,9
206389,U12-010,2022AR12B,Valide,2,1,2,2,3,1,1,1,2,2,2,3,12,4,6,2,0,0
206394,U12-007,2022AR12A,Valide,novote,novote,1,novote,novote,1,1,1,novote,novote,novote,novote,4,4,0,0,0,8
206397,U12-010,2022AR12A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
206402,U12-010,2022AR12B,Valide,2,2,2,3,2,2,1,1,2,2,2,1,12,3,8,1,0,0
206408,U12-008,2022AR12B,Valide,2,2,2,1,1,1,2,3,2,2,2,2,12,3,8,1,0,0
206419,U12-008,2022AR12B,Valide,novote,novote,novote,1,novote,1,novote,novote,novote,1,4,1,5,4,0,0,1,7
206425,U12-008,2022AR12B,Valide,2,2,2,2,1,2,2,4,4,2,2,2,12,1,9,0,2,0
206429,U12-007,2022AR12B,Valide,1,3,2,2,2,1,1,1,3,2,3,1,12,5,4,3,0,0
206430,U12-010,2022AR12B,Valide,1,1,1,novote,1,1,1,novote,novote,novote,novote,novote,6,6,0,0,0,6
206437,U12-010,2022AR12A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,12
206438,U12-008,2022AR12B,Valide,2,2,2,2,1,1,2,3,2,2,2,3,12,2,8,2,0,0
206442,U12-005,2022AR12B,Valide,2,2,1,3,3,2,2,3,3,2,1,2,12,2,6,4,0,0
206444,U12-010,2022AR12B,Valide,3,3,3,2,4,2,novote,novote,2,novote,2,3,9,0,4,4,1,3
206447,U12-008,2022AR12A,Nul,1 4,4,4,4,1 4,novote,4,4,4,4,4,4,9,0,0,0,9,1
206451,U12-010,2022AR12B,Valide,1,novote,3,3,1,1,novote,novote,1,novote,1,novote,7,5,0,2,0,5
206452,U12-008,2022AR12A,Valide,novote,1,novote,novote,1,1,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
