ID,Urne,QR-Code,Categorie,1 - Ce serait Elisa « bete » de jouer au tennis sous la pluie !,2 - La balle est dans votre camp pour plus de sport au Stade Didot !,3 - Creons une oasis associative et citoyenne a Porte de Vanves !,4 - Du matos pour les assoc !,5 - Adoucir et rafraichir les espaces verts du 14e,6 - Jouons toutes et tous ensemble !,7 - Ouvrons les ecoles aux enfants extraordinaires !,"8 - Mettre en valeur l Aqueduc Medicis, lieu de patrimoine et d histoire",9 - Un musee a ciel ouvert en quartier populaire !,10 - Un vent de fraicheur sur le patrimoine du 14e,Nombre de mentions,Mention 1,Mention 2,Mention 3,Mention 4,Pas de Mention
13977,U14-007,2022AR14B,Valide,novote,novote,1,novote,1,novote,1,novote,novote,1,4,4,0,0,0,6
13988,U14-007,2022AR14B,Valide,novote,novote,1,2,2,novote,novote,novote,2,novote,4,1,3,0,0,6
14006,U14-007,2022AR14B,Valide,novote,2,1,novote,3,novote,novote,novote,novote,2,4,1,2,1,0,6
14015,U14-021,2022AR14A,Valide,1,novote,2,novote,3,novote,novote,3,novote,novote,4,1,1,2,0,6
14033,U14-003,2022AR14A,Nul,novote,novote,novote,novote,3,novote,novote,novote,novote,novote,1,0,0,1,0,9
14040,U14-007,2022AR14B,Valide,1,1,novote,1,novote,novote,novote,novote,1,novote,4,4,0,0,0,6
14042,U14-017,2022AR14A,Valide,novote,1,1,novote,novote,novote,1,novote,novote,1,4,4,0,0,0,6
14053,U14-021,2022AR14A,Valide,1,novote,novote,novote,1,1,novote,1,novote,novote,4,4,0,0,0,6
14058,U14-007,2022AR14B,Valide,2,novote,1,novote,novote,novote,1,novote,2,novote,4,2,2,0,0,6
14062,U14-019,2022AR14B,Valide,novote,novote,1,1,novote,novote,1,novote,1,novote,4,4,0,0,0,6
14069,U14-021,2022AR14A,Valide,1,novote,3,4,3,novote,novote,novote,novote,novote,4,1,0,2,1,6
14072,U14-007,2022AR14B,Valide,1,novote,1,novote,novote,novote,1,1,novote,novote,4,4,0,0,0,6
14080,U14-007,2022AR14B,Valide,1,1,2,3,2,2,3,4,3,novote,9,2,3,3,1,1
14081,U14-007,2022AR14B,Valide,2,1,1,novote,novote,novote,3,novote,novote,novote,4,2,1,1,0,6
14090,U14-019,2022AR14B,Valide,1,1,1,1,1,1,1,3,3,3,10,7,0,3,0,0
14091,U14-007,2022AR14B,Valide,novote,novote,1,novote,2,4,4,novote,novote,novote,4,1,1,0,2,6
14103,U14-021,2022AR14A,Valide,1,1,1,1,1,2,1,1,1,1,10,9,1,0,0,0
14114,U14-021,2022AR14A,Valide,1,novote,2,1,1,novote,novote,novote,novote,2,5,3,2,0,0,5
14130,U14-007,2022AR14B,Valide,novote,2,1,novote,1,2,2,novote,novote,novote,5,2,3,0,0,5
14142,U14-021,2022AR14A,Valide,1,novote,novote,novote,1,1,1,novote,1,novote,5,5,0,0,0,5
14150,U14-019,2022AR14B,Valide,2,1,1,1,1,1,1,3,1,2,10,7,2,1,0,0
14163,U14-007,2022AR14B,Valide,4,1,1,3,1,3,1,2,3,1,10,5,1,3,1,0
14166,U14-021,2022AR14A,Nul,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,9
14169,U14-003,2022AR14A,Valide,novote,1,novote,1,1,novote,novote,novote,1,novote,4,4,0,0,0,6
14172,U14-021,2022AR14A,Valide,1,novote,novote,novote,1,novote,2,novote,novote,2,4,2,2,0,0,6
14180,U14-007,2022AR14B,Valide,2,novote,2,novote,1,novote,2,novote,novote,novote,4,1,3,0,0,6
14203,U14-019,2022AR14B,Valide,novote,1,novote,1,novote,novote,novote,1,1,novote,4,4,0,0,0,6
14210,U14-007,2022AR14B,Valide,novote,novote,1,novote,novote,4,novote,novote,4,4,4,1,0,0,3,6
14211,U14-007,2022AR14B,Valide,2,1,1,1,2,1,4,1,3,1,10,6,2,1,1,0
14214,U14-017,2022AR14A,Valide,novote,novote,novote,novote,1,novote,1,1,novote,1,4,4,0,0,0,6
14221,U14-021,2022AR14A,Valide,4,novote,1,4,2,1,1,4,4,1,9,4,1,0,4,1
14224,U14-007,2022AR14B,Valide,novote,2,1,novote,novote,novote,1,novote,2,novote,4,2,2,0,0,6
14227,U14-017,2022AR14A,Valide,2,1,1,2,1,2,2,3,2,2,10,3,6,1,0,0
14231,U14-022,2022AR14A,Valide,1,1,1,novote,2,1,1,1,1,1,9,8,1,0,0,1
14232,U14-007,2022AR14B,Valide,novote,2,1,novote,1,novote,novote,novote,2,novote,4,2,2,0,0,6
14233,U14-022,2022AR14A,Nul,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,1,0,0,0,9
14238,U14-014,2022AR14A,Valide,1,1,1,1,1,1,1,1,1,1,10,10,0,0,0,0
14240,U14-021,2022AR14A,Valide,2,4,4,4,1,1,4,4,4,4,10,2,1,0,7,0
14245,U14-014,2022AR14A,Valide,novote,1,novote,novote,novote,novote,1,1,novote,1,4,4,0,0,0,6
14249,U14-017,2022AR14A,Valide,novote,2,2,2,2,2,2,2,2,2,9,0,9,0,0,1
14273,U14-019,2022AR14B,Nul,novote,novote,1,1,novote,novote,novote,1,novote,novote,3,3,0,0,0,7
14278,U14-007,2022AR14B,Valide,novote,3,1,novote,novote,novote,novote,novote,1,1,4,3,0,1,0,6
14286,U14-019,2022AR14B,Valide,3,2,2,1,2,2,1,2,3,2,10,2,6,2,0,0
14287,U14-007,2022AR14B,Valide,novote,3,1,novote,1,novote,1,novote,2,novote,5,3,1,1,0,5
14292,U14-017,2022AR14A,Valide,4,3,3,2,3,2,2,2,3,2,10,0,5,4,1,0
14293,U14-003,2022AR14A,Valide,novote,novote,novote,3,1,2,novote,1,novote,novote,4,2,1,1,0,6
14295,U14-007,2022AR14B,Valide,novote,1,1,novote,1,novote,1,novote,novote,novote,4,4,0,0,0,6
14305,U14-021,2022AR14A,Valide,1,novote,novote,novote,1,novote,novote,novote,1,1,4,4,0,0,0,6
14308,U14-014,2022AR14A,Valide,novote,novote,1,1,novote,1,1,novote,1,novote,5,5,0,0,0,5
14313,U14-021,2022AR14A,Nul,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,9
14316,U14-003,2022AR14A,Valide,2,1,3,2,2,3,1,3,3,3,10,2,3,5,0,0
14324,U14-003,2022AR14A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
14325,U14-017,2022AR14A,Valide,4,novote,1,1,4,1,1,4,2,4,9,4,1,0,4,1
14347,U14-019,2022AR14B,Valide,4,3,3,1,1,3,1,2,1,3,10,4,1,4,1,0
14350,U14-019,2022AR14B,Nul,1,1,2,1,1,1,1,2,1 2,2,9,6,3,0,0,0
14356,U14-007,2022AR14B,Valide,novote,novote,1,1,1,novote,novote,novote,1,novote,4,4,0,0,0,6
14358,U14-014,2022AR14A,Valide,novote,1,novote,novote,1,1,novote,novote,novote,1,4,4,0,0,0,6
14361,U14-021,2022AR14A,Valide,1,1,novote,1,1,1,1,1,1,1,9,9,0,0,0,1
14362,U14-019,2022AR14B,Valide,novote,2,novote,1,1,novote,1,novote,1,novote,5,4,1,0,0,5
14375,U14-014,2022AR14A,Valide,novote,novote,1,novote,novote,2,2,novote,2,novote,4,1,3,0,0,6
14376,U14-017,2022AR14A,Valide,3,1,2,2,2,2,1,3,2,1,10,3,5,2,0,0
14395,U14-022,2022AR14A,Valide,1,1,1,1,1,1,1,4,1,1,10,9,0,0,1,0
14403,U14-021,2022AR14A,Valide,3,3,2,2,1,1,1,1,2,3,10,4,3,3,0,0
14417,U14-003,2022AR14A,Valide,3,4,2,2,1,4,3,3,4,2,10,1,3,3,3,0
14423,U14-007,2022AR14B,Valide,novote,novote,1,novote,1,novote,1,novote,1,novote,4,4,0,0,0,6
14426,U14-001,2022AR14A,Valide,1,novote,1,novote,1,novote,novote,novote,1,novote,4,4,0,0,0,6
14435,U14-001,2022AR14B,Valide,novote,1,1,1,1,novote,1,novote,novote,novote,5,5,0,0,0,5
14439,U14-012,2022AR14A,Valide,novote,novote,novote,1,novote,novote,1,novote,1,1,4,4,0,0,0,6
14442,U14-022,2022AR14A,Valide,2,novote,1,novote,1,novote,novote,novote,2,novote,4,2,2,0,0,6
14450,U14-019,2022AR14B,Valide,3,1,2,1,1,3,2,2,2,2,10,3,5,2,0,0
14459,U14-007,2022AR14B,Valide,2,novote,1,novote,1,novote,1,novote,novote,novote,4,3,1,0,0,6
14463,U14-007,2022AR14B,Valide,2,2,2,1,1,3,1,novote,1,novote,8,4,3,1,0,2
14468,U14-001,2022AR14A,Valide,novote,novote,novote,novote,1,1,1,novote,novote,1,4,4,0,0,0,6
14500,U14-001,2022AR14B,Valide,novote,novote,novote,novote,2,4,2,1,novote,novote,4,1,2,0,1,6
14507,U14-007,2022AR14B,Valide,novote,novote,2,2,2,novote,novote,novote,2,novote,4,0,4,0,0,6
14508,U14-001,2022AR14A,Valide,4,2,1,1,2,1,1,1,1,1,10,7,2,0,1,0
14509,U14-007,2022AR14B,Valide,2,2,1,novote,novote,novote,2,2,novote,2,6,1,5,0,0,4
14515,U14-001,2022AR14B,Valide,1,4,2,3,3,2,2,3,2,3,10,1,4,4,1,0
14523,U14-017,2022AR14A,Valide,novote,novote,novote,1,1,novote,novote,1,novote,1,4,4,0,0,0,6
14526,U14-021,2022AR14A,Valide,1,1,novote,novote,1,novote,1,novote,2,2,6,4,2,0,0,4
14537,U14-001,2022AR14B,Valide,1,1,novote,novote,novote,1,1,novote,novote,novote,4,4,0,0,0,6
14538,U14-017,2022AR14A,Valide,3,2,3,2,2,2,2,2,2,2,10,0,8,2,0,0
14539,U14-001,2022AR14B,Valide,2,2,novote,2,1,1,1,novote,1,novote,7,4,3,0,0,3
14553,U14-021,2022AR14A,Valide,1,novote,1,novote,novote,novote,novote,1,1,novote,4,4,0,0,0,6
14561,U14-017,2022AR14A,Valide,novote,1,novote,novote,1,novote,1,1,novote,novote,4,4,0,0,0,6
14568,U14-007,2022AR14B,Valide,novote,1,1,1,1,novote,1,novote,novote,novote,5,5,0,0,0,5
14570,U14-001,2022AR14B,Valide,3,2,1,1,3,1,1,2,1,3,10,5,2,3,0,0
14587,U14-007,2022AR14B,Valide,novote,1,1,2,3,1,1,2,1,novote,8,5,2,1,0,2
14594,U14-021,2022AR14A,Valide,1,2,2,3,3,3,3,1,1,3,10,3,2,5,0,0
14606,U14-012,2022AR14A,Valide,novote,novote,1,novote,1,novote,2,novote,2,novote,4,2,2,0,0,6
14613,U14-001,2022AR14B,Valide,2,2,3,2,1,2,1,2,2,1,10,3,6,1,0,0
14622,U14-017,2022AR14A,Valide,1,novote,novote,1,1,novote,novote,1,novote,novote,4,4,0,0,0,6
14638,U14-001,2022AR14A,Valide,2,2,1,2,2,2,2,2,3,2,10,1,8,1,0,0
14640,U14-021,2022AR14A,Valide,1,4,novote,2,2,novote,novote,novote,novote,novote,4,1,2,0,1,6
14642,U14-003,2022AR14A,Valide,novote,2,1,novote,1,novote,1,novote,novote,novote,4,3,1,0,0,6
14648,U14-001,2022AR14A,Valide,novote,novote,novote,novote,1,1,1,novote,1,novote,4,4,0,0,0,6
14673,U14-007,2022AR14B,Valide,2,1,1,novote,novote,novote,novote,novote,2,novote,4,2,2,0,0,6
14690,U14-001,2022AR14A,Valide,novote,novote,3,2,1,novote,novote,1,2,1,6,3,2,1,0,4
14701,U14-007,2022AR14B,Valide,novote,2,1,novote,2,novote,2,novote,novote,novote,4,1,3,0,0,6
14722,U14-019,2022AR14B,Valide,3,2,novote,1,novote,novote,1,2,1,novote,6,3,2,1,0,4
14723,U14-001,2022AR14B,Valide,novote,novote,2,1,1,novote,1,novote,novote,novote,4,3,1,0,0,6
14731,U14-021,2022AR14A,Valide,1,2,3,2,1,1,1,3,3,3,10,4,2,4,0,0
14733,U14-019,2022AR14B,Valide,novote,novote,novote,novote,1,novote,1,1,1,novote,4,4,0,0,0,6
14735,U14-001,2022AR14B,Valide,1,2,3,3,2,1,4,2,2,3,10,2,4,3,1,0
14747,U14-014,2022AR14A,Valide,1,2,1,2,novote,novote,2,novote,novote,novote,5,2,3,0,0,5
14749,U14-021,2022AR14A,Valide,1,3,3,3,3,3,2,2,3,2,10,1,3,6,0,0
14757,U14-021,2022AR14A,Valide,2,novote,1,2,novote,2,1,2,2,3,8,2,5,1,0,2
14761,U14-014,2022AR14A,Valide,novote,1,1,novote,novote,novote,1,novote,1,novote,4,4,0,0,0,6
14771,U14-021,2022AR14A,Nul,novote,novote,1,novote,1,1,novote,novote,novote,novote,3,3,0,0,0,7
14781,U14-017,2022AR14A,Valide,novote,1,novote,novote,1,novote,novote,1,novote,1,4,4,0,0,0,6
14785,U14-001,2022AR14A,Valide,2,novote,2,2,1,2,2,novote,novote,novote,6,1,5,0,0,4
14786,U14-021,2022AR14A,Valide,novote,1,1,4,novote,1,novote,novote,novote,1,5,4,0,0,1,5
14788,U14-012,2022AR14A,Valide,3,2,1,2,1,2,2,2,1,2,10,3,6,1,0,0
14793,U14-012,2022AR14A,Valide,novote,2,2,2,novote,novote,2,novote,novote,novote,4,0,4,0,0,6
14803,U14-014,2022AR14A,Valide,novote,1,novote,3,3,3,novote,3,novote,novote,5,1,0,4,0,5
14813,U14-003,2022AR14A,Valide,4,3,1,1,1,1,2,3,2,3,10,4,2,3,1,0
14816,U14-021,2022AR14A,Valide,novote,1,novote,1,1,novote,novote,novote,novote,1,4,4,0,0,0,6
14820,U14-007,2022AR14B,Valide,1,1,1,1,novote,1,1,novote,novote,novote,6,6,0,0,0,4
14822,U14-019,2022AR14B,Nul,3 4,2,1,2,3,3,3,3,3,3,9,1,2,6,0,0
14833,U14-017,2022AR14A,Valide,1,1,1,1,1,1,1,1,1,1,10,10,0,0,0,0
14838,U14-007,2022AR14B,Valide,novote,novote,novote,novote,1,novote,novote,1,1,2,4,3,1,0,0,6
14841,U14-012,2022AR14A,Valide,3,2,3,1,2,3,2,3,2,1,10,2,4,4,0,0
14848,U14-001,2022AR14B,Valide,novote,1,novote,novote,novote,1,novote,novote,1,1,4,4,0,0,0,6
14870,U14-003,2022AR14A,Valide,novote,novote,1,1,1,novote,novote,novote,1,novote,4,4,0,0,0,6
14938,U14-014,2022AR14A,Valide,1,2,1,1,1,1,2,3,2,3,10,5,3,2,0,0
14948,U14-007,2022AR14B,Valide,novote,novote,1,novote,novote,novote,1,novote,1,2,4,3,1,0,0,6
14952,U14-021,2022AR14A,Valide,1,4,novote,2,2,novote,novote,novote,novote,novote,4,1,2,0,1,6
14961,U14-019,2022AR14B,Valide,3,1,3,1,2,1,1,2,1,1,10,6,2,2,0,0
14992,U14-022,2022AR14A,Valide,2,1,1,1,1,1,1,1,1,1,10,9,1,0,0,0
15005,U14-022,2022AR14A,Valide,1,1,2,2,1,1,3,3,3,1,10,5,2,3,0,0
15040,U14-022,2022AR14A,Valide,4,3,1,1,1,2,4,3,3,2,10,3,2,3,2,0
15057,U14-021,2022AR14A,Valide,1,3,3,3,3,3,2,2,3,2,10,1,3,6,0,0
15065,U14-001,2022AR14B,Valide,novote,novote,novote,1,1,novote,1,1,novote,novote,4,4,0,0,0,6
15079,U14-001,2022AR14B,Valide,2,2,1,2,1,2,2,2,1,2,10,3,7,0,0,0
15103,U14-012,2022AR14A,Valide,1,novote,1,novote,2,novote,novote,novote,2,novote,4,2,2,0,0,6
15109,U14-021,2022AR14A,Valide,1,3,novote,3,3,3,3,3,2,novote,8,1,1,6,0,2
15111,U14-021,2022AR14A,Valide,1,novote,2,2,novote,2,novote,novote,novote,novote,4,1,3,0,0,6
15128,U14-014,2022AR14A,Valide,novote,1,novote,3,novote,novote,3,novote,novote,3,4,1,0,3,0,6
15137,U14-001,2022AR14B,Valide,3,3,2,2,2,3,3,3,2,2,10,0,5,5,0,0
15138,U14-007,2022AR14B,Valide,novote,1,1,novote,1,novote,novote,novote,novote,1,4,4,0,0,0,6
15162,U14-001,2022AR14A,Valide,1,1,novote,novote,novote,1,novote,novote,1,novote,4,4,0,0,0,6
15164,U14-001,2022AR14A,Valide,novote,novote,novote,1,2,1,novote,2,2,2,6,2,4,0,0,4
15192,U14-003,2022AR14A,Valide,3,2,1,1,1,2,2,2,1,2,10,4,5,1,0,0
15200,U14-007,2022AR14B,Valide,novote,1,1,novote,1,novote,1,novote,novote,novote,4,4,0,0,0,6
15204,U14-021,2022AR14A,Valide,1,3,3,3,3,3,3,3,3,3,10,1,0,9,0,0
15209,U14-001,2022AR14A,Valide,novote,novote,1,novote,novote,novote,1,2,2,novote,4,2,2,0,0,6
15212,U14-012,2022AR14A,Valide,1,1,1,1,1,1,1,1,1,1,10,10,0,0,0,0
15220,U14-019,2022AR14B,Valide,novote,1,1,1,1,novote,1,novote,novote,novote,5,5,0,0,0,5
15227,U14-019,2022AR14B,Valide,4,4,3,1,2,1,1,2,1,2,10,4,3,1,2,0
15229,U14-014,2022AR14A,Valide,novote,novote,1,novote,1,novote,2,novote,novote,2,4,2,2,0,0,6
15231,U14-019,2022AR14B,Valide,3,3,1,2,1,1,1,3,1,2,10,5,2,3,0,0
15241,U14-007,2022AR14B,Valide,novote,2,1,novote,2,1,novote,novote,novote,novote,4,2,2,0,0,6
15249,U14-012,2022AR14A,Valide,3,3,1,1,2,2,3,1,1,2,10,4,3,3,0,0
15267,U14-007,2022AR14B,Valide,1,1,1,novote,1,novote,1,novote,novote,novote,5,5,0,0,0,5
15269,U14-007,2022AR14B,Valide,novote,1,1,3,2,novote,novote,novote,novote,novote,4,2,1,1,0,6
15272,U14-021,2022AR14A,Valide,1,4,1,2,1,1,1,2,4,1,10,6,2,0,2,0
15274,U14-001,2022AR14B,Valide,novote,3,novote,novote,1,novote,novote,4,novote,1,4,2,0,1,1,6
15300,U14-007,2022AR14B,Valide,novote,novote,1,novote,1,novote,1,novote,novote,1,4,4,0,0,0,6
15328,U14-012,2022AR14A,Valide,2,3,3,3,1,1,1,2,novote,1,9,4,2,3,0,1
15329,U14-007,2022AR14B,Valide,novote,1,1,novote,novote,1,novote,novote,1,novote,4,4,0,0,0,6
15330,U14-001,2022AR14B,Nul,novote,novote,novote,1,1,novote,novote,1,novote,novote,3,3,0,0,0,7
15337,U14-007,2022AR14B,Valide,2,2,2,2,novote,novote,novote,novote,novote,novote,4,0,4,0,0,6
15356,U14-003,2022AR14A,Valide,3,2,2,1,1,3,1,3,4,3,10,3,2,4,1,0
15418,U14-007,2022AR14B,Valide,novote,novote,1,novote,3,2,novote,novote,2,novote,4,1,2,1,0,6
15421,U14-001,2022AR14B,Valide,novote,novote,novote,1,1,novote,1,novote,novote,1,4,4,0,0,0,6
15429,U14-012,2022AR14A,Valide,novote,novote,1,1,1,1,novote,novote,novote,novote,4,4,0,0,0,6
15430,U14-007,2022AR14B,Valide,1,1,2,novote,1,novote,novote,novote,novote,novote,4,3,1,0,0,6
15431,U14-014,2022AR14A,Valide,1,1,1,novote,novote,novote,1,novote,novote,novote,4,4,0,0,0,6
15448,U14-003,2022AR14A,Valide,3,2,1,2,2,3,1,3,1,2,10,3,4,3,0,0
15458,U14-007,2022AR14B,Valide,novote,2,1,novote,novote,2,1,novote,novote,novote,4,2,2,0,0,6
15464,U14-021,2022AR14A,Valide,2,1,2,3,1,1,2,3,3,3,10,3,3,4,0,0
15479,U14-021,2022AR14A,Valide,1,novote,novote,novote,2,novote,novote,2,3,2,5,1,3,1,0,5
15489,U14-014,2022AR14A,Valide,novote,1,3,2,novote,1,novote,novote,novote,novote,4,2,1,1,0,6
15496,U14-001,2022AR14B,Valide,4,2,2,2,2,2,4,2,2,2,10,0,8,0,2,0
15498,U14-012,2022AR14A,Valide,novote,1,1,novote,novote,1,novote,1,novote,novote,4,4,0,0,0,6
15508,U14-001,2022AR14B,Valide,2,2,2,2,2,1,3,1,1,1,10,4,5,1,0,0
15510,U14-001,2022AR14B,Valide,novote,novote,novote,1,1,novote,1,novote,1,4,5,4,0,0,1,5
15513,U14-021,2022AR14A,Nul,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,9
15516,U14-001,2022AR14A,Valide,2,2,1,2,1,2,2,2,1,1,10,4,6,0,0,0
15537,U14-012,2022AR14A,Valide,novote,novote,1,2,novote,2,novote,novote,2,novote,4,1,3,0,0,6
15541,U14-001,2022AR14B,Valide,3,1,1,3,1,2,2,3,2,2,10,3,4,3,0,0
15549,U14-001,2022AR14B,Valide,novote,novote,1,1,1,novote,novote,novote,4,novote,4,3,0,0,1,6
15563,U14-001,2022AR14B,Valide,novote,novote,2,novote,1,2,2,2,3,2,7,1,5,1,0,3
15572,U14-007,2022AR14B,Valide,novote,1,1,novote,1,novote,novote,novote,novote,1,4,4,0,0,0,6
15584,U14-001,2022AR14A,Valide,4,4,3,1,2,2,2,4,4,2,10,1,4,1,4,0
15589,U14-007,2022AR14B,Valide,novote,1,1,novote,1,novote,1,novote,novote,novote,4,4,0,0,0,6
15621,U14-001,2022AR14B,Valide,3,3,1,1,1,3,1,2,1,1,10,6,1,3,0,0
15624,U14-017,2022AR14A,Valide,novote,novote,novote,novote,novote,novote,1,2,2,1,4,2,2,0,0,6
15629,U14-012,2022AR14A,Valide,3,2,2,2,1,1,1,2,2,2,10,3,6,1,0,0
15647,U14-007,2022AR14B,Valide,novote,1,1,1,1,novote,novote,1,novote,novote,5,5,0,0,0,5
15656,U14-012,2022AR14A,Valide,3,1,1,1,1,1,1,1,1,1,10,9,0,1,0,0
15664,U14-001,2022AR14A,Valide,3,2,3,2,1,1,1,2,novote,2,9,3,4,2,0,1
15671,U14-007,2022AR14B,Valide,novote,2,1,novote,2,novote,novote,2,novote,novote,4,1,3,0,0,6
15701,U14-017,2022AR14A,Valide,1,2,1,1,1,1,1,2,1,1,10,8,2,0,0,0
15704,U14-001,2022AR14B,Valide,1,1,novote,novote,4,1,1,novote,1,novote,6,5,0,0,1,4
15708,U14-001,2022AR14A,Valide,4,1,1,1,1,1,4,1,1,1,10,8,0,0,2,0
15709,U14-014,2022AR14A,Valide,novote,novote,1,2,1,novote,1,novote,2,novote,5,3,2,0,0,5
15715,U14-017,2022AR14A,Valide,1,novote,2,2,1,1,1,2,2,1,9,5,4,0,0,1
15718,U14-001,2022AR14B,Valide,2,2,2,2,2,2,2,2,2,2,10,0,10,0,0,0
15720,U14-001,2022AR14B,Valide,novote,1,novote,1,1,novote,1,novote,novote,novote,4,4,0,0,0,6
15723,U14-021,2022AR14A,Valide,1,novote,novote,3,2,2,novote,novote,novote,novote,4,1,2,1,0,6
15730,U14-019,2022AR14B,Valide,novote,novote,novote,1,2,1,novote,1,1,1,6,5,1,0,0,4
15739,U14-012,2022AR14A,Valide,novote,1,novote,novote,1,1,1,novote,novote,novote,4,4,0,0,0,6
15768,U14-014,2022AR14A,Valide,novote,novote,1,1,1,2,novote,2,1,novote,6,4,2,0,0,4
15775,U14-001,2022AR14B,Valide,1,1,1,1,2,2,1,2,3,2,10,5,4,1,0,0
15780,U14-001,2022AR14B,Valide,4,4,1,3,1,3,3,4,4,4,10,2,0,3,5,0
15784,U14-021,2022AR14A,Valide,1,4,4,3,2,3,4,novote,novote,novote,7,1,1,2,3,3
15785,U14-021,2022AR14A,Valide,1,novote,1,novote,novote,novote,1,1,novote,novote,4,4,0,0,0,6
15789,U14-017,2022AR14A,Valide,1,2,3,2,2,2,2,3,3,3,10,1,5,4,0,0
15790,U14-012,2022AR14A,Valide,1,1,1,1,1,1,1,1,1,1,10,10,0,0,0,0
15793,U14-007,2022AR14B,Valide,novote,novote,1,novote,2,novote,2,novote,novote,2,4,1,3,0,0,6
15812,U14-001,2022AR14A,Valide,2,3,3,3,1,2,3,3,1,2,10,2,3,5,0,0
15818,U14-001,2022AR14B,Valide,novote,novote,novote,1,1,novote,novote,1,novote,1,4,4,0,0,0,6
15823,U14-003,2022AR14A,Valide,3,2,1,1,2,1,1,3,4,3,10,4,2,3,1,0
15828,U14-021,2022AR14A,Valide,3,3,2,2,1,2,1,2,1,3,10,3,4,3,0,0
15841,U14-003,2022AR14A,Nul,novote,1 2,novote,novote,1 2,1 2,novote,novote,1 2,novote,0,0,0,0,0,6
15843,U14-007,2022AR14B,Valide,novote,1,1,novote,1,2,novote,novote,novote,novote,4,3,1,0,0,6
15845,U14-001,2022AR14B,Valide,novote,novote,novote,1,1,novote,novote,1,novote,1,4,4,0,0,0,6
15863,U14-007,2022AR14B,Valide,novote,1,1,novote,novote,novote,2,novote,novote,1,4,3,1,0,0,6
15871,U14-001,2022AR14B,Valide,novote,novote,1,novote,1,novote,1,2,novote,novote,4,3,1,0,0,6
15884,U14-017,2022AR14A,Valide,2,2,2,1,1,1,1,2,2,2,10,4,6,0,0,0
15885,U14-012,2022AR14A,Valide,2,1,1,2,2,2,1,2,1,2,10,4,6,0,0,0
15886,U14-007,2022AR14B,Valide,novote,1,1,novote,1,novote,novote,novote,3,4,5,3,0,1,1,5
15888,U14-021,2022AR14A,Valide,1,3,novote,novote,3,3,novote,novote,novote,3,5,1,0,4,0,5
15901,U14-022,2022AR14A,Valide,2,novote,1,novote,2,1,1,4,1,novote,7,4,2,0,1,3
15905,U14-007,2022AR14B,Valide,novote,1,1,1,novote,novote,novote,novote,1,novote,4,4,0,0,0,6
15922,U14-001,2022AR14B,Nul,1 2,1 2,novote,novote,novote,1 2,novote,novote,1 2,novote,0,0,0,0,0,6
15929,U14-021,2022AR14A,Valide,novote,2,novote,2,novote,2,novote,novote,2,novote,4,0,4,0,0,6
15932,U14-001,2022AR14B,Valide,2,2,2,1,1,1,2,1,2,2,10,4,6,0,0,0
15933,U14-007,2022AR14B,Valide,1,1,1,1,novote,novote,novote,novote,novote,novote,4,4,0,0,0,6
15939,U14-021,2022AR14A,Valide,1,1,1,1,2,1,2,2,1,1,10,7,3,0,0,0
15956,U14-007,2022AR14B,Valide,novote,2,1,2,novote,novote,novote,novote,2,novote,4,1,3,0,0,6
15961,U14-001,2022AR14B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
15983,U14-001,2022AR14B,Valide,1,novote,novote,1,1,novote,novote,novote,1,novote,4,4,0,0,0,6
15984,U14-017,2022AR14A,Valide,2,novote,2,2,novote,2,1,novote,2,novote,6,1,5,0,0,4
15986,U14-007,2022AR14B,Valide,3,2,1,1,1,1,1,2,2,1,10,6,3,1,0,0
16000,U14-007,2022AR14B,Valide,novote,1,1,novote,novote,1,novote,novote,novote,1,4,4,0,0,0,6
16018,U14-011,2022AR14B,Valide,novote,novote,1,1,1,novote,novote,1,1,novote,5,5,0,0,0,5
16019,U14-014,2022AR14A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
16025,U14-011,2022AR14B,Valide,novote,novote,novote,novote,novote,1,1,1,novote,1,4,4,0,0,0,6
16072,U14-021,2022AR14A,Valide,2,2,4,2,1,1,1,1,4,4,10,4,3,0,3,0
16074,U14-011,2022AR14B,Valide,2,2,2,2,1,1,1,1,2,1,10,5,5,0,0,0
16097,U14-021,2022AR14A,Valide,1,1,novote,novote,1,novote,novote,novote,novote,1,4,4,0,0,0,6
16116,U14-011,2022AR14B,Valide,2,1,1,1,1,1,1,2,3,2,10,6,3,1,0,0
16120,U14-003,2022AR14A,Valide,4,4,4,3,2,2,2,2,2,2,10,0,6,1,3,0
16127,U14-012,2022AR14A,Valide,3,1,1,2,1,2,3,3,3,3,10,3,2,5,0,0
16152,U14-012,2022AR14A,Valide,3,3,1,1,2,1,1,1,1,1,10,7,1,2,0,0
16172,U14-028,2022AR14B,Valide,4,4,4,3,4,novote,2,3,3,3,9,0,1,4,4,1
16174,U14-028,2022AR14A,Valide,novote,novote,novote,1,3,novote,novote,novote,2,2,4,1,2,1,0,6
