ID,Urne,QR-Code,Categorie,1 - Moderniser les salles d escrime du gymnase Buffault,2 - Reinventer la maison pour tous YMCA de la rue de Trevise,3 - Installer des radars pedagogiques,4 - Diversifier les commerces dans le quartier Pigalle,5 - Ameliorer le confort des usagers du Conservatoire Boulanger,6 - Creer un parcours patrimonial grace a des QR codes,7 - Restaurer les publicites peintes de la rue des Martyrs,Nombre de mentions,Mention 1,Mention 2,Mention 3,Mention 4,Pas de Mention
45915,U09-003,2022AR09B,Valide,1,1,1,2,2,2,1,7,4,3,0,0,0
45928,U09-003,2022AR09A,Valide,1,1,1,novote,1,novote,novote,4,4,0,0,0,3
45959,U09-003,2022AR09A,Valide,novote,novote,2,novote,2,1,2,4,1,3,0,0,3
45969,U09-003,2022AR09B,Valide,1,2,1,3,4,3,2,7,2,2,2,1,0
46094,U09-003,2022AR09B,Valide,1,4,3,1,1,1,4,7,4,0,1,2,0
46100,U09-003,2022AR09B,Nul,1,novote,novote,novote,novote,novote,novote,1,1,0,0,0,6
46132,U09-003,2022AR09B,Valide,2,2,novote,3,3,3,2,6,0,3,3,0,1
46154,U09-003,2022AR09B,Valide,1,2,3,1,1,3,1,7,4,1,2,0,0
46184,U09-003,2022AR09B,Valide,novote,novote,1,1,1,1,novote,4,4,0,0,0,3
46247,U09-003,2022AR09B,Valide,2,3,3,2,2,2,2,7,0,5,2,0,0
46360,U09-003,2022AR09B,Nul,2,4,4,2 3,novote,3,3,5,0,1,2,2,1
46486,U09-003,2022AR09B,Nul,1 2 3 4,3,2,2,2,1,1,6,2,3,1,0,0
46557,U09-003,2022AR09B,Valide,3,1,novote,3,4,novote,4,5,1,0,2,2,2
46592,U09-003,2022AR09B,Valide,novote,1,1,1,novote,novote,1,4,4,0,0,0,3
46609,U09-003,2022AR09B,Valide,2,2,2,4,4,4,4,7,0,3,0,4,0
46658,U09-003,2022AR09B,Nul,1,3,2,1 3,4,1,1,6,3,1,1,1,0
46743,U09-003,2022AR09B,Valide,2,2,novote,2,2,novote,novote,4,0,4,0,0,3
46765,U09-003,2022AR09B,Valide,1,3,3,1,3,3,1,7,3,0,4,0,0
46807,U09-003,2022AR09A,Valide,4,4,1,1,4,4,4,7,2,0,0,5,0
46908,U09-003,2022AR09A,Valide,3,3,1,2,2,3,1,7,2,2,3,0,0
46958,U09-003,2022AR09A,Nul,1,novote,novote,1,1 4,novote,1,3,3,0,0,0,3
46982,U09-003,2022AR09B,Valide,novote,novote,2,1,novote,2,2,4,1,3,0,0,3
47144,U09-003,2022AR09B,Valide,1,novote,1,novote,1,novote,1,4,4,0,0,0,3
47377,U09-003,2022AR09A,Blanc,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,7
47465,U09-003,2022AR09B,Valide,1,1,2,2,2,3,2,7,2,4,1,0,0
47488,U09-003,2022AR09B,Nul,novote,novote,1,1,novote,novote,2,3,2,1,0,0,4
47550,U09-003,2022AR09B,Valide,novote,2,4,2,novote,novote,3,4,0,2,1,1,3
47660,U09-003,2022AR09A,Valide,1,2,2,1,3,3,2,7,2,3,2,0,0
47686,U09-003,2022AR09B,Valide,2,1,2,novote,novote,novote,1,4,2,2,0,0,3
47698,U09-003,2022AR09A,Nul,novote,novote,novote,1,novote,novote,3,2,1,0,1,0,5
47720,U09-003,2022AR09B,Valide,2,1,1,2,3,1,2,7,3,3,1,0,0
47752,U09-003,2022AR09B,Valide,3,novote,1,1,1,1,1,6,5,0,1,0,1
47837,U09-003,2022AR09B,Valide,1,1,1,1,1,1,1,7,7,0,0,0,0
47857,U09-003,2022AR09B,Valide,1,2,1,3,2,2,3,7,2,3,2,0,0
47893,U09-003,2022AR09A,Valide,2,novote,1,1,novote,2,novote,4,2,2,0,0,3
47972,U09-003,2022AR09A,Valide,1,1,novote,1,novote,1,1,5,5,0,0,0,2
48019,U09-003,2022AR09B,Nul,1 2 3 4,2,1,4,3 4,2,2,5,1,3,0,1,0
48028,U09-003,2022AR09B,Valide,2,novote,novote,1,novote,2,2,4,1,3,0,0,3
48053,U09-003,2022AR09B,Valide,1,novote,1,novote,novote,1,1,4,4,0,0,0,3
48159,U09-003,2022AR09B,Valide,2,2,3,2,2,3,2,7,0,5,2,0,0
48326,U09-003,2022AR09B,Valide,novote,novote,2,1,novote,2,2,4,1,3,0,0,3
48351,U09-003,2022AR09B,Valide,1,1,novote,1,1,3,novote,5,4,0,1,0,2
48419,U09-003,2022AR09B,Valide,1,1,1,1,1,1,1,7,7,0,0,0,0
48466,U09-003,2022AR09B,Valide,2,2,4,1,1,novote,3,6,2,2,1,1,1
48520,U09-003,2022AR09B,Valide,3,1,4,1,3,2,1,7,3,1,2,1,0
48530,U09-003,2022AR09B,Valide,1,4,4,novote,1,1,1,6,4,0,0,2,1
48670,U09-003,2022AR09A,Valide,1,2,1,2,2,2,2,7,2,5,0,0,0
48807,U09-003,2022AR09A,Valide,1,1,novote,1,novote,1,novote,4,4,0,0,0,3
48830,U09-003,2022AR09B,Valide,1,1,2,1,1,1,2,7,5,2,0,0,0
48873,U09-003,2022AR09B,Valide,1,1,1,1,1,2,3,7,5,1,1,0,0
48999,U09-003,2022AR09A,Valide,4,1,1,1,4,2,4,7,3,1,0,3,0
49092,U09-003,2022AR09A,Valide,1,1,3,1,3,3,2,7,3,1,3,0,0
49116,U09-003,2022AR09A,Blanc,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,7
49125,U09-003,2022AR09B,Nul,1,1 4,1,1,1,1,1,6,6,0,0,0,0
49255,U09-003,2022AR09B,Valide,2,1,1,2,3,3,1,7,3,2,2,0,0
49394,U09-003,2022AR09B,Valide,1,3,2,3,1,novote,novote,5,2,1,2,0,2
49443,U09-003,2022AR09B,Valide,1,3,1,1,3,3,2,7,3,1,3,0,0
49572,U09-003,2022AR09B,Blanc,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,7
49615,U09-003,2022AR09B,Valide,2,1,4,1,1,4,2,7,3,2,0,2,0
49627,U09-003,2022AR09A,Valide,1,novote,1,1,1,novote,novote,4,4,0,0,0,3
49708,U09-003,2022AR09B,Valide,4,1,3,3,2,4,1,7,2,1,2,2,0
49835,U09-003,2022AR09B,Valide,2,3,3,4,3,3,2,7,0,2,4,1,0
49855,U09-003,2022AR09B,Valide,3,2,1,2,1,3,4,7,2,2,2,1,0
49879,U09-003,2022AR09B,Valide,2,2,2,3,2,2,3,7,0,5,2,0,0
49891,U09-003,2022AR09B,Valide,3,3,2,1,1,3,3,7,2,1,4,0,0
49957,U09-003,2022AR09A,Valide,novote,1,novote,1,2,2,novote,4,2,2,0,0,3
49964,U75-004,2022AR09A,Valide,novote,2,novote,1,2,novote,2,4,1,3,0,0,3
49994,U09-003,2022AR09B,Valide,2,2,3,3,2,2,4,7,0,4,2,1,0
50022,U09-003,2022AR09B,Valide,1,1,novote,1,1,novote,novote,4,4,0,0,0,3
50054,U09-003,2022AR09B,Valide,1,1,4,4,1,2,4,7,3,1,0,3,0
50073,U09-003,2022AR09B,Valide,1,1,1,novote,novote,novote,1,4,4,0,0,0,3
50104,U09-003,2022AR09B,Nul,1,1,1 3,1,3,3 4,4,5,3,0,1,1,0
50161,U09-003,2022AR09B,Valide,1,1,novote,novote,novote,1,1,4,4,0,0,0,3
50273,U09-003,2022AR09A,Valide,1,3,2,3,novote,novote,novote,4,1,1,2,0,3
50305,U09-003,2022AR09B,Valide,1,novote,1,1,1,novote,novote,4,4,0,0,0,3
50329,U09-003,2022AR09B,Valide,1,1,1,1,1,1,1,7,7,0,0,0,0
50356,U09-003,2022AR09B,Valide,1,1,1,1,1,2,novote,6,5,1,0,0,1
50520,U09-003,2022AR09B,Valide,2,novote,2,2,novote,2,novote,4,0,4,0,0,3
50526,U09-003,2022AR09A,Valide,2,3,2,1,3,2,1,7,2,3,2,0,0
50547,U09-003,2022AR09A,Valide,1,2,3,2,3,4,1,7,2,2,2,1,0
50653,U09-003,2022AR09A,Valide,1,1,4,3,novote,novote,novote,4,2,0,1,1,3
50663,U09-003,2022AR09B,Valide,1,1,1,novote,2,novote,novote,4,3,1,0,0,3
50706,U09-003,2022AR09A,Valide,novote,1,1,1,novote,novote,1,4,4,0,0,0,3
50746,U09-003,2022AR09B,Valide,2,3,2,1,1,4,4,7,2,2,1,2,0
50785,U09-003,2022AR09A,Valide,2,2,3,4,1,3,4,7,1,2,2,2,0
50801,U09-003,2022AR09B,Valide,1,4,1,1,1,4,4,7,4,0,0,3,0
51242,U75-004,2022AR09A,Valide,novote,novote,3,1,novote,1,1,4,3,0,1,0,3
54875,U75-002,2022AR09A,Valide,novote,2,novote,1,novote,2,1,4,2,2,0,0,3
55385,U75-002,2022AR09A,Valide,novote,novote,2,1,novote,2,2,4,1,3,0,0,3
58512,U75-003,2022AR09A,Valide,4,2,2,2,2,4,2,7,0,5,0,2,0
59453,U75-005,2022AR09A,Valide,2,novote,novote,1,3,2,1,5,2,2,1,0,2
59786,U75-003,2022AR09A,Nul,novote,novote,novote,1,novote,novote,1,2,2,0,0,0,5
59922,U75-002,2022AR09A,Valide,3,3,3,2,1,3,3,7,1,1,5,0,0
60634,U75-002,2022AR09A,Valide,3,1,4,3,2,4,3,7,1,1,3,2,0
61887,U75-003,2022AR09A,Valide,2,2,2,2,2,3,2,7,0,6,1,0,0
64378,U75-003,2022AR09A,Valide,3,2,4,1,2,3,2,7,1,3,2,1,0
64771,U75-003,2022AR09A,Valide,2,novote,2,novote,novote,2,2,4,0,4,0,0,3
64856,U75-003,2022AR09A,Valide,3,2,3,2,1,4,1,7,2,2,2,1,0
65021,U75-003,2022AR09A,Valide,4,4,4,1,3,1,2,7,2,1,1,3,0
65706,U75-002,2022AR09A,Valide,2,1,3,1,2,1,1,7,4,2,1,0,0
65884,U75-003,2022AR09A,Valide,1,1,1,novote,1,novote,novote,4,4,0,0,0,3
66875,U75-003,2022AR09A,Valide,1,novote,novote,4,1,novote,1,4,3,0,0,1,3
66933,U75-003,2022AR09A,Valide,2,1,3,1,1,1,1,7,5,1,1,0,0
67148,U75-002,2022AR09A,Nul,1 2 3,1 2 3,1 2 3,1 2 3,1 2 3,1 2 3,1 2 3,0,0,0,0,0,0
68328,U75-002,2022AR09A,Valide,4,3,3,2,3,3,1,7,1,1,4,1,0
68770,U75-003,2022AR09A,Valide,2,novote,3,2,2,1,1,6,2,3,1,0,1
69360,U75-003,2022AR09A,Valide,1,4,4,1,2,1,1,7,4,1,0,2,0
70121,U75-003,2022AR09A,Valide,4,2,4,4,4,1,1,7,2,1,0,4,0
70184,U75-003,2022AR09A,Nul,4,novote,novote,1,novote,novote,novote,2,1,0,0,1,5
70750,U75-003,2022AR09A,Valide,4,3,4,3,4,4,1,7,1,0,2,4,0
70775,U75-003,2022AR09A,Valide,novote,novote,3,1,2,novote,1,4,2,1,1,0,3
71476,U75-003,2022AR09A,Valide,3,3,1,3,3,3,3,7,1,0,6,0,0
71772,U75-003,2022AR09A,Valide,3,2,4,1,2,1,3,7,2,2,2,1,0
72213,U75-004,2022AR09A,Valide,1,3,3,2,1,2,1,7,3,2,2,0,0
72254,U75-003,2022AR09A,Valide,3,2,4,1,1,3,1,7,3,1,2,1,0
72261,U75-003,2022AR09A,Valide,3,2,4,2,1,4,1,7,2,2,1,2,0
72605,U75-003,2022AR09A,Valide,3,2,4,3,2,3,2,7,0,3,3,1,0
73467,U75-003,2022AR09A,Valide,3,3,3,1,3,3,1,7,2,0,5,0,0
73601,U75-003,2022AR09A,Valide,novote,1,1,novote,1,4,novote,4,3,0,0,1,3
74146,U75-003,2022AR09A,Nul,novote,1,novote,2,1,novote,novote,3,2,1,0,0,4
74277,U75-002,2022AR09A,Valide,3,1,4,2,4,4,3,7,1,1,2,3,0
74556,U75-003,2022AR09A,Valide,4,3,1,1,4,4,3,7,2,0,2,3,0
74961,U75-003,2022AR09A,Valide,3,3,4,4,1,1,2,7,2,1,2,2,0
75540,U75-003,2022AR09A,Valide,3,3,4,3,3,4,4,7,0,0,4,3,0
76541,U75-002,2022AR09A,Valide,novote,novote,4,2,novote,2,1,4,1,2,0,1,3
76646,U75-002,2022AR09A,Valide,1,1,2,2,2,2,4,7,2,4,0,1,0
77937,U75-002,2022AR09A,Valide,2,1,4,3,2,3,4,7,1,2,2,2,0
102829,U75-001,2022AR09A,Valide,2,3,4,2,2,3,1,7,1,3,2,1,0
107194,U75-001,2022AR09A,Valide,2,1,2,1,2,2,2,7,2,5,0,0,0
114287,U75-001,2022AR09A,Valide,1,3,4,2,2,2,3,7,1,3,2,1,0
119371,U75-001,2022AR09A,Valide,3,2,2,2,2,2,1,7,1,5,1,0,0
126967,U75-001,2022AR09A,Valide,novote,1,1,2,2,novote,novote,4,2,2,0,0,3
130921,U01-015,2022AR09A,Valide,4,1,2,1,2,2,1,7,3,3,0,1,0
131259,U01-015,2022AR09A,Nul,1,novote,3,1,novote,novote,novote,3,2,0,1,0,4
135114,U75-001,2022AR09A,Valide,1,3,4,2,4,3,4,7,1,1,2,3,0
137340,U01-015,2022AR09A,Valide,4,2,1,2,4,4,1,7,2,2,0,3,0
138145,U75-001,2022AR09A,Valide,3,1,3,2,2,2,2,7,1,4,2,0,0
142831,U75-001,2022AR09A,Valide,2,1,4,1,2,2,2,7,2,4,0,1,0
160140,U75-001,2022AR09A,Valide,novote,novote,4,1,3,1,3,5,2,0,2,1,2
176646,U75-001,2022AR09A,Valide,novote,2,novote,2,2,novote,2,4,0,4,0,0,3
184139,U75-001,2022AR09A,Valide,1,2,2,novote,2,1,1,6,3,3,0,0,1
185395,U75-001,2022AR09A,Valide,1,4,4,4,2,1,4,7,2,1,0,4,0
190301,U75-001,2022AR09A,Nul,3,2,2,1,2,1 3,1,6,2,3,1,0,0
191170,U75-001,2022AR09A,Valide,3,2,2,4,2,3,3,7,0,3,3,1,0
191601,U75-001,2022AR09A,Valide,2,3,4,3,1,2,3,7,1,2,3,1,0
 8459a965bnbf4845d3-0c66-4140*yef6-38456965bnbd845d648450                     ,numerique,75009,Valide,novote,1,2,2,2,novote,novote,4,1,3,0,0,3
 f1965bnc119e*y9a965bn9a965bn5-4bf4-9a965bn6czz-9965bn65beb6zz009a965bn                     ,numerique,75009,Valide,4,1,4,4,3,4,3,7,1,0,2,4,0
 518456cf05-fc1845-46bzz-8458450845-1506zz9e84553965bn3                     ,numerique,75009,Valide,2,3,3,1,1,4,2,7,2,2,2,1,0
 n965bnmznmzhmjjmmtllywvjnmvmytdintq3mwuxndkyzwvkyzy4odnjzq== ,numerique,75009,Valide,novote,1,novote,3,novote,2,1,4,2,1,1,0,3
 003f8459965bn845-ebcc-4845bd-845zz36-zz4zz9c91zz9845c9                     ,numerique,75009,Valide,4,4,1,1,1,4,1,7,4,0,0,3,0
 zz9a965bn33845845d6-44d4-49c4*y9fb-965bnc64f9ff3110                     ,numerique,75009,Valide,4,1,4,3,1,3,2,7,2,1,2,2,0
 3965bnzz9a965bnczz00-84518456-44965bn6-84519a965bn1-c964946ce064                     ,numerique,75009,Valide,2,1,2,novote,novote,2,3,5,1,3,1,0,2
 bdfe19fd-db5d-4e9845-845c4c-dcbzz845zzb636845845                     ,numerique,75009,Valide,4,1,4,4,4,4,4,7,1,0,0,6,0
 6decbzzf845-149a965bn1-4zzd5*y9a965bn9d-cfe5c39a965bneb965bn1d                     ,numerique,75009,Valide,4,1,3,3,3,4,2,7,1,1,3,2,0
 965bn9d30f9a965bn5-9eb9a965bn-4zz965bn9a965bn-845965bn9a965bn3-1845zzf4d965bnf965bn451                     ,numerique,75009,Valide,4,1,4,4,4,4,4,7,1,0,0,6,0
 zdiyn965bnqzzgzimwe5zgm4zdc4mzjlzjfkzguxntc965bnmzrjzmfizmywnq== ,numerique,75009,Valide,4,4,3,3,3,2,3,7,0,1,4,2,0
 nmy4yzi4mje1mji4yjkwyzzjytkwodqxowrlotc3mte965bnmty4mwezyq== ,numerique,75009,Valide,2,1,4,4,2,2,3,7,1,3,1,2,0
 e0dfe194-4965bn1965bn-49fb-96f965bn-f9a965bndfe9a965bnfdc36e                     ,numerique,75009,Valide,3,3,2,2,3,3,1,7,1,2,4,0,0
 e139dc9a965bnb-0499-456e-845f8450-3965bncfb9dzze349                     ,numerique,75009,Valide,3,2,3,2,3,2,1,7,1,3,3,0,0
 yjczymexndjjntu0ngnhndi3zmu1mjdmzjzjnjuxyte4zwuwmmfjmw== ,numerique,75009,Valide,3,2,novote,3,novote,3,2,5,0,2,3,0,2
 59a965bn69a965bn3zz6e-550b-4b33-9a965bn845cf-0661fb1bzzd61                     ,numerique,75009,Valide,2,1,3,4,2,3,3,7,1,2,3,1,0
 84545359965bn5-539c-41e845-98450c-9a965bn99a965bn6d0d6ezzdc                     ,numerique,75009,Valide,4,1,4,4,4,4,4,7,1,0,0,6,0
 fe0fzz1ezz-dce845-4zzzzb-845fzz4-4965bn0zz0ec4308454                     ,numerique,75009,Valide,3,3,1,2,3,3,1,7,2,1,4,0,0
 54c1601zz-f965bn5c-43845f-969a965bn9a965bn-6zzf845d39404zze                     ,numerique,75009,Valide,novote,4,4,1,novote,4,novote,4,1,0,0,3,3
 dbee845965bncd-1b9a965bnf-46965bn845-9deb-965bn98456e110f000                     ,numerique,75009,Valide,1,2,2,4,4,4,3,7,1,2,1,3,0
 49a965bn4943cc-e65c-48450845*y8450965bn-69a965bn5b1105db1f                     ,numerique,75009,Valide,2,1,3,4,2,4,1,7,2,2,1,2,0
 5c9a965bnzz845e1b-845zzbe-41czz-9a965bnf05-0c84559194d845ef                     ,numerique,75009,Valide,3,1,1,2,4,4,2,7,2,2,1,2,0
 mmu3mze3yj9a965bn965bnmgvmnjg3ndninzfknmviywqyodrmnteynzm1mtbhmg== ,numerique,75009,Valide,novote,1,1,novote,novote,2,1,4,3,1,0,0,3
 1d11e965bnce-c304-48458450-84584504-91zz0db0b6zzd9a965bn                     ,numerique,75009,Valide,novote,3,novote,4,2,novote,1,4,1,1,1,1,3
 c1zzzz6d965bn9a965bn*y9e1-49a965bn3c-845033-5zz16c9f3e845f965bn                     ,numerique,75009,Valide,2,2,1,novote,2,novote,novote,4,1,3,0,0,3
 9a965bn845f0bd1845-c9a965bn11-4011*y9a965bn4d-f05zze6b19965bnfd                     ,numerique,75009,Valide,4,4,novote,1,4,1,1,6,3,0,0,3,1
 845b9ef3dd-965bn9a965bn6e-4c845845-9a965bn493-cb0cefe965bn3d4845                     ,numerique,75009,Valide,3,1,2,2,3,3,2,7,1,3,3,0,0
 69963845ff*yc965bn9a965bn-44fe-9czze-5ezz3965bn965bn38451f0f                     ,numerique,75009,Valide,novote,2,novote,1,3,novote,2,4,1,2,1,0,3
 ntm4zmvlmt9a965bn965bnnjhhntyzmtzhodvinmi3mjmyngmwmzrmnjhiyzdkyq== ,numerique,75009,Valide,novote,2,novote,2,novote,2,2,4,0,4,0,0,3
 zzf648459c965bn-845043-49d6-9f3e-139965bn845431349845                     ,numerique,75009,Valide,novote,1,novote,3,4,4,2,5,1,1,1,2,2
 49141d65-59a965bnb6-43be-845fzzd-965bn6435c603fc9                     ,numerique,75009,Valide,4,2,4,2,3,4,2,7,0,3,1,3,0
 d08458459bf965bn-f9a965bndf-4009a965bn-845ezz9a965bn-39845965bn09a965bn409965bnzz5                     ,numerique,75009,Valide,novote,1,3,2,novote,novote,3,4,1,1,2,0,3
 9fb0f534-8455845b-484509a965bn*y405-15965bnbzz8459a965bnbzze965bn9                     ,numerique,75009,Valide,4,4,3,1,3,2,1,7,2,1,2,2,0
 965bn3c9a965bn66cc-zzzzzzc-46zz0-9a965bn300-4deb9a965bnzz09bb845965bn                     ,numerique,75009,Valide,2,1,novote,1,novote,novote,1,4,3,1,0,0,3
 zz140845c95-9a965bn49a965bn0-4zzc9*y69a965bn6-1549zzdebf84503                     ,numerique,75009,Valide,3,1,2,2,novote,novote,1,5,2,2,1,0,2
 96965bn84553bf-e1zz6-4b965bn0-90bf-c965bn9dzzf060f0f                     ,numerique,75009,Valide,3,1,3,4,1,4,4,7,2,0,2,3,0
 e965bn33e0eb-d539-4965bnc5-9a965bn565-ffd1f59dfzz4845                     ,numerique,75009,Valide,3,3,2,3,3,4,3,7,0,1,5,1,0
 d9dc9a965bn09a965bn5-99a965bn06-4zz845845*y649-0ezz65f9a965bnd965bn09a965bn1                     ,numerique,75009,Valide,novote,1,novote,2,1,novote,3,4,2,1,1,0,3
 eeecc005-fd05-4eed-93zz3-9cceb36d10df                     ,numerique,75009,Valide,3,1,3,novote,2,3,4,6,1,1,3,1,1
 9efe845845965bn3-845c0f-4fc1-8451b4-fzz1cezzec406e                     ,numerique,75009,Valide,novote,3,3,1,4,4,4,6,1,0,2,3,1
 19ezz845e0e-9a965bnbfzz-45e965bn-845965bn9f-5965bnb0d599a965bnf965bnzzb                     ,numerique,75009,Valide,4,4,3,1,4,4,3,7,1,0,2,4,0
 9965bn845d3zzzzd-5czz3-4dfb-9a965bne09-3965bn965bnzzfbb965bn661f                     ,numerique,75009,Valide,3,3,4,2,3,2,1,7,1,2,3,1,0
 00949a965bnf9a965bnd-f9bc-4zz9a965bn5*y6cb-e631965bnb3ebe845d                     ,numerique,75009,Valide,1,1,3,1,1,2,1,7,5,1,1,0,0
 njy1ztjlnwi4ody965bnmzvknzqwn965bnjmzgrhy965bni5zwmzzdhiyzu0ywixm9a965bn== ,numerique,75009,Valide,novote,2,3,1,4,3,2,6,1,2,2,1,1
 nmuyywzindc0ytk5nd9a965bn4n965bniyzje4mzflnzvmnmiyzgy0zwflm965bnmwn9a965bn== ,numerique,75009,Valide,3,3,1,novote,2,1,2,6,2,2,2,0,1
 14zz9965bne4zz-1d845d-4bzz3-9a965bn5845f-93zze9edzz845zz9a965bnzz                     ,numerique,75009,Valide,novote,4,novote,2,novote,4,1,4,1,1,0,2,3
 8459a965bn3965bn9a965bnb19a965bn-965bn965bnc0-413e-8459a965bn3845-9e38454fc9d4c0                     ,numerique,75009,Valide,novote,2,2,2,2,novote,novote,4,0,4,0,0,3
 69zzee98459a965bn-9a965bn0d5-430c*yzz0b-053b965bn6963zz5b                     ,numerique,75009,Valide,3,2,3,3,3,3,3,7,0,1,6,0,0
 mt9a965bn965bnnjq3ngiyzjuxm965bnfhmzi4ndbmowy4mgi4mme3ntkzn965bnfmyzk0zg== ,numerique,75009,Valide,3,4,4,2,4,4,2,7,0,2,1,4,0
 9a965bn8454zzf3e0-193c-414e-845bed-49845c0569a965bnzz99965bn                     ,numerique,75009,Valide,3,2,2,4,3,2,1,7,1,3,2,1,0
 zmnkotmymtq1mdrlmddiytflothlodljzdbiywq965bnnddizdywngm1z9a965bn== ,numerique,75009,Valide,4,3,1,4,4,3,4,7,1,0,2,4,0
 9a965bnc965bn9f013-8459a965bnc1-4965bn99a965bn-845b9zz-965bn9b0f9b6465e                     ,numerique,75009,Valide,4,3,3,1,4,4,1,7,2,0,2,3,0
 965bn6845e965bn8453b-9a965bn154-40zz9a965bn*y1be-6939a965bndc5965bnzz61845                     ,numerique,75009,Valide,novote,4,novote,1,2,novote,2,4,1,2,0,1,3
 e59a965bne399zz-df3c-446zz-9a965bnezz965bn-9a965bnc9a965bn5zz965bn05fc13                     ,numerique,75009,Valide,3,1,3,1,3,4,2,7,2,1,3,1,0
 493zzc06e-ded3-4e34-9a965bnb965bnc-e8458458453546e103                     ,numerique,75009,Valide,3,2,3,2,2,2,2,7,0,5,2,0,0
 zz3b845zz9a965bn9d-6fc845-4f59a965bn-9f1c-661czz6965bnf845965bne5                     ,numerique,75009,Valide,novote,1,novote,3,2,4,4,5,1,1,1,2,2
 965bn019a965bnbfdd-965bn539a965bn-43965bnb-9a965bn09845-03b4d0f965bnc8454845                     ,numerique,75009,Valide,3,2,4,1,4,4,1,7,2,1,1,3,0
 nzhmnzrkm965bnvmodnhyjjimzu965bnnjkzndjhodczzwzlmwu5zdg965bnzwy3mq== ,numerique,75009,Valide,novote,2,3,3,novote,novote,1,4,1,1,2,0,3
 zz965bnzze6965bnf9a965bn-ffbb-4d8459a965bn*y3965bn9-6e8451845845319a965bnzz54                     ,numerique,75009,Valide,3,4,3,3,3,2,2,7,0,2,4,1,0
 d9e0e1d965bn-09845c-4f9a965bn965bn*yd9b*yd965bn9a965bn01965bn965bnbd4d                     ,numerique,75009,Valide,3,2,1,1,3,4,1,7,3,1,2,1,0
 5cb845b0845965bn-fb845b-4c9c*yd6845-69a965bn4965bnbfeeb9a965bn8455                     ,numerique,75009,Valide,novote,2,1,4,novote,novote,1,4,2,1,0,1,3
 66zz5zzczzd-30845845-4eb965bn-9314-e9845c31d5914d                     ,numerique,75009,Valide,novote,1,1,1,1,novote,novote,4,4,0,0,0,3
 dbf5965bn5d5-f845965bne-4zz965bn9-9845ed-9a965bnf8459a965bncczz33fc0                     ,numerique,75009,Valide,1,2,2,1,1,2,1,7,4,3,0,0,0
 e5e3965bndzze-d39a965bnc-4e50-9fbc-1f845e359a965bn99a965bn4965bnb                     ,numerique,75009,Valide,4,2,4,2,3,4,2,7,0,3,1,3,0
 94990d69a965bn-99a965bnc9a965bn-4cbf*yc49a965bn-9a965bn09a965bn499a965bn6bdccc                     ,numerique,75009,Valide,novote,1,novote,1,novote,1,1,4,4,0,0,0,3
 d61965bn6c55-59f9a965bn-43bzz-845bbe-16fbc390d63e                     ,numerique,75009,Valide,2,4,1,2,2,2,2,7,1,5,0,1,0
 f4965bn845845966-131d-49a965bn5c-8450d6-0d14965bn999a965bn04bf                     ,numerique,75009,Valide,1,1,1,novote,novote,novote,1,4,4,0,0,0,3
 f0zz365845f-99a965bn9a965bn1-4ece*y9a965bn6d-zz845965bned1965bn965bn3b93                     ,numerique,75009,Valide,novote,1,novote,4,novote,4,2,4,1,1,0,2,3
 39659a965bn109-9a965bn8455b-4535*y1965bnzz*ybe6c5965bn9fcdf                     ,numerique,75009,Valide,novote,2,novote,1,novote,1,1,4,3,1,0,0,3
 3139a965bn8454zzb-0dc845-4543-9a965bn6f1-1311zz845b8450c6845                     ,numerique,75009,Valide,2,2,3,2,3,3,2,7,0,4,3,0,0
 zgjjnwiyzmjhnmu5mgqxymyzmte0yjk0ndfjm965bni3otlkngzmy965bnyynw== ,numerique,75009,Valide,novote,1,2,3,3,4,1,6,2,1,2,1,1
 84531zzec1f-ezzc1-4d96-93c6-c1965bn300zz09a965bn4be                     ,numerique,75009,Valide,3,1,3,2,2,1,novote,6,2,2,2,0,1
 9a965bn55f9a965bn459a965bn-zz050-40b5-84534f-58451d66965bn09a965bnd49a965bn                     ,numerique,75009,Valide,novote,3,novote,1,3,novote,2,4,1,1,2,0,3
 5bdcff99a965bn-9a965bn113-43f9-9a965bnc9845-6169490c568453                     ,numerique,75009,Valide,2,4,2,3,3,3,1,7,1,2,3,1,0
 46fzz965bn395-1zzzz6-405c-98459e-384539d5e3845965bnzzf                     ,numerique,75009,Valide,4,2,3,1,4,3,2,7,1,2,2,2,0
 9a965bn5d965bn39a965bn56*y845zzd-49a965bn1c*yc0d-09a965bn33c3zz9a965bn9a965bn965bnd1                     ,numerique,75009,Valide,novote,1,1,1,novote,1,novote,4,4,0,0,0,3
 c965bnb63313-cec845-4845d845-845zz9f-zz630d9a965bnb1ef965bnzz                     ,numerique,75009,Valide,4,2,2,3,4,4,4,7,0,2,1,4,0
 6ezz8454965bn4965bn-d0zzc-4fzzb-845965bnee-c0eb19a965bnd965bn965bn965bn965bn1                     ,numerique,75009,Valide,novote,1,novote,novote,1,2,1,4,3,1,0,0,3
 zjmxywnjndiwotkwody965bnotlizgiwngjjzjqxmtgymtkznzkwognimq== ,numerique,75009,Valide,novote,1,novote,1,novote,novote,novote,2,2,0,0,0,5
