ID,Urne,QR-Code,Categorie,"1 - Velo, velo, velo !",2 - Ameliorer les terrains sportifs du 17eme !,3 - Creation d un espace de glisse urbaine,4 - Des equipements sportifs moins energivores et mieux securises !,5 - Des equipements sportifs plus inclusifs,6 - Du tennis et du padel !,7 - Renover les gymnases du 17eme !,8 - Des locaux equipes pour un quartier plus solidaire,9 - Securiser les carrefours dangereux et les abords des ecoles,10 - Vers plus de vert dans le 17eme !,11 - Renover l ecole Bessieres aux Epinettes,12 - Renovons les ecoles du 17eme !,13 - Renover les marches couverts du 17eme,14 - Super ! La ressourcerie des familles,15 - De l art hors les murs !,16 - Patrimoine et memoire : restaurer et valoriser le 17eme !,17 - Reamenager la place des Ternes !,18 - Refection des chaussees boulevard des Batignolles,19 - Refection des trottoirs avenues de Clichy et St-Ouen,20 - Renovation de la rue de Rome et du boulevard Pereire,Nombre de mentions,Mention 1,Mention 2,Mention 3,Mention 4,Pas de Mention
 zz6049a965bn153-c1845d-4390-9a965bnezz6-f3fbzz60d155845                     ,numerique,75017,Valide,3,2,4,2,4,4,3,4,1,4,1,1,1,1,3,1,1,1,1,4,20,9,2,3,6,0
 b1f66cc965bn-fb69a965bn-4c1c*y5965bn9a965bn-845c5fcc9a965bnzzb561                     ,numerique,75017,Valide,4,1,4,4,2,1,1,3,1,2,4,4,1,3,4,1,2,4,4,2,20,6,4,2,8,0
 4c0c4e6b-8451965bnd-49a965bn9a965bn5-9a965bn559a965bn*y06510zz949zzc                     ,numerique,75017,Valide,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,2,1,4,3,1,0,0,16
 nzlky965bnnimdmyyjqwymrimwrhmwrmnwjimd9a965bnxm965bnq965bnndmxogm3odi3yq== ,numerique,75017,Valide,2,3,3,3,2,3,3,1,2,3,3,2,3,3,2,4,3,2,3,1,20,2,6,11,1,0
 43b6965bn0f4-f39a965bnf-431b-9c965bn9-94d845df965bn0965bnc9a965bnf                     ,numerique,75017,Valide,1,3,1,2,2,4,3,2,1,1,2,3,2,2,1,4,4,3,3,4,20,5,6,5,4,0
 965bn5ec1965bn35-1845965bnb-46e9a965bn-9e4b-zz36965bn9a965bnc01dfbe                     ,numerique,75017,Valide,2,3,3,3,3,4,3,1,3,2,2,2,3,1,3,novote,4,novote,4,4,18,2,4,8,4,2
 ff369a965bn5f6-5zzb4-49965bnc*ye13-01eec50b8455zz0                     ,numerique,75017,Valide,3,3,1,3,3,4,3,1,2,1,3,3,3,1,2,3,3,1,2,2,20,5,4,10,1,0
 zz34e965bnc1c-d95c-4965bnzz9*y84533-d4193b965bnzz6c9a965bn5                     ,numerique,75017,Valide,1,4,4,3,2,4,2,2,2,1,1,3,4,1,4,2,4,4,1,3,20,5,5,3,7,0
 mdrlotdin965bni5zmuzyzk4mti3yjq0mtbkmdljmzzhnwfimdm4ymi5ng== ,numerique,75017,Valide,1,3,4,3,4,novote,4,1,4,2,4,2,4,2,3,1,4,4,4,4,19,3,3,3,10,1
 8450dd9659-84540845-4f845zz-845b9zz-d0d4feb68459a965bn56                     ,numerique,75017,Valide,1,novote,novote,novote,novote,novote,1,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,4,4,0,0,0,16
 0f965bn965bncc6965bn-9bd0-4b6f*y965bned-1b84514bf6e3c4                     ,numerique,75017,Valide,novote,novote,novote,novote,novote,novote,novote,novote,2,3,novote,novote,novote,novote,novote,1,novote,novote,2,novote,4,1,2,1,0,16
 64zz309a965bn3b-f4e3-4bezz-9a965bnb845c-c965bne53845db4545                     ,numerique,75017,Valide,novote,novote,novote,2,novote,novote,novote,1,novote,1,2,novote,2,novote,novote,novote,2,novote,1,2,8,3,5,0,0,12
 1zz49a965bnf140-3965bn0965bn-484559a965bn*y155-c965bnc15c419a965bnc43                     ,numerique,75017,Valide,4,1,4,2,3,2,1,3,1,1,3,1,1,2,4,1,1,2,2,1,20,9,5,3,3,0
 e9a965bn99845zz9a965bn5-8451zz1-4cf965bn-9a965bne6e-604845409zz1cee                     ,numerique,75017,Valide,1,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,2,novote,novote,novote,novote,novote,1,4,3,1,0,0,16
 ymy4nzfmnz9a965bnyymm4zwzkody1yjmynmy4mmqwndc965bnmzk5otuxowy1ng== ,numerique,75017,Valide,1,2,novote,2,1,1,novote,4,3,4,novote,2,novote,novote,2,novote,novote,novote,novote,novote,10,3,4,1,2,10
 064144f3-3zz94-4ff965bn-9d10-19zzd9zzcbf99a965bn5                     ,numerique,75017,Valide,1,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,16
 965bn901fzz965bnc-0c51-48458450-9a965bn6f9a965bn*ycd1f64b965bndd0                     ,numerique,75017,Valide,novote,3,novote,novote,novote,1,novote,novote,novote,1,novote,novote,2,novote,novote,2,2,3,novote,novote,7,2,3,2,0,13
 cdd6f09b-195d-4bdc*y84559-845965bn19b39a965bn550e1                     ,numerique,75017,Valide,2,1,novote,2,novote,1,2,novote,1,1,novote,1,2,novote,novote,novote,1,novote,novote,2,11,6,5,0,0,9
 ntm965bnyzu4mdc5y965bnmxzwizzwqwmgy1ogm3ndmxntu965bnytvjngm5ngi3zg== ,numerique,75017,Valide,novote,4,4,novote,novote,4,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,4,1,0,0,3,16
 b4cd14fzz*yb965bn9-40zze*y84595-9a965bn5c965bnzz10b49a965bn4d                     ,numerique,75017,Valide,2,novote,4,novote,novote,4,novote,novote,2,1,novote,novote,2,novote,3,2,4,1,novote,1,11,3,4,1,3,9
 60965bne1343-e965bn1e-469b-9a965bne99-40d95eedb845c0                     ,numerique,75017,Valide,1,novote,novote,novote,novote,1,novote,novote,novote,1,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,4,4,0,0,0,16
 9a965bn4965bnzz1965bn9e-dfcb-4zz1e*yf965bne-43f4639a965bnd4ff9a965bn                     ,numerique,75017,Valide,1,novote,novote,novote,novote,2,novote,novote,novote,1,novote,novote,novote,novote,2,novote,novote,novote,novote,novote,4,2,2,0,0,16
 509a965bn1965bnfbc-15b965bn-4dbd-845zzc1*y00e56965bn6zz9a965bn19                     ,numerique,75017,Valide,novote,novote,novote,novote,novote,2,1,novote,2,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,4,2,2,0,0,16
 909a965bn001e4-46zz965bn-4965bn965bn965bn*y3845b-4d610bbc39a965bn95                     ,numerique,75017,Valide,1,novote,novote,novote,novote,1,novote,novote,novote,1,novote,novote,2,novote,novote,1,novote,novote,novote,novote,5,4,1,0,0,15
 39a965bnefbc8459-39a965bn1d-465zz-9a965bn845845zz-d9a965bn9e0zz9a965bnddc845f                     ,numerique,75017,Valide,1,novote,novote,novote,novote,4,novote,novote,1,4,novote,novote,novote,novote,novote,novote,2,novote,novote,novote,5,2,1,0,2,15
 0845d9a965bnzzzzzz6-605e-4zzdc*y965bn3845*y0czz1fzzc845zz01                     ,numerique,75017,Valide,novote,novote,4,4,novote,4,novote,novote,novote,novote,novote,novote,2,novote,novote,novote,1,novote,novote,novote,5,1,1,0,3,15
 84550965bnfb965bn6-506zz-4965bn35-9439-1ce845bf40b58450                     ,numerique,75017,Valide,1,novote,novote,novote,novote,1,novote,novote,1,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,16
 f1fe49a965bnd6-zz16d-40bzz-9609-e84506153b965bnf94                     ,numerique,75017,Valide,1,novote,novote,novote,novote,1,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,4,4,0,0,0,16
 165965bnb965bn8459-84559a965bn3-446965bn*y4fb-cc46e965bn3f845b01                     ,numerique,75017,Valide,novote,1,4,1,4,4,3,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,6,2,0,1,3,14
 c965bnzz845f195-9965bn845d-4zz3965bn-9a965bne55-965bnd66ffzzbf84513                     ,numerique,75017,Valide,novote,1,1,1,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,5,5,0,0,0,15
 bb0d39b9*yzz39-4f34-900e-ef965bn5e6zz35de9                     ,numerique,75017,Valide,novote,novote,novote,novote,novote,1,novote,novote,1,1,novote,2,novote,1,novote,novote,novote,novote,novote,1,6,5,1,0,0,14
 9a965bn6019a965bndc965bn*y965bnfb-4903-9d05*yzzbf9a965bn965bn1559a965bn16                     ,numerique,75017,Valide,1,novote,novote,novote,novote,1,novote,novote,novote,1,novote,2,novote,novote,novote,1,4,novote,novote,4,7,4,1,0,2,13
 03b965bn99c0*yc4b-4c15-845eee-f845845fdc9d1ddd                     ,numerique,75017,Valide,1,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,2,2,0,0,0,18
 18459d05b1-0040-4c6e-9cfzz-efbzz9a965bndcde900                     ,numerique,75017,Valide,4,3,4,3,4,4,2,4,4,3,4,1,4,4,4,3,1,4,novote,3,19,2,1,5,11,1
 cb9a965bn6fb34-zz965bn35-4dc4-9a965bn5c4-df5zzfzz4zze65b                     ,numerique,75017,Valide,1,1,novote,novote,novote,1,novote,novote,novote,1,novote,2,2,novote,1,1,novote,1,novote,1,10,8,2,0,0,10
 51zz6c306*yfd0-4599a965bn-9a965bn449a965bn-09965bn965bnf59a965bn965bnc965bn19                     ,numerique,75017,Valide,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,19
 845f845zz34f9-8459a965bn9a965bnd-493845-9a965bn149a965bn-e310845dezz9a965bn6965bn9                     ,numerique,75017,Valide,4,3,2,2,2,3,3,novote,3,1,2,2,3,1,2,4,2,4,novote,3,18,2,7,6,3,2
 zz965bn4b9f9a965bn0-49a965bn14-464d-845e3d-dedf4935zz68454                     ,numerique,75017,Valide,novote,3,2,novote,novote,4,novote,novote,2,novote,novote,novote,novote,novote,novote,novote,4,novote,novote,novote,5,0,2,1,2,15
 015e9zzdb-0059-4f9845*yzzc3-zz11f965bn4zzcf99a965bnzz                     ,numerique,75017,Valide,1,3,2,2,3,3,2,2,1,2,novote,1,2,1,3,1,1,novote,novote,2,17,6,7,4,0,3
 0845e965bn9a965bnf9a965bn9a965bn-9d9f-484530-99965bn965bn-01184539zz845f95d                     ,numerique,75017,Valide,novote,4,2,4,4,3,4,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,7,1,1,1,4,13
 yzhlyzfhmjq3zdhlnmq4njywywzimwvkmgi4yzljyjiyodm5njy1oq== ,numerique,75017,Valide,1,novote,novote,1,novote,4,novote,novote,4,novote,novote,novote,1,novote,novote,4,1,4,novote,4,9,4,0,0,5,11
 czz845409a965bn1965bn*y6b9-461f-9965bn0f-ezz46d66d84584515                     ,numerique,75017,Valide,novote,novote,3,novote,novote,4,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,2,0,0,1,1,18
 6555965bn84569a965bn-169e-431zz*y9cf-zz965bnd61939a965bn365b                     ,numerique,75017,Valide,novote,2,novote,novote,novote,2,novote,novote,2,novote,novote,novote,novote,2,novote,novote,novote,novote,novote,novote,4,0,4,0,0,16
 9fzzb9b0f-zz8459a965bnzz-4dff-909a965bnb-499a965bnc965bnzzf9a965bnf9a965bne4                     ,numerique,75017,Valide,1,novote,4,novote,novote,1,novote,novote,1,1,novote,novote,1,novote,4,novote,1,novote,novote,novote,8,6,0,0,2,12
 5b965bn9a965bn9a965bn0f4-d993-4ebe-84565965bn-6549be965bn3e5965bn845                     ,numerique,75017,Valide,1,2,2,2,novote,3,2,1,novote,1,1,novote,novote,2,novote,novote,novote,2,novote,2,12,4,7,1,0,8
 19ec9a965bn3965bne-63dd-49a965bn0965bn-9a965bn9a965bn35-c99a965bne965bnd9a965bn54e9a965bn845                     ,numerique,75017,Valide,2,novote,novote,3,novote,3,novote,novote,3,2,novote,novote,novote,novote,novote,1,novote,2,novote,2,8,1,4,3,0,12
 fdfd0efe-0d90-4zzec-9d845f-965bn4161f0959zz5                     ,numerique,75017,Valide,novote,novote,novote,novote,novote,1,novote,novote,novote,1,novote,novote,novote,novote,novote,1,novote,1,novote,novote,4,4,0,0,0,16
 6f14ef19*y1czz-49965bnzz-98454zz-569b36bzz39a965bn13                     ,numerique,75017,Valide,1,2,novote,novote,1,2,novote,novote,novote,1,novote,novote,1,2,4,novote,novote,novote,novote,novote,8,4,3,0,1,12
 ztrhogqwyjcynjq4nj9a965bnwmtfmztbmm965bny1yjrhmzg0ntm5nt9a965bn5nmu965bnmg== ,numerique,75017,Valide,novote,novote,novote,novote,novote,4,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,0,0,0,1,19
 bd845db0zzzz-c06965bn-4449a965bn*yb3b-43965bn43e45965bn495                     ,numerique,75017,Valide,novote,novote,novote,novote,novote,2,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,novote,novote,novote,3,2,1,0,0,17
 9a965bn845055d845965bn-f9ec-4df965bn-845ezzf-01b965bn9db9a965bn536965bn                     ,numerique,75017,Valide,1,novote,novote,novote,novote,1,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,3,3,0,0,0,17
 e845ff845593-69a965bnee-4965bn965bnc-845dfd-04bdf6zz649b845                     ,numerique,75017,Valide,novote,novote,novote,novote,novote,2,novote,novote,2,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,3,1,2,0,0,17
 01fzzzze06-965bn950-41b9a965bn-9034-c84514105e9dd965bn                     ,numerique,75017,Valide,novote,novote,novote,novote,novote,2,novote,1,2,1,novote,novote,novote,1,novote,2,3,novote,novote,novote,7,3,3,1,0,13
 599d0f9a965bnb-zzzzzz3-4c8455-8455bb-0138454be95309                     ,numerique,75017,Valide,novote,novote,novote,novote,2,3,2,novote,1,2,novote,novote,2,2,novote,novote,1,novote,novote,2,9,2,6,1,0,11
 965bnfffe4965bnzz-845e5zz-4be4-9a965bne6b-zzf1cb418451de4                     ,numerique,75017,Valide,novote,novote,novote,novote,novote,2,novote,novote,novote,1,novote,2,2,2,novote,novote,novote,novote,novote,novote,5,1,4,0,0,15
 05965bn140965bn1-661zz-4dcd-9c51-d9a965bnf965bn45c845dfd3                     ,numerique,75017,Valide,2,novote,novote,novote,novote,4,novote,novote,novote,1,novote,novote,2,novote,novote,novote,1,novote,novote,novote,5,2,2,0,1,15
 066b1965bn9b-59965bn845-455zz-9009a965bn-350c0bzzd9e91                     ,numerique,75017,Valide,1,1,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,5,5,0,0,0,15
 84553965bn6965bnc9a965bn-9a965bnd965bn9a965bn-4965bn1b*y3b4-c1349zz39a965bnzz98456                     ,numerique,75017,Valide,1,novote,novote,novote,novote,1,novote,novote,1,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,16
 8454965bnd684596-e939-4149a965bn-8451b9a965bn-149a965bn5919a965bn845048455                     ,numerique,75017,Valide,2,2,4,4,4,3,3,4,2,1,novote,4,novote,1,4,novote,3,novote,novote,3,15,2,3,4,6,5
 3c3ecdf1*ye965bn4-4845965bn3*y0b9-3f4ezz3f9a965bn03c5                     ,numerique,75017,Valide,2,1,novote,novote,novote,2,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,2,novote,novote,novote,4,1,3,0,0,16
 0c3e6845c3-84551e-4e3965bn-9a965bn9a965bndc-9a965bnzzdzzbc48455f10                     ,numerique,75017,Valide,2,2,novote,novote,novote,1,2,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,4,1,3,0,0,16
 596zz1e36-965bn0e9a965bn-43965bnzz*yc0e-551zzf9a965bn0f845zz6845                     ,numerique,75017,Valide,4,3,4,4,4,4,3,3,3,4,4,2,3,4,4,1,4,4,novote,3,19,1,1,6,11,1
 e54f5e15-1bc1-4901*y1zz3-965bn0zzb139965bn4845dc                     ,numerique,75017,Valide,3,3,novote,1,novote,3,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,4,1,0,3,0,16
 965bn4c9dd965bn9a965bn-d034-43845965bn-9565-09fd3619965bn90c                     ,numerique,75017,Valide,novote,novote,4,novote,novote,2,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,2,novote,novote,novote,4,1,2,0,1,16
 fzz3845e99a965bn6-c9a965bnef-4b845f-9a965bnfe965bn-d010e38454f3c9a965bn                     ,numerique,75017,Valide,4,novote,4,novote,novote,4,novote,1,1,1,novote,novote,1,1,4,1,novote,novote,novote,1,11,7,0,0,4,9
 845ffzz0845c9-zzf965bnb-4b1e*yc965bnb-e9a965bnc9a965bn9de6845845965bn4                     ,numerique,75017,Valide,1,novote,novote,novote,novote,1,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,4,4,0,0,0,16
 d4beb5zze-4d0965bn-491d-845df3-0554f965bnzz9a965bncb6b                     ,numerique,75017,Valide,1,novote,novote,1,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,2,novote,novote,novote,novote,4,3,1,0,0,16
 1fzz45965bn6f-e9a965bnf4-4f9a965bn965bn*y9a965bnd0-45999a965bn30zzd31e                     ,numerique,75017,Valide,1,1,2,1,1,1,1,1,novote,1,novote,2,1,1,1,2,novote,novote,novote,novote,14,11,3,0,0,6
 0zz9845965bn1b5-zz845f6-4965bnfe-8453e1-401ec4160f93                     ,numerique,75017,Valide,1,novote,novote,novote,novote,1,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,4,4,0,0,0,16
 9a965bn05845ed965bn845-939zz-4d0965bn-9a965bndzze-43491zz8451cc1b                     ,numerique,75017,Valide,1,4,4,4,4,4,4,4,1,2,4,2,1,3,4,1,4,1,novote,1,19,6,2,1,10,1
 3845e335f845-fbd845-49d1-99a965bne3-965bnf965bnc4e643e53                     ,numerique,75017,Valide,novote,1,novote,1,1,1,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,5,5,0,0,0,15
 9965bn5531965bn845-f9a965bn0965bn-4zz15-9zzc4-d9a965bn053845bf965bnf6845                     ,numerique,75017,Valide,1,novote,novote,novote,novote,1,novote,novote,novote,1,novote,novote,1,novote,novote,1,novote,novote,novote,novote,5,5,0,0,0,15
 8459a965bn1845fcd4-04cb-4fe4*y34d-033zz6965bn98451zz15                     ,numerique,75017,Valide,novote,novote,novote,novote,novote,4,novote,1,novote,novote,3,3,novote,2,novote,novote,4,novote,novote,novote,6,1,1,2,2,14
 965bnzz46965bnebb-1d5zz-439a965bnd-845fzz3-11c6845991c965bn1c                     ,numerique,75017,Valide,novote,novote,novote,novote,novote,4,novote,novote,novote,novote,novote,novote,novote,4,3,novote,1,novote,novote,novote,4,1,0,1,2,16
 00e5dd965bn4-6e43-49a965bn40*yde965bn-965bn1zz8456f04ebe3                     ,numerique,75017,Valide,novote,novote,novote,novote,novote,4,novote,novote,novote,novote,4,4,novote,1,novote,novote,novote,novote,novote,novote,4,1,0,0,3,16
 965bn519e059*y845d6-4e4b-9zzzze-548456965bn5f6zz9a965bnd6                     ,numerique,75017,Valide,novote,novote,novote,1,novote,2,novote,novote,novote,novote,novote,novote,novote,2,2,novote,novote,novote,novote,novote,4,1,3,0,0,16
 39a965bnefb049-965bnf36-4d06*y0c1-965bn5d965bne1965bn19a965bn3d0                     ,numerique,75017,Valide,novote,novote,novote,novote,novote,4,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,2,1,0,0,1,18
 zz69f138453-5zz9f-41965bn9a965bn-9965bn8450-8451699a965bn965bn9cfb9a965bn9a965bn                     ,numerique,75017,Valide,1,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,3,3,0,0,0,17
 531dzzbff-3cb5-41f9-845b3845-965bn1965bn9a965bncdzzzz1f4f                     ,numerique,75017,Valide,novote,novote,novote,novote,novote,2,2,novote,1,1,novote,1,1,novote,novote,novote,2,novote,novote,novote,7,4,3,0,0,13
 1b44965bn0fc-c109-46d4-8451845c-95b0c965bn965bn9a965bn00zzc                     ,numerique,75017,Valide,1,novote,4,2,novote,2,novote,2,2,1,novote,novote,2,2,novote,novote,novote,novote,novote,2,10,2,7,0,1,10
 49a965bn1f19a965bn965bn5-9965bn845d-4zzde-8459c9-965bn3965bnzz0845965bnd965bndf5                     ,numerique,75017,Valide,1,novote,novote,novote,novote,4,novote,novote,2,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,4,2,1,0,1,16
 5c1465dzz-5d1zz-495d-9a965bnec5-1546fd9bzz68451                     ,numerique,75017,Valide,novote,novote,novote,novote,novote,1,3,novote,novote,2,novote,novote,3,novote,novote,novote,novote,novote,novote,novote,4,1,1,2,0,16
 59d6fd5c-6499-499d-9a965bn54845-149a965bn9a965bnzz8451965bnc965bn965bnzz                     ,numerique,75017,Valide,novote,3,novote,novote,2,4,novote,novote,novote,3,2,novote,novote,1,3,1,3,novote,novote,novote,9,2,2,4,1,11
 9a965bnff55zzd845-15965bne-4fe0-845fd0-zzef151cbzz8458456                     ,numerique,75017,Valide,1,novote,novote,novote,novote,1,novote,novote,novote,1,novote,novote,novote,novote,1,1,novote,novote,novote,1,6,6,0,0,0,14
 3db965bnzzzzdd-06845845-4965bn965bn965bn-9a965bnebzz-965bn9a965bn9a965bn845f9e4d331                     ,numerique,75017,Valide,novote,novote,4,novote,novote,4,novote,novote,novote,novote,novote,4,4,1,novote,novote,novote,novote,novote,4,6,1,0,0,5,14
 9a965bn5b3b965bn0f-e55845-46c965bn-845zzd965bn-ecbe965bn39845653f                     ,numerique,75017,Valide,1,1,novote,novote,novote,1,novote,novote,novote,1,novote,1,novote,1,novote,1,novote,novote,novote,novote,7,7,0,0,0,13
 0965bn9a965bn93499-161b-44f965bn*ye60-66zz1bd541b4845                     ,numerique,75017,Valide,novote,2,novote,2,novote,2,novote,novote,novote,novote,novote,novote,2,novote,novote,1,2,novote,novote,novote,6,1,5,0,0,14
 ed965bnb845f1zz-9a965bnc01-46965bnc-9f9a965bn6-9a965bn9a965bneed8453b965bn845b965bn                     ,numerique,75017,Valide,novote,2,novote,novote,novote,2,novote,novote,novote,novote,novote,novote,3,novote,novote,1,novote,novote,novote,novote,4,1,2,1,0,16
 84595bc301-cf1c-45965bn6-8453965bn3-9a965bn1e5b0965bn9a965bn965bnzzfzz                     ,numerique,75017,Valide,1,novote,novote,novote,novote,1,novote,novote,novote,1,novote,novote,novote,1,novote,novote,novote,novote,novote,1,5,5,0,0,0,15
 czz1zz965bn69a965bn4-fc04-4405-9ee6-efb41138459a965bn9a965bn9f                     ,numerique,75017,Valide,1,1,novote,novote,1,2,3,novote,novote,1,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,7,5,1,1,0,13
 5356ezz1zz*yf9a965bn5-40965bn9-9cezz-9b84501169a965bn6d965bn4                     ,numerique,75017,Valide,1,novote,novote,novote,novote,1,novote,novote,novote,1,novote,novote,novote,novote,2,novote,novote,novote,novote,novote,4,3,1,0,0,16
 9ezze4e0d-40d9a965bn-49a965bnd845*y15f-45ef33cd845zz4845                     ,numerique,75017,Valide,novote,1,novote,novote,novote,3,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,4,novote,novote,novote,4,2,0,1,1,16
 c965bnb649a965bn965bnd-eef9-4965bn6zz-8455zze-9a965bncb8459965bn19ccdb                     ,numerique,75017,Valide,novote,novote,novote,novote,novote,1,novote,novote,novote,1,novote,novote,novote,1,1,1,novote,1,novote,1,7,7,0,0,0,13
 b965bnzzd5845bc*y10965bn-43f965bn*ye69a965bn-69bb06zzb9a965bnbezz                     ,numerique,75017,Valide,1,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,3,3,0,0,0,17
 965bn9c0593zz-0zz965bn845-43fzz-9d94*y9a965bn4b6d965bn965bn93d0                     ,numerique,75017,Valide,novote,novote,novote,novote,novote,1,novote,novote,novote,1,novote,1,novote,1,novote,novote,novote,novote,novote,novote,4,4,0,0,0,16
 09a965bn139zzb5-845316-4zz0d-90b0-965bn0e15931c13845                     ,numerique,75017,Valide,novote,1,novote,novote,3,3,novote,novote,1,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,5,3,0,2,0,15
 ngy3ndfjztlhogzmnj9a965bn5ztdiyt9a965bn4mdlhngi4n965bni3nmrlzjizotu3yw== ,numerique,75017,Valide,1,novote,novote,novote,novote,3,novote,novote,novote,novote,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,3,0,1,0,16
 3dd96669a965bn-ee9a965bne-4zz63-9a965bn845845f-9a965bne6e65f965bn405845                     ,numerique,75017,Valide,1,novote,4,novote,novote,2,novote,novote,novote,2,novote,novote,2,novote,novote,novote,2,novote,novote,novote,6,1,4,0,1,14
 540965bneeff-3db9a965bn-4eezz-9a965bn9a965bne9a965bn-845f4zzf4845zz6965bn63                     ,numerique,75017,Valide,novote,2,novote,novote,novote,2,novote,novote,2,novote,novote,2,novote,novote,novote,novote,2,novote,novote,2,6,0,6,0,0,14
 845dezz463845-10db-4cfb-9a965bnee6-309zzc845e49a965bnzz35                     ,numerique,75017,Valide,2,novote,4,novote,novote,4,3,novote,novote,novote,novote,novote,4,novote,novote,1,novote,novote,novote,novote,6,1,1,1,3,14
 e9e1e3c3-d9a965bn9a965bn965bn-4993-845zz54-3zzd98454965bnf4f845965bn                     ,numerique,75017,Valide,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,19
 9a965bncfc4zz15-fd50-4c845c*yc66-6d965bn9a965bn93b6965bnd4965bn                     ,numerique,75017,Valide,1,novote,novote,2,3,3,novote,1,2,1,novote,3,2,2,2,novote,novote,novote,novote,3,12,3,5,4,0,8
 1965bnfdf965bnfd-9a965bn5e1-4133-845ffd-5845d965bn54e6fzze9a965bn                     ,numerique,75017,Valide,4,novote,4,1,novote,4,2,3,2,2,3,2,4,3,4,2,4,3,novote,4,17,1,5,4,7,3
 4e5b4909-fbbzz-4f9a965bn1-9a965bn4845965bn-5965bnbf99b0c1f9a965bn                     ,numerique,75017,Valide,novote,novote,novote,2,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,3,4,2,1,1,0,16
 ezz965bnfc6c5-965bne6c-4965bnde*yc1845-4ff946d965bn4zze4                     ,numerique,75017,Valide,novote,novote,novote,novote,novote,4,novote,novote,2,novote,novote,novote,novote,novote,novote,novote,4,novote,novote,novote,3,0,1,0,2,17
 ebf64e09-965bnee9-4zz5c-9d4f*y30bbf5cee6zz                     ,numerique,75017,Valide,1,novote,novote,novote,novote,1,novote,novote,novote,1,novote,1,novote,novote,1,novote,1,1,novote,novote,7,7,0,0,0,13
 dd0e90965bnd-845503-4b60*yb9d-eb0cf09a965bn9a965bn9dbe                     ,numerique,75017,Valide,1,novote,4,2,novote,3,novote,novote,novote,1,novote,novote,3,novote,2,novote,novote,novote,novote,novote,7,2,2,2,1,13
