ID,Urne,QR-Code,Categorie,1 - Des stationnements pour les velos,2 - Renovation espace de glisse JEMMAPES,3 - Un terrain couvert pour les sportifs du 10eme,4 - Aider les sans-abris et lutter contre la precarite menstruelle,5 - Agrandir le jardin du Chalet et favoriser la biodiversite,6 - Des cours d ecoles et de colleges vegetalisees et Oasis,7 - Les ecoliers du 10e pionniers de l egalite numerique,8 - Un eco-lieu pour le 10e,9 - Rendre son lustre a la maison des habitant.e.s du 10e !,10 - Restauration de la Chapelle de la Vierge,11 - Restauration des decors de l eglise Saint-Martin-des-Champs,12 - Restaurer les grilles de l eglise Saint-Vincent-de-Paul,Nombre de mentions,Mention 1,Mention 2,Mention 3,Mention 4,Pas de Mention
 be9909a965bnbe-6b965bnd-4965bn63-9b3b-zz9a965bn6cfdde5ezz3                     ,numerique,75010,Valide,1,1,novote,1,novote,1,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
 d93f0be1-048453-48459a965bn3-845zzb1-15f49a965bn3c965bne845ef                     ,numerique,75010,Valide,2,2,4,2,4,3,novote,3,3,4,4,4,11,0,3,3,5,1
 zz19965bnb965bnb9-6c91-4bd4*y9a965bn39-3zz5e965bn84569a965bn63965bn6                     ,numerique,75010,Valide,2,novote,1,2,2,2,novote,2,3,novote,novote,novote,7,1,5,1,0,5
 zzd965bnzzbbb845-9396-4zzb0*y9a965bn845845-41zz8451b9a965bn9845ddzz                     ,numerique,75010,Valide,1,novote,novote,novote,novote,1,novote,1,novote,novote,novote,1,4,4,0,0,0,8
 zt9a965bnzztzimziyymrlowm1otuwn965bne1odnkyzqxnti1ody3zdnizjq0zq== ,numerique,75010,Valide,1,2,novote,novote,novote,1,novote,2,novote,novote,novote,novote,4,2,2,0,0,8
 8458454f0555-3d1965bn-418450*y01f-d400c1c8450965bnzz3                     ,numerique,75010,Valide,2,novote,novote,1,novote,1,novote,1,novote,novote,novote,novote,4,3,1,0,0,8
 f09a965bn9a965bne49a965bnf-ef59-4fb0-9a965bn9a965bncd-955965bn339f93fb                     ,numerique,75010,Valide,novote,novote,novote,1,1,1,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
 35845cc9zz965bn-c091-4f60-99c9a965bn-f965bn19a965bnzz9965bn5cfdc                     ,numerique,75010,Valide,novote,novote,novote,1,novote,2,novote,1,1,novote,novote,novote,4,3,1,0,0,8
 5zz51ec01-0965bn9a965bn845-4c3e-9f4b*y9e4dd845f0c94                     ,numerique,75010,Valide,1,2,2,3,2,3,novote,2,4,4,3,4,11,1,4,3,3,1
 446c03zz9a965bn-e3zz845-4zz31-8459a965bn64*y965bn965bn569b19b9e                     ,numerique,75010,Valide,novote,novote,novote,1,1,1,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
 5965bn0c9dzz5-edezz-4d9a965bnf-99a965bncb-965bn965bnec965bn3965bn5db19                     ,numerique,75010,Valide,2,novote,novote,1,1,1,novote,1,novote,novote,novote,novote,5,4,1,0,0,7
 ec341zzd5*y6fzz-448451-9a965bn619-c35c515434zz3                     ,numerique,75010,Valide,2,novote,novote,2,novote,2,novote,2,novote,2,novote,novote,5,0,5,0,0,7
 zwrhmgq5odm965bnndjlnjfkotblzwqym965bnnmywewmjrkzdbjmwrlmjy0mq== ,numerique,75010,Valide,novote,novote,novote,novote,novote,2,novote,novote,novote,novote,novote,novote,1,0,1,0,0,11
 nzc5njgym965bnu3ogizyjzizjljmjuznzbinwnjmwrlmdliotq1n965bnyynw== ,numerique,75010,Valide,3,novote,novote,1,1,2,novote,novote,novote,novote,novote,novote,4,2,1,1,0,8
 mwm965bnntu5ytrmywfmzmq1ywixyjzinjk965bnnjg4nmiwndqxm965bnewmjixm9a965bn== ,numerique,75010,Valide,novote,novote,novote,3,3,3,novote,novote,novote,novote,1,novote,4,1,0,3,0,8
 9a965bn90965bnzz9a965bn1845-d1c1-41dzz-845c44-96195965bn845zzbdf4                     ,numerique,75010,Valide,novote,novote,novote,1,1,1,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
 ndizm965bnmyytfkyju5mj9a965bn5m965bnvizgy4mtnhmz9a965bn4yzkwzdvimmu0owvmm9a965bn== ,numerique,75010,Valide,novote,novote,novote,novote,1,1,novote,1,novote,novote,novote,novote,3,3,0,0,0,9
 zzf9a965bn19a965bnzz8453-6fczz-49a965bn0c-9a965bn195-6zzd0bff9965bn58453                     ,numerique,75010,Valide,novote,novote,novote,1,1,1,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
 965bn9a965bnc9a965bn8459c6-3965bn8459a965bn-454e-8450zz0-8459zz8459a965bn965bn1bzz8451845                     ,numerique,75010,Valide,1,novote,4,1,novote,1,novote,2,4,4,4,novote,8,3,1,0,4,4
 4de9a965bn6c3c-f965bn54-41965bnc-9a965bn3845d-965bnf35df4d9a965bnfzzf                     ,numerique,75010,Valide,1,3,4,3,2,2,novote,novote,3,novote,4,4,9,1,2,3,3,3
 9a965bnzz49a965bn5f4845-e36c-4b69-84599a965bnf-c9845e845c4f845965bn09                     ,numerique,75010,Valide,1,novote,novote,1,novote,1,novote,novote,1,novote,novote,novote,4,4,0,0,0,8
 ytc3zgjiywjiyte3nzvkzdzlyjcyndjkzjnln965bnfmnzvhnt9a965bnxmtq0oq== ,numerique,75010,Valide,2,novote,2,novote,novote,2,novote,2,1,novote,novote,2,6,1,5,0,0,6
 mgizmzc4ymu5yjm3zdkxnjiyztmzzde0yzhkymqwywm3odbinmmwzq== ,numerique,75010,Valide,novote,novote,4,novote,novote,1,novote,novote,novote,2,2,novote,4,1,2,0,1,8
 5zz8455zz5de-9965bn845c-49a965bnf1-845693-59a965bnd845845e9b0499a965bn                     ,numerique,75010,Valide,novote,1,novote,1,novote,1,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
 zz06c9a965bn965bnzz0-zz8454zz-48455c-9a965bn3dc-39a965bnd344ebb84539a965bn                     ,numerique,75010,Valide,novote,novote,novote,3,novote,2,novote,3,novote,3,1,novote,5,1,1,3,0,7
 965bn96b0539-845b49-4e6b-9595-4zzzz4f30569a965bnff                     ,numerique,75010,Valide,3,4,4,1,1,3,novote,1,4,4,4,1,11,4,0,2,5,1
 bzzb4e4dzz-8450d6-4fbd-84541d-965bn1c965bnbzzb4b5b965bn                     ,numerique,75010,Valide,novote,1,novote,1,novote,1,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
 d845965bnb9965bn965bn4-czzzz9a965bn-434c-9zz8459a965bn-3965bn965bn845e9fdf43zz                     ,numerique,75010,Valide,1,novote,novote,novote,1,1,novote,novote,novote,1,novote,novote,4,4,0,0,0,8
 c19a965bnzzczz1b-965bn49a965bnzz-444c-8459a965bn845e-4d134306c94e                     ,numerique,75010,Valide,novote,3,novote,2,novote,2,novote,novote,novote,1,1,3,6,2,2,2,0,6
 9399c49a965bnf-5f4f-490d-9ezz965bn-5e965bn3f554c9a965bnb1                     ,numerique,75010,Valide,2,novote,4,novote,novote,2,novote,4,novote,novote,novote,4,5,0,2,0,3,7
 5d58453zz16-5104-4bzz4-845c9a965bn5-4zz965bnf0d5b9a965bn8459a965bnd                     ,numerique,75010,Valide,1,novote,novote,1,novote,1,novote,novote,novote,novote,novote,1,4,4,0,0,0,8
 ccbed9a965bn5845-5f93-4e965bnc*y8458454-59a965bndf1cce39a965bn0b                     ,numerique,75010,Valide,novote,novote,2,novote,2,2,novote,novote,novote,1,novote,1,5,2,3,0,0,7
 69a965bn6e6965bnzze-09a965bn34-484555-91zz0*y195ed6f965bn9d845                     ,numerique,75010,Valide,2,novote,novote,1,1,2,novote,1,novote,novote,novote,novote,5,3,2,0,0,7
 c8456954965bnf-cf3e-4db3-9965bnd9a965bn-f965bnd4699a965bn3e164                     ,numerique,75010,Valide,2,novote,3,1,novote,2,novote,2,novote,novote,3,novote,6,1,3,2,0,6
 yzlmnwe965bnzgrkogq0ytg5yji5nmzmymexzmfhywfmnde3nmmzyjninw== ,numerique,75010,Valide,novote,novote,1,1,novote,1,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
 zjizmdjjntdhm965bnu1odc965bnmzllnzg4mdq965bnzwq3mtfkndi3mtjimtgxzg== ,numerique,75010,Valide,novote,2,2,novote,novote,1,novote,2,novote,novote,novote,novote,4,1,3,0,0,8
 4zzdzz6655-dcdzz-48451c-9a965bnb1d-0fffde9zz9a965bn1zz4                     ,numerique,75010,Valide,1,novote,novote,2,novote,2,novote,1,novote,novote,novote,novote,4,2,2,0,0,8
 6c845d9a965bn965bncd-zz6dc-4b56*y466-3cdzz8450dec965bnb5                     ,numerique,75010,Valide,1,novote,novote,1,novote,1,novote,2,2,novote,novote,novote,5,3,2,0,0,7
 69114e9a965bn4-5845c1-4fb845-84509a965bn9a965bn-czz9a965bn845616f3efc                     ,numerique,75010,Valide,1,3,3,3,novote,1,novote,1,novote,novote,novote,novote,6,3,0,3,0,6
 965bndc35845f5*y9bd-454zz-9a965bnf6zz-19a965bne845e0f9e35e                     ,numerique,75010,Valide,novote,1,novote,1,novote,1,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
 00zz9a965bne9c9a965bn-609a965bnzz-45845e-9a965bn68455-dezz5fc5361dzz                     ,numerique,75010,Valide,novote,novote,novote,novote,1,1,novote,novote,novote,novote,novote,novote,2,2,0,0,0,10
 01f1d965bn34-cd60-4b95-9a965bn13zz-3zz09965bnc0f19d1                     ,numerique,75010,Valide,2,novote,novote,2,novote,2,novote,2,novote,novote,novote,novote,4,0,4,0,0,8
 603e845359-44c0-4d99a965bn-8450965bn0-ef163bed6zz9a965bnzz                     ,numerique,75010,Valide,novote,novote,novote,novote,novote,1,novote,2,novote,1,novote,1,4,3,1,0,0,8
 mgi0nzbjodrhnz9a965bn1zjkwoty1md9a965bnxmmeznzu0mwmymmq1mdq1odmxmw== ,numerique,75010,Valide,novote,novote,novote,1,2,2,novote,2,novote,novote,novote,novote,4,1,3,0,0,8
 5965bn845c4344-68454845-4fzz965bn*y3845zz-c4c5845f9a965bnb01c0                     ,numerique,75010,Valide,novote,novote,novote,novote,3,3,novote,novote,novote,2,novote,1,4,1,1,2,0,8
 d684539965bnfzz*y416-4330-8451ff-0c31c659a965bn35bd                     ,numerique,75010,Valide,novote,3,novote,novote,novote,2,novote,novote,novote,1,novote,2,4,1,2,1,0,8
 965bnc965bn0d19a965bn6-9a965bn16845-4336-9a965bnf99a965bn-50f1965bnczz845965bn663                     ,numerique,75010,Valide,1,novote,1,novote,1,1,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
 nt9a965bnzy965bnm4mdqymgfhzdk0mjbimmyynjvkzge1mtg0otm4zmi965bnm965bni3zg== ,numerique,75010,Valide,1,1,2,3,3,1,novote,2,novote,3,3,novote,9,3,2,4,0,3
 ce845e6500-965bne9a965bn6-4659a965bn*yb8455-90f845845bzzb4065                     ,numerique,75010,Valide,novote,novote,novote,novote,novote,1,novote,novote,novote,4,4,4,4,1,0,0,3,8
 41c845965bn69a965bn1-9b1845-4b3b-9a965bn3845b-9a965bnbed8459a965bn91636845                     ,numerique,75010,Valide,novote,novote,novote,novote,2,2,novote,novote,2,1,novote,novote,4,1,3,0,0,8
 55dc511845-001965bn-4845d4-9a965bnde4-9e50f845fcbc965bnb                     ,numerique,75010,Valide,4,4,novote,1,novote,4,novote,novote,novote,4,4,4,7,1,0,0,6,5
 f939e6f4-519a965bn6-4e0965bn-845845965bn845-zz01d9a965bn6484509a965bnd965bn                     ,numerique,75010,Valide,novote,novote,1,novote,novote,2,novote,novote,novote,novote,novote,novote,2,1,1,0,0,10
 f0zzd09a965bn59-d69e-41f6-845zz90-6191edce845b8453                     ,numerique,75010,Valide,1,novote,novote,novote,novote,1,novote,1,novote,novote,novote,novote,3,3,0,0,0,9
 84508455c069-51d1-45cd*y58459-9c9a965bn3c845f6c845f965bn                     ,numerique,75010,Valide,1,novote,3,novote,novote,3,novote,2,novote,novote,novote,novote,4,1,1,2,0,8
 c46de14zz-ec8454-4c34*y991-5965bn658451965bnf5965bn1965bn                     ,numerique,75010,Valide,1,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,4,4,0,0,0,8
 ddf95f8456*y48459-49a965bncf-9a965bn8453e-9a965bnfc965bnbzz09a965bn965bnzzd845                     ,numerique,75010,Valide,1,novote,2,novote,novote,2,novote,novote,novote,novote,novote,novote,3,1,2,0,0,9
 c10d9965bn6845-4fdb-450d*y9a965bncc-965bnfdb154e9ffzz                     ,numerique,75010,Valide,1,1,novote,novote,1,1,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
 59a965bn63e9e965bn-19a965bn9a965bnzz-40965bn965bn-9a965bnb14-e0zzc59a965bn6965bnd9d0                     ,numerique,75010,Valide,1,1,4,novote,novote,1,novote,1,novote,novote,4,novote,6,4,0,0,2,6
 fe69bzz1845-9a965bnzz03-4965bn01-9965bn3f-845965bne3e5zzb159a965bn0                     ,numerique,75010,Valide,1,novote,novote,2,2,2,novote,2,novote,novote,4,4,7,1,4,0,2,5
 ngiznmu0owm3mdflyjm0zgezotnlm965bni965bnymm1n965bne4mdeyotezodlkm9a965bn== ,numerique,75010,Valide,novote,3,novote,1,2,1,novote,1,novote,novote,novote,novote,5,3,1,1,0,7
 54845845e40b-d1fd-4e8454*y9a965bne845-965bn965bn99a965bnd965bn1ff18455                     ,numerique,75010,Valide,1,novote,1,novote,novote,1,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
 0e965bnzzf660-cb9a965bn9a965bn-4zz3zz-9a965bn3fd-f43095965bn965bn0b9a965bn9a965bn                     ,numerique,75010,Valide,1,novote,novote,2,novote,2,novote,1,novote,novote,novote,novote,4,2,2,0,0,8
 d4965bn3c4c0-9zz1f-4ef4-845c965bn965bn-9a965bn5c306zz4c98454                     ,numerique,75010,Valide,novote,novote,4,novote,3,1,novote,3,4,1,novote,novote,6,2,0,2,2,6
 y965bnyymdk3ndu5zdvlowu5yzy1odrkm965bnm1zwqxmwizywu4nzc3yjvkng== ,numerique,75010,Valide,1,novote,novote,1,novote,1,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
 ztkwywm0zji1yjk0ztninzjhzwi3zdrhmzuyn965bnizmguzyjc5nwe5oq== ,numerique,75010,Valide,2,1,3,2,novote,1,novote,novote,novote,novote,novote,novote,5,2,2,1,0,7
 d330965bnfzz3-6zz5d-45965bn6-8458456845-f845zz4965bn845965bn845d3f965bn                     ,numerique,75010,Valide,1,novote,novote,novote,novote,2,novote,2,novote,novote,2,novote,4,1,3,0,0,8
 6ce5965bn3e5-084531-411c*yf8459a965bn-909965bn965bnf4db965bnfd                     ,numerique,75010,Valide,novote,4,novote,novote,2,2,novote,1,novote,novote,novote,novote,4,1,2,0,1,8
 mjzjzdhkngqyyju0ogy0othizdhhotiyodywndlhyzfknzu0nte0m9a965bn== ,numerique,75010,Valide,novote,novote,2,novote,novote,2,novote,novote,4,4,novote,4,5,0,2,0,3,7
 9a965bn436f9a965bn1e-e9a965bndb-4d9a965bnc-90965bnb-f60110dd4965bn63                     ,numerique,75010,Valide,1,novote,novote,1,novote,1,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
 3035zz149-5f965bn965bn-4b0zz*yf55-965bne3cdfzze9a965bn9a965bn69a965bn                     ,numerique,75010,Valide,1,2,novote,2,novote,2,novote,novote,novote,novote,novote,novote,4,1,3,0,0,8
 1845984594965bnd-965bn9a965bn1f-408454-8459a965bn03-1845bf0zz4965bn965bn1c0                     ,numerique,75010,Valide,novote,novote,3,novote,novote,2,novote,novote,novote,1,1,novote,4,2,1,1,0,8
 5b303965bn965bnzz-fbcf-4eb0-8459a965bn1d-3ffd84569a965bn44bzz845                     ,numerique,75010,Valide,2,novote,2,2,novote,2,novote,novote,novote,2,2,2,7,0,7,0,0,5
 49a965bnzz6845de4*yefe-48450c*y69a965bn1-353d1zz965bn16549                     ,numerique,75010,Valide,2,novote,novote,novote,novote,1,novote,2,novote,novote,novote,1,4,2,2,0,0,8
 bc845965bn8450czz-5c09a965bn-40b965bn-9954-3965bne5zz1d39a965bn9a965bne9                     ,numerique,75010,Valide,novote,novote,novote,novote,novote,2,novote,3,novote,1,novote,2,4,1,2,1,0,8
 fc119a965bnezz9-90dzz-435965bn*y3zzb-11bzz0zz965bnff9965bn9                     ,numerique,75010,Valide,1,2,novote,1,2,1,novote,1,novote,novote,novote,novote,6,4,2,0,0,6
 496d965bnf46-zz11965bn-4fee-9a965bn159-8458459561543f99                     ,numerique,75010,Valide,3,novote,4,novote,novote,2,novote,2,novote,novote,novote,novote,4,0,2,1,1,8
 yjm965bnzdc965bnnjkwyjc5nzezntfjyj9a965bn965bnntkxyte1n965bnq0otnknwjhzdrjng== ,numerique,75010,Valide,2,novote,1,novote,2,1,novote,novote,novote,2,novote,novote,5,2,3,0,0,7
 1zz9a965bnfbe8454-d845845f-41d9-845c05-zzb41czzbbzzbfb                     ,numerique,75010,Valide,novote,novote,1,novote,novote,1,novote,novote,novote,novote,novote,novote,2,2,0,0,0,10
 zge1mdi0nmeyodc1yjyzmmflmmzhyzc4zmexnjbmote3ymrimdzim9a965bn== ,numerique,75010,Valide,2,novote,3,novote,novote,3,novote,1,novote,novote,novote,novote,4,1,1,2,0,8
 69zz6c6d0-19f9-4c11-99a965bn65-9a965bn0f99a965bnezze9a965bn4zzd                     ,numerique,75010,Valide,novote,novote,novote,1,1,1,novote,1,2,2,2,novote,7,4,3,0,0,5
 390965bn9a965bn8456b-9a965bne00-48456zz-845ebc-9ff8459a965bn6845zzzze5965bn                     ,numerique,75010,Valide,novote,novote,novote,novote,novote,3,novote,novote,novote,1,1,1,4,3,0,1,0,8
 zzd9a965bn6zzcb9*y3965bn6-4965bnf965bn-99a965bn9a965bn9a965bn-c965bnzz8459d3e9a965bnzz5zz                     ,numerique,75010,Valide,novote,2,1,2,novote,2,novote,novote,novote,novote,novote,novote,4,1,3,0,0,8
 9zz9zz965bn965bn5965bn-309a965bn4-48459a965bn1-9a965bncc5*y845dcef05913b                     ,numerique,75010,Valide,2,novote,novote,novote,1,1,novote,novote,novote,novote,2,novote,4,2,2,0,0,8
 965bn5fde0df-5965bn44-49b3-9a965bn39zz-zzczz965bnde9a965bn41069a965bn                     ,numerique,75010,Valide,1,2,novote,2,novote,2,novote,novote,novote,novote,novote,novote,4,1,3,0,0,8
 634d965bn0b1-13d4-404d-9a965bn96e*yf3b8458455b0e4c                     ,numerique,75010,Valide,novote,2,1,novote,2,1,novote,2,novote,novote,novote,novote,5,2,3,0,0,7
 116400e6-05d845-4zz94*y030-9d965bnb3cfb4e4zz                     ,numerique,75010,Valide,novote,4,1,2,4,4,novote,3,4,4,novote,4,9,1,1,1,6,3
 ztbjnjq0ntzkmtvjnmziodc965bnnzhhmjbhogm965bnzduymdjmzgzizwnlmw== ,numerique,75010,Valide,2,2,1,novote,1,1,novote,1,novote,novote,novote,novote,6,4,2,0,0,6
 965bn3c39a965bn69zz-f39a965bne-4134-8451zz1-9a965bn19a965bne8458455395cc                     ,numerique,75010,Valide,novote,novote,novote,1,novote,1,novote,novote,novote,1,novote,novote,3,3,0,0,0,9
 zz845b965bn4845zz3-160f-4965bn19a965bn*y4c5-de1cef4b1e06                     ,numerique,75010,Valide,1,2,novote,novote,2,1,novote,novote,novote,4,4,4,7,2,2,0,3,5
 4965bn9965bn459a965bn6-0b0d-40zzzz-9a965bncdf*yc6331845cc591                     ,numerique,75010,Valide,2,novote,novote,1,1,1,novote,2,novote,novote,novote,novote,5,3,2,0,0,7
 09db3ff5-f06845-48459a965bn3-845zz1e-399965bn6f08453b8453                     ,numerique,75010,Valide,1,novote,novote,2,2,1,novote,1,novote,novote,novote,novote,5,3,2,0,0,7
 48455c99fb-04de-4ffzz-9a965bncfb-4df9a965bn1b5zz990c                     ,numerique,75010,Valide,novote,novote,novote,1,2,2,novote,novote,novote,1,1,novote,5,3,2,0,0,7
 bd9a965bn9c965bne9a965bn-c965bnzz4-40cb-96ee*y6d34634d995                     ,numerique,75010,Valide,novote,novote,novote,2,2,2,novote,novote,novote,4,4,novote,5,0,3,0,2,7
 e9eezzc965bnc*ye50-4c965bne-8459a965bneb-zz4zze98453845000d                     ,numerique,75010,Valide,novote,novote,novote,novote,novote,3,novote,novote,novote,novote,2,2,3,0,2,1,0,9
 0b9a965bnzz0d965bn9a965bn-0095-41f965bn*yc00-4f0zze8459496965bn6                     ,numerique,75010,Valide,2,novote,novote,1,1,1,novote,novote,novote,novote,novote,novote,4,3,1,0,0,8
 d845f4dbbzz-4649-4d965bnf-946e-e3zzezz1ce0czzzz                     ,numerique,75010,Valide,1,novote,novote,novote,1,1,novote,1,novote,novote,novote,novote,4,4,0,0,0,8
 c9a965bnd845c965bn01-f49e-49a965bn5c-9a965bn59c-965bn1czz9564f965bn65                     ,numerique,75010,Valide,2,novote,novote,1,2,2,novote,novote,novote,novote,novote,novote,4,1,3,0,0,8
 1d965bnzz1993-zz053-4fd845-93965bnc-64zzzzb601563b                     ,numerique,75010,Valide,1,novote,novote,2,novote,2,novote,1,novote,novote,novote,novote,4,2,2,0,0,8
 930ec8455c-3zzf845-41d6-9a965bnde9a965bn-4cfzz6360dzzzzzz                     ,numerique,75010,Valide,1,2,novote,1,novote,2,novote,1,novote,novote,novote,novote,5,3,2,0,0,7
 9d9fe53e-e3de-49845e-9a965bn9a965bn9b-59a965bn6dc313zz141                     ,numerique,75010,Valide,novote,novote,1,novote,2,1,novote,2,novote,novote,novote,novote,4,2,2,0,0,8
 d965bn54cb69-169a965bn845-4845c9a965bn-845b9a965bn965bn-50bd965bnfb965bn6d965bn9                     ,numerique,75010,Valide,1,novote,novote,1,1,1,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
 e00fczze1-0fe0-49a965bnf9a965bn-845316-50845f965bndf3zzcd965bn                     ,numerique,75010,Valide,2,novote,novote,1,novote,1,novote,novote,4,novote,novote,novote,4,2,1,0,1,8
 d8455845zz116-03d845-45bb-84545c-9e5zz616bzz965bn11                     ,numerique,75010,Valide,2,3,1,2,novote,2,novote,novote,3,4,novote,novote,7,1,3,2,1,5
 54zze5f60-59a965bn0b-4c49a965bn-94d5-e696ffd1151e                     ,numerique,75010,Valide,novote,novote,novote,2,2,2,novote,2,novote,novote,novote,novote,4,0,4,0,0,8
 mdewnjy0nzu0yte0mddhntm4otlkmdyzyzbkztcwmzu4ngniztbhng== ,numerique,75010,Valide,1,novote,novote,novote,3,2,novote,2,novote,novote,novote,novote,4,1,2,1,0,8
 c965bn8455d60845-9feb-416c-943e-5553dc3c845094                     ,numerique,75010,Valide,1,novote,1,1,novote,2,novote,novote,novote,novote,novote,novote,4,3,1,0,0,8
 zjexodhmmdi5nddjndvmzjczytgwmjrkm965bnjjn965bnm5od9a965bnwywjjowrkzg== ,numerique,75010,Valide,1,1,2,novote,novote,1,novote,novote,novote,novote,novote,novote,4,3,1,0,0,8
 mgmzzju3zjm1zmu3nmuwnmnmmmy965bnmgezodq4ztg4ywflzte1odqwzg== ,numerique,75010,Valide,1,novote,1,novote,novote,2,novote,1,2,3,novote,4,7,3,2,1,1,5
 99a965bn965bn845d60b-zz9a965bn6845-4845965bn3*ye965bne-fd845119a965bndc9bfzz                     ,numerique,75010,Valide,novote,novote,novote,2,3,2,novote,novote,novote,1,novote,novote,4,1,2,1,0,8
 ddczzec965bne-zze91-454d-939a965bn0-95d1cc949a965bnb91                     ,numerique,75010,Valide,novote,novote,novote,novote,novote,3,novote,novote,novote,2,1,novote,3,1,1,1,0,9
 mdnhyt9a965bnznwq0yzy5zde4yjiwndewnjbmyzgwmtu4owi965bnmdg4zgrhyw== ,numerique,75010,Valide,1,novote,novote,2,novote,4,novote,novote,4,4,4,4,7,1,1,0,5,5
 mgixmjizmme1n965bnzhztgxowi965bnothjntuwndy4mdfizjzhzd9a965bn1ognjnw== ,numerique,75010,Valide,novote,novote,novote,novote,2,1,novote,novote,novote,4,4,4,5,1,1,0,3,7
 mme965bnodfmmdc3ywqxztg5zjdjnjm965bnythmmwm3ymm0ogqxmwu5yzkwyg== ,numerique,75010,Valide,2,novote,novote,3,novote,2,novote,novote,novote,novote,novote,2,4,0,3,1,0,8
 845845eedc845c-845339a965bn-458454-84599a965bnzz-0965bndb84584543d15845                     ,numerique,75010,Valide,4,4,novote,novote,2,2,novote,novote,4,1,4,3,8,1,2,1,4,4
 mmq5zdm4odvjn965bnnhnmvmy965bnfjyzuyyji0njewyjuwmjzhn965bnq0nmjim9a965bn== ,numerique,75010,Valide,novote,novote,3,1,1,1,novote,novote,novote,novote,novote,novote,4,3,0,1,0,8
 5eb845e161-f6c1-41965bnc-91b965bn-c59a965bn1zz395d845dd                     ,numerique,75010,Valide,1,novote,1,1,novote,1,novote,novote,novote,novote,novote,novote,4,4,0,0,0,8
 cfc954d5-0845f845-49bzz-845414-d9a965bnf9a965bn0zz6e10965bn6                     ,numerique,75010,Valide,novote,2,novote,novote,2,1,novote,novote,novote,novote,novote,2,4,1,3,0,0,8
 m965bnrlotq4m965bnnhymfhywzkndblntczyte3mdflotyzzmqym965bnzjmzcwz9a965bn== ,numerique,75010,Valide,1,novote,4,1,novote,1,novote,1,novote,novote,novote,4,6,4,0,0,2,6
 91b6159a965bnf-f15e-4940*y4dzz*yzzzzb965bn6c9845369                     ,numerique,75010,Valide,1,novote,novote,2,2,2,novote,2,novote,novote,novote,novote,5,1,4,0,0,7
 845f4cb0fe*y9a965bnd845-4bb0-9a965bn4965bnb-46845084504161zz965bn                     ,numerique,75010,Valide,novote,1,2,1,3,1,novote,1,2,novote,novote,novote,7,4,2,1,0,5
 d39e1965bn03-4fd0-4zzb3-8453f9a965bn-zzf1c39a965bn9a965bncd1965bn9a965bn                     ,numerique,75010,Valide,1,1,1,1,1,1,novote,novote,novote,novote,novote,novote,6,6,0,0,0,6
 9a965bn1e066845zz-5c16-4f40-98455845-d6496e534965bn5zz                     ,numerique,75010,Valide,novote,novote,novote,novote,novote,2,novote,novote,2,novote,2,2,4,0,4,0,0,8
 ot9a965bnxntrhowq0ytyymje965bnmjywmtfkmtg4yjk1njk3n965bnuzn965bni3zmm5zg== ,numerique,75010,Valide,novote,novote,4,novote,novote,1,novote,novote,novote,novote,novote,novote,2,1,0,0,1,10
 94965bnf09zzzz-zzb46-4d04-84508459a965bn-60318451fd965bn109                     ,numerique,75010,Valide,novote,novote,novote,novote,2,2,novote,novote,novote,novote,novote,novote,2,0,2,0,0,10
 zjgzmjdhywy1n965bnnhmjflntq3mte965bnodhmzge3zjnjndjjnty4ytnlyg== ,numerique,75010,Valide,novote,novote,novote,novote,novote,2,novote,novote,novote,novote,novote,novote,1,0,1,0,0,11
 njezmzzly965bnzinthlztrlowe5mtm1mtk0ymnkmwm3ymjmotg5od9a965bnyyq== ,numerique,75010,Valide,novote,novote,1,1,novote,3,novote,2,4,4,4,novote,7,2,1,1,3,5
 965bn8456zzd0f9-d9a965bn00-4d30*y469a965bn-84559zzczz845e8459e845                     ,numerique,75010,Valide,novote,novote,novote,1,novote,1,novote,novote,novote,1,1,novote,4,4,0,0,0,8
 3d1bb41b-845965bn0845-4e39a965bn-9c50-34e9199549a965bn33                     ,numerique,75010,Valide,novote,novote,novote,1,1,1,novote,novote,novote,novote,novote,novote,3,3,0,0,0,9
 d84536dbzz965bn-9d5e-4845fd*y845bzz-zz3b638454db6c6                     ,numerique,75010,Valide,2,novote,novote,novote,1,1,novote,novote,novote,novote,novote,2,4,2,2,0,0,8
 6965bn5b93zz5*yd4b-4cb6-9a965bn84515-9dcfzz4845135e3                     ,numerique,75010,Valide,2,novote,novote,novote,1,3,novote,2,novote,novote,novote,novote,4,1,2,1,0,8
