ID,Urne,QR-Code,Categorie,1 - Favoriser le lien social et les pratiques artistiques et sportives,2 - Kits pedagogiques pour parler aux enfants des personnes SDF,3 - Lutter contre les inegalites d acces,4 - Securiser et amenager pour favoriser les mobilites douces,5 - Vegetaliser l arrondissement et amenager les parcs et jardins,6 - Doter les ecoles du 18e de davantage d outils numeriques,7 - Creer une ecole des metiers du velo du Grand Paris,8 - Mettre en lumiere les monuments de Chapelle Marx Dormoy,9 - Mettre en valeur l histoire du quartier La Chapelle,10 - Restaurer la fleche de l eglise St-Bernard,11 - Restaurer le patrimoine cultuel,12 - Mettre de la couleur sur les murs,13 - Vegetaliser et ameliorer les lieux publics dans les quartiers,Nombre de mentions,Mention 1,Mention 2,Mention 3,Mention 4,Pas de Mention
170327,U18-005,2022AR18A,Valide,1,1,1,1,1,1,2,2,2,2,2,1,2,13,7,6,0,0,0
170336,U18-003,2022AR18A,Valide,1,1,2,1,2,1,3,1,1,3,2,3,2,13,6,4,3,0,0
170339,U18-005,2022AR18A,Valide,1,1,2,1,novote,novote,novote,novote,novote,novote,novote,2,novote,5,3,2,0,0,8
170351,U18-004,2022AR18B,Valide,1,1,1,1,1,1,1,3,4,2,2,4,1,13,8,2,1,2,0
170355,U18-003,2022AR18A,Valide,1,1,1,1,3,1,1,4,3,4,4,2,1,13,7,1,2,3,0
170363,U18-005,2022AR18A,Valide,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,0,0,0,0
170369,U18-001,2022AR18B,Valide,1,novote,novote,1,2,2,novote,novote,novote,novote,2,2,novote,6,2,4,0,0,7
170381,U18-003,2022AR18A,Valide,3,1,1,1,2,1,3,2,1,novote,novote,1,1,11,7,2,2,0,2
170393,U18-002,2022AR18A,Valide,2,2,2,1,1,3,3,3,2,3,1,3,1,13,4,4,5,0,0
170403,U18-001,2022AR18B,Valide,1,1,1,2,2,3,3,1,3,3,3,2,1,13,5,3,5,0,0
170427,U18-005,2022AR18A,Valide,3,2,1,3,4,2,2,4,3,3,4,4,4,13,1,3,4,5,0
170429,U18-001,2022AR18B,Valide,1,1,novote,novote,1,1,1,novote,novote,novote,novote,novote,novote,5,5,0,0,0,8
170430,U18-003,2022AR18A,Valide,1,1,novote,novote,1,novote,novote,novote,novote,novote,novote,2,novote,4,3,1,0,0,9
170454,U18-002,2022AR18A,Valide,2,1,3,2,1,1,1,2,1,2,3,1,1,13,7,4,2,0,0
170459,U18-003,2022AR18A,Valide,2,2,1,2,1,2,2,1,2,1,2,2,2,13,4,9,0,0,0
170464,U18-002,2022AR18A,Valide,novote,2,1,novote,2,1,1,novote,2,1,novote,novote,1,8,5,3,0,0,5
170467,U18-001,2022AR18B,Valide,1,novote,novote,novote,1,1,novote,3,novote,novote,novote,novote,novote,4,3,0,1,0,9
170487,U18-003,2022AR18A,Valide,novote,novote,1,3,novote,novote,novote,4,novote,4,novote,novote,novote,4,1,0,1,2,9
170494,U18-001,2022AR18B,Valide,2,4,3,1,1,3,1,3,3,2,2,3,1,13,4,3,5,1,0
170510,U18-001,2022AR18B,Valide,1,2,1,1,2,novote,2,novote,2,novote,2,1,2,10,4,6,0,0,3
170511,U18-002,2022AR18A,Valide,1,1,1,1,1,1,3,1,1,1,2,1,2,13,10,2,1,0,0
170515,U18-003,2022AR18A,Valide,2,2,1,1,1,1,2,2,1,2,1,2,2,13,6,7,0,0,0
170522,U18-005,2022AR18A,Valide,2,novote,2,2,1,novote,novote,novote,novote,novote,novote,novote,novote,4,1,3,0,0,9
170523,U18-002,2022AR18A,Valide,1,novote,novote,1,novote,1,novote,novote,novote,novote,novote,novote,1,4,4,0,0,0,9
170524,U18-003,2022AR18A,Valide,1,novote,1,1,1,novote,novote,novote,1,novote,novote,novote,1,6,6,0,0,0,7
170550,U18-002,2022AR18A,Valide,1,1,novote,1,novote,novote,novote,novote,novote,novote,1,novote,1,5,5,0,0,0,8
170564,U18-005,2022AR18A,Valide,1,1,2,1,1,3,2,2,3,3,2,1,1,13,6,4,3,0,0
170566,U18-003,2022AR18A,Valide,1,novote,novote,1,1,novote,novote,4,novote,novote,1,novote,1,6,5,0,0,1,7
170568,U18-001,2022AR18B,Valide,2,2,novote,2,1,3,4,3,4,3,3,3,1,12,2,3,5,2,1
170582,U18-001,2022AR18B,Valide,novote,1,1,novote,novote,1,1,novote,novote,novote,novote,novote,novote,4,4,0,0,0,9
170594,U18-003,2022AR18A,Valide,novote,1,novote,novote,1,1,novote,novote,novote,novote,novote,2,1,5,4,1,0,0,8
170598,U18-002,2022AR18A,Valide,novote,novote,novote,1,3,novote,2,novote,novote,novote,novote,novote,2,4,1,2,1,0,9
170608,U18-001,2022AR18B,Valide,3,3,3,3,3,3,3,3,3,3,3,2,3,13,0,1,12,0,0
170624,U18-003,2022AR18A,Valide,1,1,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,1,4,4,0,0,0,9
170628,U18-001,2022AR18B,Valide,3,4,4,1,1,3,4,4,4,2,2,2,2,13,2,4,2,5,0
170653,U18-001,2022AR18B,Valide,novote,novote,novote,novote,novote,novote,novote,2,1,1,2,3,1,6,3,2,1,0,7
170663,U18-001,2022AR18B,Valide,4,4,3,3,2,2,4,4,4,4,4,4,1,13,1,2,2,8,0
170699,U18-002,2022AR18A,Valide,1,1,1,2,2,2,3,2,2,3,3,1,2,13,4,6,3,0,0
170705,U18-001,2022AR18B,Valide,1,3,3,2,1,2,2,4,4,3,3,3,2,13,2,4,5,2,0
170707,U18-003,2022AR18A,Valide,2,1,1,1,1,3,2,3,2,3,2,3,1,13,5,4,4,0,0
170716,U18-004,2022AR18B,Valide,2,2,2,4,4,4,2,2,2,4,4,4,2,13,0,7,0,6,0
170721,U18-003,2022AR18A,Valide,2,2,1,2,1,3,2,3,3,3,2,2,1,13,3,6,4,0,0
170723,U18-005,2022AR18A,Valide,1,2,1,3,2,2,3,3,2,3,2,4,2,13,2,6,4,1,0
170724,U18-002,2022AR18A,Valide,3,3,2,1,1,2,1,3,3,3,3,3,1,13,4,2,7,0,0
170743,U18-004,2022AR18B,Valide,2,2,2,2,2,2,3,2,2,2,1,3,2,13,1,10,2,0,0
170749,U18-005,2022AR18A,Valide,novote,novote,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,4,4,0,0,0,9
170763,U18-005,2022AR18A,Valide,1,2,1,1,1,3,1,3,1,1,1,1,1,13,10,1,2,0,0
170820,U18-001,2022AR18B,Valide,1,1,1,1,1,1,1,1,1,novote,1,novote,1,11,11,0,0,0,2
170822,U18-005,2022AR18A,Valide,novote,novote,1,1,novote,1,novote,1,novote,novote,novote,novote,novote,4,4,0,0,0,9
170826,U18-003,2022AR18A,Valide,1,novote,1,novote,novote,novote,novote,novote,1,novote,1,1,novote,5,5,0,0,0,8
170833,U18-001,2022AR18B,Valide,1,novote,novote,novote,1,1,novote,novote,novote,novote,1,novote,novote,4,4,0,0,0,9
170844,U18-001,2022AR18B,Valide,2,4,novote,1,2,1,novote,novote,2,novote,novote,novote,1,7,3,3,0,1,6
170855,U18-003,2022AR18B,Valide,1,novote,2,novote,2,novote,novote,novote,novote,novote,2,novote,novote,4,1,3,0,0,9
170885,U18-002,2022AR18A,Valide,2,1,novote,4,1,1,1,2,novote,4,1,1,1,11,7,2,0,2,2
170890,U18-003,2022AR18A,Valide,1,2,1,2,novote,2,2,3,1,novote,novote,novote,novote,8,3,4,1,0,5
170898,U18-001,2022AR18B,Valide,1,1,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,2,4,3,1,0,0,9
170912,U18-001,2022AR18B,Valide,4,4,1,4,1,4,4,4,4,4,2,4,1,13,3,1,0,9,0
170930,U18-003,2022AR18A,Nul,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,12
170939,U18-001,2022AR18B,Valide,novote,1,1,novote,novote,1,2,4,novote,4,novote,4,2,8,3,2,0,3,5
170947,U18-001,2022AR18B,Nul,novote,novote,novote,novote,novote,novote,novote,novote,novote,4,novote,novote,novote,1,0,0,0,1,12
170949,U18-005,2022AR18A,Valide,2,2,2,2,2,2,2,2,2,2,2,2,2,13,0,13,0,0,0
170950,U18-003,2022AR18A,Valide,2,3,2,2,1,3,3,2,2,3,2,2,1,13,2,7,4,0,0
170972,U18-004,2022AR18B,Valide,2,2,2,2,2,2,2,3,4,2,2,4,2,13,0,10,1,2,0
170975,U18-003,2022AR18A,Valide,novote,2,2,1,2,1,1,2,2,2,2,2,2,12,3,9,0,0,1
170980,U18-002,2022AR18A,Valide,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,9
170983,U18-001,2022AR18B,Valide,1,1,1,1,novote,1,1,1,1,1,1,1,1,12,12,0,0,0,1
170991,U18-002,2022AR18A,Valide,2,2,1,2,2,1,2,3,3,3,2,3,2,13,2,7,4,0,0
170992,U18-001,2022AR18B,Valide,2,4,3,3,1,3,3,3,3,2,2,2,1,13,2,4,6,1,0
170993,U18-005,2022AR18A,Valide,novote,1,1,2,1,1,1,4,2,4,4,1,1,12,7,2,0,3,1
171004,U18-003,2022AR18A,Valide,1,1,1,2,1,1,2,1,2,3,2,1,1,13,8,4,1,0,0
171031,U18-003,2022AR18A,Valide,1,novote,1,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,9
171033,U18-005,2022AR18A,Valide,1,2,novote,novote,1,1,novote,novote,novote,novote,novote,novote,novote,4,3,1,0,0,9
171057,U18-001,2022AR18B,Valide,2,2,2,2,1,1,2,3,3,3,2,1,1,13,4,6,3,0,0
171060,U18-003,2022AR18A,Valide,1,1,2,1,1,3,4,3,3,3,2,1,1,13,6,2,4,1,0
171061,U18-002,2022AR18A,Valide,2,novote,2,3,3,3,2,3,3,3,3,3,2,12,0,4,8,0,1
171073,U18-005,2022AR18A,Valide,1,1,1,4,4,2,4,3,2,4,3,1,3,13,4,2,3,4,0
171088,U18-002,2022AR18A,Valide,1,1,1,2,1,2,novote,2,2,2,2,2,1,12,5,7,0,0,1
171098,U18-003,2022AR18A,Valide,novote,novote,novote,1,1,1,1,novote,1,novote,novote,novote,1,6,6,0,0,0,7
171113,U18-003,2022AR18A,Valide,3,3,1,3,3,1,3,4,4,4,4,3,3,13,2,0,7,4,0
171120,U18-002,2022AR18A,Nul,novote,novote,novote,1,1,novote,novote,novote,novote,novote,novote,novote,1,3,3,0,0,0,10
171125,U18-003,2022AR18A,Nul,novote,novote,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,12
171139,U18-003,2022AR18A,Valide,1,1,1,1,1,1,1,3,3,3,1,1,1,13,10,0,3,0,0
171150,U18-001,2022AR18B,Valide,2,2,2,1,1,3,4,3,1,novote,2,4,1,12,4,4,2,2,1
171152,U18-003,2022AR18A,Valide,novote,4,novote,1,1,4,3,4,novote,novote,novote,3,1,8,3,0,2,3,5
171173,U18-001,2022AR18B,Valide,novote,novote,novote,1,1,novote,novote,1,novote,novote,novote,novote,1,4,4,0,0,0,9
171175,U18-003,2022AR18A,Valide,1,2,1,3,1,3,3,2,1,1,1,1,1,13,8,2,3,0,0
171186,U18-001,2022AR18B,Valide,1,2,2,1,1,2,2,2,1,1,1,3,1,13,7,5,1,0,0
171203,U18-005,2022AR18A,Valide,1,novote,novote,novote,1,novote,novote,1,novote,novote,novote,1,1,5,5,0,0,0,8
171212,U18-003,2022AR18A,Valide,2,2,2,3,3,2,3,3,4,3,3,3,1,13,1,4,7,1,0
171226,U18-003,2022AR18A,Valide,1,1,1,1,1,1,1,1,1,4,1,1,1,13,12,0,0,1,0
171232,U18-001,2022AR18B,Valide,novote,novote,1,novote,2,novote,novote,novote,novote,2,novote,novote,3,4,1,2,1,0,9
171238,U18-003,2022AR18A,Valide,1,1,1,2,1,2,novote,novote,2,novote,novote,2,1,9,5,4,0,0,4
171245,U18-001,2022AR18B,Valide,novote,novote,novote,novote,3,2,novote,4,novote,novote,novote,4,3,5,0,1,2,2,8
171252,U18-003,2022AR18A,Valide,2,2,2,1,1,3,3,2,2,2,2,1,1,13,4,7,2,0,0
171289,U18-001,2022AR18B,Valide,1,1,1,1,1,1,1,3,2,2,1,1,1,13,10,2,1,0,0
171314,U18-002,2022AR18A,Valide,2,2,3,3,1,3,3,3,2,1,1,3,2,13,3,4,6,0,0
171317,U18-001,2022AR18B,Valide,3,4,3,1,3,3,4,3,3,3,3,3,3,13,1,0,10,2,0
171331,U18-003,2022AR18A,Valide,1,3,1,1,2,1,3,2,1,2,2,1,1,13,7,4,2,0,0
171342,U18-003,2022AR18A,Nul,1,2,2,2,2,2,4,3 4,4,4,3,2,1,12,2,6,1,3,0
171345,U18-002,2022AR18A,Valide,1,1,1,4,2,4,3,4,4,4,4,3,2,13,3,2,2,6,0
171359,U18-001,2022AR18B,Valide,1,1,1,3,2,1,3,2,1,2,1,1,2,13,7,4,2,0,0
171361,U18-005,2022AR18A,Nul,1 3,1,1,1,1,1,1,1,1,1,1,3,1,12,11,0,1,0,0
171367,U18-001,2022AR18B,Valide,novote,novote,novote,novote,novote,novote,1,3,2,2,3,1,1,7,3,2,2,0,6
171371,U18-003,2022AR18A,Valide,1,1,1,2,1,2,2,3,3,3,3,3,1,13,5,3,5,0,0
171396,U18-003,2022AR18A,Valide,3,2,2,1,1,2,3,3,3,4,3,3,1,13,3,3,6,1,0
171428,U18-002,2022AR18A,Valide,novote,1,1,novote,1,novote,novote,novote,novote,novote,novote,1,1,5,5,0,0,0,8
171433,U18-003,2022AR18A,Valide,1,2,2,2,1,1,2,2,1,2,1,1,1,13,7,6,0,0,0
171439,U18-001,2022AR18B,Nul,novote,novote,3,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,0,0,1,0,12
171440,U18-004,2022AR18B,Valide,1,novote,1,1,novote,novote,1,novote,novote,novote,novote,novote,novote,4,4,0,0,0,9
171447,U18-003,2022AR18A,Valide,2,3,3,2,2,2,3,3,3,2,3,3,2,13,0,6,7,0,0
171475,U18-002,2022AR18A,Valide,1,1,1,1,1,2,1,3,2,3,1,2,1,13,8,3,2,0,0
171494,U18-005,2022AR18A,Valide,novote,novote,1,novote,novote,2,novote,novote,novote,3,novote,3,novote,4,1,1,2,0,9
171501,U18-002,2022AR18A,Valide,2,2,1,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,4,2,2,0,0,9
171511,U18-002,2022AR18A,Valide,1,1,1,2,1,2,3,2,3,3,1,1,1,13,7,3,3,0,0
171520,U18-002,2022AR18A,Valide,1,1,1,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,9
171535,U18-001,2022AR18B,Valide,1,2,1,2,2,1,1,2,1,2,2,2,3,13,5,7,1,0,0
171549,U18-001,2022AR18B,Valide,1,1,1,novote,novote,1,novote,novote,novote,1,1,novote,1,7,7,0,0,0,6
171586,U18-001,2022AR18B,Valide,2,1,1,1,2,1,1,4,2,3,1,3,2,13,6,4,2,1,0
171603,U18-004,2022AR18B,Valide,2,1,2,novote,3,3,3,1,1,1,3,3,3,12,4,2,6,0,1
171611,U18-002,2022AR18A,Valide,3,1,1,2,1,1,3,3,3,4,3,3,2,13,4,2,6,1,0
171621,U18-005,2022AR18A,Valide,1,2,2,2,1,3,2,3,2,2,1,2,2,13,3,8,2,0,0
171647,U18-004,2022AR18B,Valide,1,1,1,1,1,1,1,4,3,4,3,1,1,13,9,0,2,2,0
171656,U18-001,2022AR18B,Valide,3,novote,novote,novote,2,1,novote,novote,novote,novote,novote,1,novote,4,2,1,1,0,9
171669,U18-001,2022AR18B,Valide,novote,novote,novote,1,1,3,4,novote,novote,1,1,4,1,8,5,0,1,2,5
171690,U18-002,2022AR18A,Valide,2,novote,novote,1,1,novote,novote,novote,novote,novote,2,novote,1,5,3,2,0,0,8
171695,U18-004,2022AR18B,Valide,2,novote,2,2,3,2,2,3,3,3,2,2,3,12,0,7,5,0,1
171703,U18-001,2022AR18B,Valide,2,2,1,1,1,2,3,3,3,3,2,2,1,13,4,5,4,0,0
171714,U18-001,2022AR18B,Valide,novote,novote,novote,1,1,novote,1,novote,novote,novote,novote,novote,1,4,4,0,0,0,9
171730,U18-002,2022AR18A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,13
171748,U18-001,2022AR18B,Valide,novote,novote,1,1,1,1,novote,novote,novote,novote,1,novote,1,6,6,0,0,0,7
171757,U18-005,2022AR18A,Valide,1,novote,1,novote,1,1,1,novote,novote,novote,novote,novote,novote,5,5,0,0,0,8
171758,U18-001,2022AR18B,Valide,1,2,1,1,1,1,1,3,3,2,2,1,1,13,8,3,2,0,0
171769,U18-001,2022AR18B,Valide,1,1,1,novote,1,1,1,1,1,novote,3,novote,novote,9,8,0,1,0,4
171795,U18-002,2022AR18A,Valide,1,1,1,2,1,1,2,2,2,2,2,1,1,13,7,6,0,0,0
171839,U18-001,2022AR18B,Valide,1,1,1,3,3,2,3,2,1,2,2,4,4,13,4,4,3,2,0
171866,U18-002,2022AR18A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,13
171871,U18-002,2022AR18A,Valide,2,3,1,1,2,3,2,4,2,3,2,3,1,13,3,5,4,1,0
171874,U18-004,2022AR18B,Valide,novote,novote,2,novote,1,2,novote,novote,novote,novote,novote,novote,1,4,2,2,0,0,9
171876,U18-001,2022AR18B,Valide,2,2,2,2,1,2,2,2,2,2,2,1,1,13,3,10,0,0,0
171898,U18-001,2022AR18B,Valide,novote,novote,1,novote,1,1,novote,novote,novote,novote,novote,novote,1,4,4,0,0,0,9
171910,U18-001,2022AR18B,Valide,1,1,1,3,1,1,1,1,3,3,3,1,1,13,9,0,4,0,0
171922,U18-001,2022AR18B,Valide,1,1,1,1,1,1,1,3,3,3,2,2,1,13,8,2,3,0,0
171934,U18-001,2022AR18B,Valide,1,4,3,2,1,3,1,1,2,1,1,1,2,13,7,3,2,1,0
171946,U18-002,2022AR18A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,13
171955,U18-001,2022AR18B,Valide,1,1,1,1,1,3,1,3,3,3,3,1,1,13,8,0,5,0,0
171998,U18-002,2022AR18A,Valide,novote,novote,1,1,1,novote,1,1,1,1,1,novote,1,9,9,0,0,0,4
172021,U18-002,2022AR18A,Valide,1,novote,novote,1,1,novote,novote,novote,novote,novote,novote,novote,1,4,4,0,0,0,9
172037,U18-001,2022AR18B,Valide,1,novote,novote,1,1,novote,novote,novote,novote,1,novote,novote,novote,4,4,0,0,0,9
172072,U18-001,2022AR18B,Valide,2,novote,novote,novote,1,2,novote,novote,novote,novote,novote,novote,1,4,2,2,0,0,9
172095,U18-002,2022AR18A,Valide,1,1,1,1,1,novote,novote,novote,novote,novote,novote,novote,novote,5,5,0,0,0,8
172099,U18-004,2022AR18B,Valide,novote,novote,novote,2,2,1,novote,novote,novote,novote,2,novote,2,5,1,4,0,0,8
172108,U18-004,2022AR18B,Valide,2,3,2,2,1,1,3,3,3,2,3,2,1,13,3,5,5,0,0
172133,U18-001,2022AR18B,Valide,1,1,1,1,1,4,4,4,4,4,3,4,1,13,6,0,1,6,0
172134,U18-004,2022AR18B,Valide,1,1,2,4,3,1,1,2,1,1,3,4,2,13,6,3,2,2,0
172182,U18-001,2022AR18B,Nul,novote,1,novote,novote,novote,1,2,novote,novote,novote,novote,novote,novote,3,2,1,0,0,10
172188,U18-002,2022AR18A,Valide,2,1,1,2,1,2,3,4,3,2,2,3,2,13,3,6,3,1,0
172208,U18-001,2022AR18B,Valide,1,novote,novote,novote,novote,novote,novote,1,1,novote,novote,novote,1,4,4,0,0,0,9
172231,U18-002,2022AR18A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,13
172243,U18-001,2022AR18B,Valide,1,novote,novote,1,1,1,novote,novote,novote,novote,novote,novote,novote,4,4,0,0,0,9
172262,U18-002,2022AR18A,Valide,1,1,1,novote,1,2,novote,novote,novote,novote,novote,novote,1,6,5,1,0,0,7
172299,U18-001,2022AR18B,Valide,1,1,1,novote,1,novote,novote,novote,novote,novote,novote,novote,1,5,5,0,0,0,8
172309,U18-001,2022AR18B,Valide,novote,novote,novote,1,1,novote,2,novote,novote,novote,1,novote,1,5,4,1,0,0,8
172328,U18-002,2022AR18A,Valide,1,novote,2,1,novote,2,4,novote,novote,novote,novote,novote,novote,5,2,2,0,1,8
172331,U18-001,2022AR18B,Valide,2,3,1,1,1,3,4,4,2,1,1,4,1,13,6,2,2,3,0
172363,U18-001,2022AR18B,Valide,1,novote,novote,novote,1,novote,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,9
172383,U18-002,2022AR18A,Valide,novote,1,novote,novote,novote,1,1,novote,4,4,4,novote,1,7,4,0,0,3,6
172394,U18-002,2022AR18A,Valide,1,2,1,2,1,1,1,2,2,3,3,1,2,13,6,5,2,0,0
172405,U18-001,2022AR18B,Valide,1,novote,1,3,1,4,3,4,3,4,4,3,1,12,4,0,4,4,1
172421,U18-001,2022AR18B,Valide,1,4,4,4,1,1,1,2,3,2,4,4,2,13,4,3,1,5,0
172425,U18-002,2022AR18A,Valide,3,2,1,1,1,1,1,3,3,3,1,3,1,13,7,1,5,0,0
172431,U18-001,2022AR18B,Valide,2,2,novote,1,1,1,3,3,1,2,2,3,1,12,5,4,3,0,1
172436,U18-001,2022AR18B,Valide,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,0,0,0,0
172437,U18-002,2022AR18A,Valide,2,1,2,2,2,1,3,3,3,3,2,3,2,13,2,6,5,0,0
172447,U18-001,2022AR18B,Valide,2,2,2,2,2,2,3,2,2,2,1,3,2,13,1,10,2,0,0
172459,U18-002,2022AR18A,Valide,2,2,2,3,1,2,1,3,2,4,3,1,1,13,4,5,3,1,0
172470,U18-002,2022AR18A,Valide,1,2,1,1,2,1,3,1,2,novote,2,1,1,12,7,4,1,0,1
172498,U18-001,2022AR18B,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,novote,2,2,1,5,3,2,0,0,8
172521,U18-001,2022AR18B,Valide,2,2,2,2,1,2,2,2,2,2,2,3,1,13,2,10,1,0,0
172530,U18-001,2022AR18B,Valide,novote,novote,4,novote,4,4,4,novote,novote,novote,4,novote,4,6,0,0,0,6,7
172539,U18-002,2022AR18A,Valide,1,1,1,2,2,2,novote,novote,novote,novote,1,novote,novote,7,4,3,0,0,6
172558,U75-001,2022AR18B,Valide,1,3,3,2,1,3,1,4,4,4,3,3,1,13,4,1,5,3,0
172561,U18-002,2022AR18A,Valide,2,2,2,1,2,2,2,3,3,3,2,2,2,13,1,9,3,0,0
172585,U18-002,2022AR18A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,13
172588,U18-001,2022AR18B,Valide,1,novote,novote,novote,1,novote,1,novote,novote,novote,novote,novote,1,4,4,0,0,0,9
172604,U18-002,2022AR18A,Valide,2,1,1,2,1,1,3,3,3,3,1,1,1,13,7,2,4,0,0
172615,U18-002,2022AR18A,Valide,1,1,1,1,1,1,1,1,novote,novote,1,1,1,11,11,0,0,0,2
172623,U18-001,2022AR18B,Valide,1,1,1,1,1,2,1,2,1,3,3,1,1,13,9,2,2,0,0
172635,U18-001,2022AR18B,Valide,2,2,1,1,1,1,1,3,3,2,2,4,1,13,6,4,2,1,0
172643,U18-001,2022AR18B,Valide,1,2,3,1,1,1,2,4,1,1,2,4,1,13,7,3,1,2,0
172655,U18-001,2022AR18B,Nul,1,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,1,3,3,0,0,0,10
172683,U18-002,2022AR18A,Valide,1,2,4,2,1,2,3,2,2,3,2,2,2,13,2,8,2,1,0
172717,U18-002,2022AR18A,Valide,1,1,1,1,1,2,2,novote,novote,novote,2,novote,1,9,6,3,0,0,4
172728,U18-002,2022AR18A,Valide,novote,1,1,novote,novote,1,novote,1,novote,novote,novote,novote,novote,4,4,0,0,0,9
172758,U18-002,2022AR18A,Valide,1,2,1,1,2,4,4,4,4,3,2,3,1,13,4,3,2,4,0
172770,U18-001,2022AR18B,Valide,1,novote,novote,2,1,novote,novote,novote,novote,novote,2,novote,1,5,3,2,0,0,8
172781,U18-002,2022AR18A,Valide,1,3,2,2,1,2,3,3,3,3,3,4,1,13,3,3,6,1,0
172791,U18-002,2022AR18A,Valide,2,2,2,3,1,2,2,2,2,1,2,3,2,13,2,9,2,0,0
172794,U18-001,2022AR18B,Nul,novote,novote,novote,novote,novote,novote,novote,1,1,1,novote,novote,novote,3,3,0,0,0,10
172805,U18-001,2022AR18B,Valide,novote,novote,1,novote,1,1,novote,novote,novote,novote,novote,novote,1,4,4,0,0,0,9
172831,U18-001,2022AR18B,Valide,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,0,0,0,0
172840,U18-002,2022AR18A,Valide,1,1,2,1,1,novote,novote,novote,novote,novote,novote,novote,novote,5,4,1,0,0,8
172842,U18-001,2022AR18B,Valide,1,2,1,2,1,2,1,2,2,2,1,1,1,13,7,6,0,0,0
172853,U18-001,2022AR18B,Valide,2,2,1,2,2,2,2,2,3,4,3,2,2,13,1,9,2,1,0
172863,U18-001,2022AR18B,Valide,1,1,1,2,1,2,3,3,3,3,1,3,1,13,6,2,5,0,0
172885,U18-002,2022AR18A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,13
172887,U75-001,2022AR18B,Valide,novote,novote,novote,novote,1,novote,novote,1,1,novote,novote,novote,1,4,4,0,0,0,9
172907,U18-002,2022AR18A,Valide,2,1,1,3,1,3,1,3,3,3,2,1,1,13,6,2,5,0,0
172908,U18-001,2022AR18B,Valide,novote,novote,novote,novote,novote,1,novote,1,novote,1,1,novote,novote,4,4,0,0,0,9
172919,U18-002,2022AR18A,Valide,3,3,2,3,3,2,3,4,3,2,2,2,2,13,0,6,6,1,0
172929,U18-001,2022AR18B,Valide,3,2,2,3,novote,1,3,2,3,4,3,4,4,12,1,3,5,3,1
172930,U18-002,2022AR18A,Valide,1,1,1,2,2,1,3,1,2,novote,1,3,1,12,7,3,2,0,1
172940,U18-002,2022AR18A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,13
172941,U18-001,2022AR18B,Valide,2,novote,1,novote,2,2,novote,novote,novote,novote,novote,novote,novote,4,1,3,0,0,9
172950,U18-001,2022AR18B,Valide,novote,novote,novote,1,2,1,novote,novote,novote,novote,novote,novote,1,4,3,1,0,0,9
172964,U18-002,2022AR18A,Valide,novote,novote,novote,novote,1,novote,novote,1,1,1,1,novote,1,6,6,0,0,0,7
172976,U18-001,2022AR18B,Valide,2,4,3,1,1,4,4,2,4,4,3,1,1,13,4,2,2,5,0
172981,U18-005,2022AR18A,Valide,novote,1,1,novote,novote,1,novote,novote,novote,novote,novote,novote,1,4,4,0,0,0,9
173018,U18-001,2022AR18B,Valide,3,3,2,1,1,3,4,2,2,2,2,2,2,13,2,7,3,1,0
173029,U18-001,2022AR18B,Valide,novote,2,2,2,2,3,1,novote,1,1,2,4,2,11,3,6,1,1,2
173051,U18-002,2022AR18A,Valide,2,1,novote,3,3,1,4,4,4,4,3,1,3,12,3,1,4,4,1
173056,U18-002,2022AR18A,Valide,1,2,1,2,1,3,3,novote,novote,2,1,1,1,11,6,3,2,0,2
173059,U18-001,2022AR18B,Valide,novote,novote,1,1,1,novote,novote,novote,novote,novote,novote,novote,1,4,4,0,0,0,9
173079,U18-001,2022AR18B,Valide,novote,novote,novote,2,1,novote,1,novote,2,novote,novote,novote,1,5,3,2,0,0,8
